;Scopy version,f4beeb1
;Exported on,samedi mai 18/05/2024
;Device,M2K
;Nr of samples,8000
;Sample rate,100000
;Tool,Oscilloscope
;Additional Information,
Sample,Time(S),CH1(V),CH2(V)
432,-0.03568,0.300667,2.38863
433,-0.03567,0.300667,2.38863
434,-0.03566,0.300667,2.38863
435,-0.03565,0.300667,2.40534
436,-0.03564,0.300667,2.37193
437,-0.03563,0.300667,2.37193
438,-0.03562,0.300667,2.37193
439,-0.03561,0.300667,2.38863
440,-0.0356,0.300667,2.35522
441,-0.03559,0.300667,2.35522
442,-0.03558,0.300667,2.35522
443,-0.03557,0.300667,2.35522
444,-0.03556,0.300667,2.33852
445,-0.03555,0.300667,2.33852
446,-0.03554,0.300667,2.35522
447,-0.03553,0.300667,2.30511
448,-0.03552,0.300667,2.30511
449,-0.03551,0.300667,2.30511
450,-0.0355,0.300667,2.30511
451,-0.03549,0.300667,2.28841
452,-0.03548,0.300667,2.28841
453,-0.03547,0.300667,2.28841
454,-0.03546,0.300667,2.28841
455,-0.03545,0.300667,2.27171
456,-0.03544,0.300667,2.27171
457,-0.03543,0.300667,2.27171
458,-0.03542,0.300667,2.27171
459,-0.03541,0.300667,2.255
460,-0.0354,0.300667,2.255
461,-0.03539,0.300667,2.255
462,-0.03538,0.300667,2.255
463,-0.03537,0.300667,2.2383
464,-0.03536,0.300667,2.2383
465,-0.03535,0.300667,2.2383
466,-0.03534,0.300667,2.2383
467,-0.03533,0.300667,2.2216
468,-0.03532,0.300667,2.2216
469,-0.03531,0.300667,2.2216
470,-0.0353,0.300667,2.2216
471,-0.03529,0.300667,2.20489
472,-0.03528,0.300667,2.20489
473,-0.03527,0.300667,2.20489
474,-0.03526,0.300667,2.20489
475,-0.03525,0.300667,2.20489
476,-0.03524,0.300667,2.18819
477,-0.03523,0.300667,2.18819
478,-0.03522,0.300667,2.18819
479,-0.03521,0.300667,2.18819
480,-0.0352,0.300667,2.17148
481,-0.03519,0.300667,2.17148
482,-0.03518,0.300667,2.17148
483,-0.03517,0.300667,2.17148
484,-0.03516,0.300667,2.15478
485,-0.03515,0.300667,2.15478
486,-0.03514,0.300667,2.15478
487,-0.03513,0.300667,2.15478
488,-0.03512,0.300667,2.13808
489,-0.03511,0.300667,2.13808
490,-0.0351,0.300667,2.13808
491,-0.03509,0.300667,2.13808
492,-0.03508,0.300667,2.12137
493,-0.03507,0.300667,2.12137
494,-0.03506,0.300667,2.12137
495,-0.03505,0.300667,2.12137
496,-0.03504,0.300667,2.12137
497,-0.03503,0.300667,2.10467
498,-0.03502,0.300667,2.10467
499,-0.03501,0.300667,2.10467
500,-0.035,0.300667,2.10467
501,-0.03499,0.300667,2.10467
502,-0.03498,0.300667,2.07126
503,-0.03497,0.300667,2.07126
504,-0.03496,0.300667,2.07126
505,-0.03495,0.300667,2.07126
506,-0.03494,0.300667,2.05456
507,-0.03493,0.300667,2.05456
508,-0.03492,0.300667,2.05456
509,-0.03491,0.300667,2.05456
510,-0.0349,0.300667,2.03785
511,-0.03489,0.300667,2.03785
512,-0.03488,0.300667,2.03785
513,-0.03487,0.300667,2.03785
514,-0.03486,0.300667,2.02115
515,-0.03485,0.300667,2.02115
516,-0.03484,0.300667,2.02115
517,-0.03483,0.300667,2.02115
518,-0.03482,0.300667,2.02115
519,-0.03481,0.300667,2.02115
520,-0.0348,0.300667,2.00445
521,-0.03479,0.300667,2.00445
522,-0.03478,0.300667,2.00445
523,-0.03477,0.300667,2.00445
524,-0.03476,0.300667,1.98774
525,-0.03475,0.300667,1.98774
526,-0.03474,0.300667,1.98774
527,-0.03473,0.300667,1.98774
528,-0.03472,0.300667,1.97104
529,-0.03471,0.300667,1.97104
530,-0.0347,0.300667,1.97104
531,-0.03469,0.300667,1.97104
532,-0.03468,0.300667,1.95434
533,-0.03467,0.300667,1.95434
534,-0.03466,0.300667,1.95434
535,-0.03465,0.300667,1.95434
536,-0.03464,0.300667,1.95434
537,-0.03463,0.300667,1.93763
538,-0.03462,0.300667,1.93763
539,-0.03461,0.300667,1.93763
540,-0.0346,0.300667,1.93763
541,-0.03459,0.300667,1.93763
542,-0.03458,0.300667,1.92093
543,-0.03457,0.300667,1.92093
544,-0.03456,0.300667,1.92093
545,-0.03455,0.300667,1.92093
546,-0.03454,0.300667,1.92093
547,-0.03453,0.300667,1.90422
548,-0.03452,0.300667,1.90422
549,-0.03451,0.300667,1.90422
550,-0.0345,0.300667,1.90422
551,-0.03449,0.300667,1.88752
552,-0.03448,0.300667,1.88752
553,-0.03447,0.300667,1.88752
554,-0.03446,0.300667,1.88752
555,-0.03445,0.300667,1.88752
556,-0.03444,0.300667,1.87082
557,-0.03443,0.300667,1.87082
558,-0.03442,0.300667,1.87082
559,-0.03441,0.300667,1.87082
560,-0.0344,0.300667,1.87082
561,-0.03439,0.300667,1.83741
562,-0.03438,0.300667,1.83741
563,-0.03437,0.300667,1.83741
564,-0.03436,0.300667,1.83741
565,-0.03435,0.300667,1.83741
566,-0.03434,0.300667,1.82071
567,-0.03433,0.300667,1.82071
568,-0.03432,0.300667,1.82071
569,-0.03431,0.300667,1.82071
570,-0.0343,0.300667,1.804
571,-0.03429,0.300667,1.804
572,-0.03428,0.300667,1.804
573,-0.03427,0.300667,1.804
574,-0.03426,0.300667,1.804
575,-0.03425,0.300667,1.804
576,-0.03424,0.300667,1.7873
577,-0.03423,0.300667,1.7873
578,-0.03422,0.300667,1.7873
579,-0.03421,0.300667,1.7873
580,-0.0342,0.300667,1.7873
581,-0.03419,0.300667,1.77059
582,-0.03418,0.300667,1.77059
583,-0.03417,0.300667,1.77059
584,-0.03416,0.300667,1.77059
585,-0.03415,0.300667,1.77059
586,-0.03414,0.300667,1.75389
587,-0.03413,0.300667,1.75389
588,-0.03412,0.300667,1.75389
589,-0.03411,0.300667,1.75389
590,-0.0341,0.300667,1.75389
591,-0.03409,0.300667,1.73719
592,-0.03408,0.300667,1.73719
593,-0.03407,0.300667,1.73719
594,-0.03406,0.300667,1.73719
595,-0.03405,0.300667,1.73719
596,-0.03404,0.300667,1.72048
597,-0.03403,0.300667,1.72048
598,-0.03402,0.300667,1.72048
599,-0.03401,0.300667,1.72048
600,-0.034,0.300667,1.70378
601,-0.03399,0.300667,1.70378
602,-0.03398,0.300667,1.70378
603,-0.03397,0.300667,1.70378
604,-0.03396,0.300667,1.70378
605,-0.03395,0.300667,1.70378
606,-0.03394,0.300667,1.70378
607,-0.03393,0.300667,1.68708
608,-0.03392,0.300667,1.68708
609,-0.03391,0.300667,1.68708
610,-0.0339,0.300667,1.68708
611,-0.03389,0.300667,1.68708
612,-0.03388,0.300667,1.67037
613,-0.03387,0.300667,1.67037
614,-0.03386,0.300667,1.67037
615,-0.03385,0.300667,1.67037
616,-0.03384,0.300667,1.67037
617,-0.03383,0.300667,1.65367
618,-0.03382,0.300667,1.65367
619,-0.03381,0.300667,1.65367
620,-0.0338,0.300667,1.65367
621,-0.03379,0.300667,1.65367
622,-0.03378,0.300667,1.65367
623,-0.03377,0.300667,1.63696
624,-0.03376,0.300667,1.63696
625,-0.03375,0.300667,1.63696
626,-0.03374,0.300667,1.63696
627,-0.03373,0.300667,1.63696
628,-0.03372,0.300667,1.60356
629,-0.03371,0.300667,1.60356
630,-0.0337,0.300667,1.60356
631,-0.03369,0.300667,1.60356
632,-0.03368,0.300667,1.60356
633,-0.03367,0.300667,1.58685
634,-0.03366,0.300667,1.58685
635,-0.03365,0.300667,1.58685
636,-0.03364,0.300667,1.58685
637,-0.03363,0.300667,1.58685
638,-0.03362,0.300667,1.57015
639,-0.03361,0.300667,1.57015
640,-0.0336,0.300667,1.57015
641,-0.03359,0.300667,1.57015
642,-0.03358,0.300667,1.57015
643,-0.03357,0.300667,1.57015
644,-0.03356,0.300667,1.57015
645,-0.03355,0.300667,1.55345
646,-0.03354,0.300667,1.55345
647,-0.03353,0.300667,1.55345
648,-0.03352,0.300667,1.55345
649,-0.03351,0.300667,1.53674
650,-0.0335,0.300667,1.53674
651,-0.03349,0.300667,1.53674
652,-0.03348,0.300667,1.53674
653,-0.03347,0.300667,1.52004
654,-0.03346,0.300667,1.52004
655,-0.03345,0.300667,1.52004
656,-0.03344,0.300667,1.52004
657,-0.03343,0.300667,1.52004
658,-0.03342,0.300667,1.52004
659,-0.03341,0.300667,1.52004
660,-0.0334,0.300667,1.52004
661,-0.03339,0.300667,1.50333
662,-0.03338,0.300667,1.50333
663,-0.03337,0.300667,1.50333
664,-0.03336,0.300667,1.50333
665,-0.03335,0.300667,1.50333
666,-0.03334,0.300667,1.50333
667,-0.03333,0.300667,1.48663
668,-0.03332,0.300667,1.48663
669,-0.03331,0.300667,1.48663
670,-0.0333,0.300667,1.48663
671,-0.03329,0.300667,1.48663
672,-0.03328,0.300667,1.48663
673,-0.03327,0.300667,1.46993
674,-0.03326,0.300667,1.46993
675,-0.03325,0.300667,1.46993
676,-0.03324,0.300667,1.46993
677,-0.03323,0.300667,1.46993
678,-0.03322,0.300667,1.46993
679,-0.03321,0.300667,1.46993
680,-0.0332,0.300667,1.45322
681,-0.03319,0.300667,1.45322
682,-0.03318,0.300667,1.45322
683,-0.03317,0.300667,1.45322
684,-0.03316,0.300667,1.43652
685,-0.03315,0.300667,1.43652
686,-0.03314,0.300667,1.43652
687,-0.03313,0.300667,1.43652
688,-0.03312,0.300667,1.43652
689,-0.03311,0.300667,1.43652
690,-0.0331,0.300667,1.41982
691,-0.03309,0.300667,1.41982
692,-0.03308,0.300667,1.41982
693,-0.03307,0.300667,1.41982
694,-0.03306,0.300667,1.41982
695,-0.03305,0.300667,1.41982
696,-0.03304,0.300667,1.41982
697,-0.03303,0.300667,1.41982
698,-0.03302,0.300667,1.40311
699,-0.03301,0.300667,1.40311
700,-0.033,0.300667,1.40311
701,-0.03299,0.300667,1.40311
702,-0.03298,0.300667,1.40311
703,-0.03297,0.300667,1.40311
704,-0.03296,0.300667,1.36971
705,-0.03295,0.300667,1.36971
706,-0.03294,0.300667,1.36971
707,-0.03293,0.300667,1.36971
708,-0.03292,0.300667,1.36971
709,-0.03291,0.300667,1.36971
710,-0.0329,0.300667,1.353
711,-0.03289,0.300667,1.353
712,-0.03288,0.300667,1.353
713,-0.03287,0.300667,1.353
714,-0.03286,0.300667,1.353
715,-0.03285,0.300667,1.353
716,-0.03284,0.300667,1.353
717,-0.03283,0.300667,1.3363
718,-0.03282,0.300667,1.3363
719,-0.03281,0.300667,1.3363
720,-0.0328,0.300667,1.3363
721,-0.03279,0.300667,1.3363
722,-0.03278,0.300667,1.3363
723,-0.03277,0.300667,1.31959
724,-0.03276,0.300667,1.31959
725,-0.03275,0.300667,1.31959
726,-0.03274,0.300667,1.31959
727,-0.03273,0.300667,1.31959
728,-0.03272,0.300667,1.31959
729,-0.03271,0.300667,1.30289
730,-0.0327,0.300667,1.30289
731,-0.03269,0.300667,1.30289
732,-0.03268,0.300667,1.30289
733,-0.03267,0.300667,1.30289
734,-0.03266,0.300667,1.30289
735,-0.03265,0.300667,1.28619
736,-0.03264,0.300667,1.28619
737,-0.03263,0.300667,1.28619
738,-0.03262,0.300667,1.28619
739,-0.03261,0.300667,1.28619
740,-0.0326,0.300667,1.28619
741,-0.03259,0.300667,1.28619
742,-0.03258,0.300667,1.25278
743,-0.03257,0.300667,1.26948
744,-0.03256,0.300667,1.26948
745,-0.03255,0.300667,1.26948
746,-0.03254,0.300667,1.26948
747,-0.03253,0.300667,1.26948
748,-0.03252,0.300667,1.26948
749,-0.03251,0.300667,1.26948
750,-0.0325,0.300667,1.23608
751,-0.03249,0.300667,1.25278
752,-0.03248,0.300667,1.25278
753,-0.03247,0.300667,1.25278
754,-0.03246,0.300667,1.25278
755,-0.03245,0.300667,1.25278
