;Scopy version,f4beeb1
;Exported on,Wednesday May 15/05/2024
;Device,M2K
;Nr of samples,6400
;Sample rate,100000
;Tool,Oscilloscope
;Additional Information,
Sample,Time(S),CH1(V)
753,-0.02447,9.28727
754,-0.02446,9.28727
755,-0.02445,9.28727
756,-0.02444,9.28727
757,-0.02443,9.28727
758,-0.02442,9.28727
759,-0.02441,9.28727
760,-0.0244,9.28727
761,-0.02439,9.28727
762,-0.02438,9.28727
763,-0.02437,9.28727
764,-0.02436,9.28727
765,-0.02435,9.28727
766,-0.02434,9.28727
767,-0.02433,9.28727
768,-0.02432,9.28727
769,-0.02431,9.28727
770,-0.0243,9.28727
771,-0.02429,9.28727
772,-0.02428,9.28727
773,-0.02427,9.28727
774,-0.02426,9.28727
775,-0.02425,9.28727
776,-0.02424,9.28727
777,-0.02423,9.28727
778,-0.02422,9.28727
779,-0.02421,9.28727
780,-0.0242,9.28727
781,-0.02419,9.28727
782,-0.02418,9.28727
783,-0.02417,9.28727
784,-0.02416,9.27057
785,-0.02415,9.28727
786,-0.02414,9.28727
787,-0.02413,9.28727
788,-0.02412,9.28727
789,-0.02411,9.28727
790,-0.0241,9.28727
791,-0.02409,9.28727
792,-0.02408,9.28727
793,-0.02407,9.28727
794,-0.02406,9.28727
795,-0.02405,9.28727
796,-0.02404,9.28727
797,-0.02403,9.28727
798,-0.02402,9.28727
799,-0.02401,9.28727
800,-0.024,9.28727
801,-0.02399,9.28727
802,-0.02398,9.28727
803,-0.02397,9.28727
804,-0.02396,9.28727
805,-0.02395,9.28727
806,-0.02394,9.28727
807,-0.02393,9.28727
808,-0.02392,9.28727
809,-0.02391,9.27057
810,-0.0239,9.28727
811,-0.02389,9.27057
812,-0.02388,9.28727
813,-0.02387,9.28727
814,-0.02386,9.28727
815,-0.02385,9.28727
816,-0.02384,9.28727
817,-0.02383,9.28727
818,-0.02382,9.28727
819,-0.02381,9.28727
820,-0.0238,9.25386
821,-0.02379,9.28727
822,-0.02378,9.28727
823,-0.02377,9.28727
824,-0.02376,9.28727
825,-0.02375,9.28727
826,-0.02374,9.27057
827,-0.02373,9.27057
828,-0.02372,9.28727
829,-0.02371,9.27057
830,-0.0237,9.28727
831,-0.02369,9.27057
832,-0.02368,9.27057
833,-0.02367,9.27057
834,-0.02366,9.27057
835,-0.02365,9.27057
836,-0.02364,9.27057
837,-0.02363,9.27057
838,-0.02362,9.27057
839,-0.02361,9.27057
840,-0.0236,9.27057
841,-0.02359,9.27057
842,-0.02358,9.28727
843,-0.02357,9.25386
844,-0.02356,9.28727
845,-0.02355,9.27057
846,-0.02354,9.27057
847,-0.02353,9.27057
848,-0.02352,9.27057
849,-0.02351,9.27057
