;Scopy version,f4beeb1
;Exported on,Wednesday May 15/05/2024
;Device,M2K
;Nr of samples,6400
;Sample rate,100000
;Tool,Oscilloscope
;Additional Information,
Sample,Time(S),CH1(V)
410,-0.0279,0.250556
411,-0.02789,0.250556
412,-0.02788,0.250556
413,-0.02787,0.250556
414,-0.02786,0.250556
415,-0.02785,0.250556
416,-0.02784,0.250556
417,-0.02783,0.250556
418,-0.02782,0.250556
419,-0.02781,0.250556
420,-0.0278,0.250556
421,-0.02779,0.250556
422,-0.02778,0.250556
423,-0.02777,0.250556
424,-0.02776,0.250556
425,-0.02775,0.250556
426,-0.02774,0.250556
427,-0.02773,0.250556
428,-0.02772,0.250556
429,-0.02771,0.250556
430,-0.0277,0.250556
431,-0.02769,0.250556
432,-0.02768,0.250556
433,-0.02767,0.250556
434,-0.02766,0.217148
435,-0.02765,0.217148
436,-0.02764,0.217148
437,-0.02763,0.217148
438,-0.02762,0.250556
439,-0.02761,0.250556
440,-0.0276,0.217148
441,-0.02759,0.250556
442,-0.02758,0.217148
443,-0.02757,0.250556
444,-0.02756,0.200445
445,-0.02755,0.217148
446,-0.02754,0.217148
447,-0.02753,0.250556
448,-0.02752,0.250556
449,-0.02751,0.250556
450,-0.0275,0.250556
451,-0.02749,0.250556
452,-0.02748,0.217148
453,-0.02747,0.217148
454,-0.02746,0.250556
455,-0.02745,0.250556
456,-0.02744,0.200445
457,-0.02743,0.250556
458,-0.02742,0.250556
459,-0.02741,0.217148
460,-0.0274,0.217148
461,-0.02739,0.250556
462,-0.02738,0.250556
463,-0.02737,0.250556
464,-0.02736,0.250556
465,-0.02735,0.250556
466,-0.02734,0.250556
467,-0.02733,0.250556
468,-0.02732,0.250556
469,-0.02731,0.250556
470,-0.0273,0.250556
471,-0.02729,0.250556
472,-0.02728,0.250556
473,-0.02727,0.250556
474,-0.02726,0.250556
475,-0.02725,0.217148
476,-0.02724,0.217148
477,-0.02723,0.217148
478,-0.02722,0.217148
479,-0.02721,0.250556
480,-0.0272,0.250556
481,-0.02719,0.250556
482,-0.02718,0.250556
483,-0.02717,0.250556
484,-0.02716,0.250556
485,-0.02715,0.250556
486,-0.02714,0.250556
487,-0.02713,0.250556
488,-0.02712,0.217148
489,-0.02711,0.217148
490,-0.0271,0.217148
491,-0.02709,0.217148
492,-0.02708,0.217148
493,-0.02707,0.217148
494,-0.02706,0.200445
495,-0.02705,0.250556
496,-0.02704,0.250556
497,-0.02703,0.250556
498,-0.02702,0.250556
499,-0.02701,0.250556
500,-0.027,0.250556
501,-0.02699,0.250556
502,-0.02698,0.250556
503,-0.02697,0.250556
504,-0.02696,0.183741
505,-0.02695,2.32182
506,-0.02694,5.66256
507,-0.02693,5.59575
508,-0.02692,5.76278
