time	V(n005)	V(n006)
1.330804303778583e-02	-4.509818e-08	-1.250684e-16
1.330804397581687e-02	-4.509818e-08	-1.250684e-16
1.330804492372182e-02	-4.509818e-08	-1.250684e-16
1.330804594718272e-02	-4.509818e-08	-1.250684e-16
1.330804708796238e-02	-4.510565e-08	-1.250892e-16
1.330804867299433e-02	-4.513964e-08	-1.251834e-16
1.330804942797992e-02	-4.516790e-08	-1.252618e-16
1.330805001384397e-02	-4.519429e-08	-1.253350e-16
1.330805072950514e-02	-4.522654e-08	-1.254244e-16
1.330805114884756e-02	-4.524543e-08	-1.254768e-16
1.330805161926480e-02	-4.526662e-08	-1.255356e-16
1.330805214919272e-02	-4.529050e-08	-1.256018e-16
1.330805297797282e-02	-4.532784e-08	-1.257053e-16
1.330805384556175e-02	-4.536692e-08	-1.258137e-16
1.330805498919605e-02	-4.541845e-08	-1.259566e-16
1.330805625805371e-02	-4.547562e-08	-1.261151e-16
1.330805800663681e-02	-4.555439e-08	-1.263336e-16
1.330808905564989e-02	-4.695325e-08	-1.302130e-16
1.330812010466297e-02	-4.835211e-08	-1.340924e-16
1.330815115367606e-02	-4.975096e-08	-1.379717e-16
1.330818220268914e-02	-5.114982e-08	-1.418511e-16
1.330821325170222e-02	-5.254867e-08	-1.457305e-16
1.330824430071530e-02	-5.394753e-08	-1.496099e-16
1.330827534972838e-02	-5.534638e-08	-1.534892e-16
1.332398527171181e-02	-7.631274e-07	-2.116351e-15
1.333969519369523e-02	-1.470908e-06	-4.079227e-15
1.335540511567865e-02	-2.178689e-06	-6.042118e-15
1.337111503766207e-02	-2.886470e-06	-8.005023e-15
1.338682495964550e-02	-3.594251e-06	-9.967943e-15
1.340253488162892e-02	-4.302032e-06	-1.193088e-14
1.341824480361234e-02	-5.009813e-06	-1.389383e-14
1.344754167861234e-02	-6.329728e-06	-1.755450e-14
1.346219011611234e-02	-6.989685e-06	-1.938486e-14
1.347028001333513e-02	-7.354160e-06	-2.039571e-14
1.347576925451203e-02	-7.601468e-06	-2.108161e-14
1.348213505098893e-02	-7.888266e-06	-2.187704e-14
1.348841648595013e-02	-8.171264e-06	-2.266193e-14
1.349410532756799e-02	-8.427564e-06	-2.337278e-14
1.350532473250438e-02	-8.933033e-06	-2.477470e-14
1.351997317000438e-02	-9.592990e-06	-2.660511e-14
1.353462160750438e-02	-1.025295e-05	-2.843553e-14
1.354927004500438e-02	-1.091291e-05	-3.026596e-14
1.356391848250438e-02	-1.157286e-05	-3.209641e-14
1.357856692000438e-02	-1.223282e-05	-3.392687e-14
1.359321535750438e-02	-1.289278e-05	-3.575734e-14
1.360786379500438e-02	-1.355273e-05	-3.758783e-14
1.362251223250439e-02	-1.421269e-05	-3.941832e-14
1.363716067000439e-02	-1.487265e-05	-4.124884e-14
1.365180910750439e-02	-1.553260e-05	-4.307936e-14
1.366645754500439e-02	-1.619256e-05	-4.490990e-14
1.368110598250439e-02	-1.685252e-05	-4.674045e-14
1.371040285750439e-02	-1.817243e-05	-5.040158e-14
1.373969973250439e-02	-1.949235e-05	-5.406277e-14
1.378364504500439e-02	-2.147221e-05	-5.955466e-14
1.382759035750439e-02	-2.345208e-05	-6.504665e-14
1.387153567000439e-02	-2.543195e-05	-7.053876e-14
1.391338834857582e-02	-2.731754e-05	-7.576946e-14
1.395524102714726e-02	-2.920313e-05	-8.100025e-14
1.399709370571869e-02	-3.108872e-05	-8.623116e-14
1.403894638429012e-02	-3.297431e-05	-9.146217e-14
1.408079906286155e-02	-3.485989e-05	-9.669328e-14
1.412265174143298e-02	-3.674548e-05	-1.019245e-13
1.416450442000441e-02	-3.863107e-05	-1.071558e-13
1.417462544036092e-02	-3.908705e-05	-1.084209e-13
1.418474646071743e-02	-3.954303e-05	-1.096860e-13
1.419486748107395e-02	-3.999901e-05	-1.109511e-13
1.420498850143046e-02	-4.045500e-05	-1.122162e-13
1.421510952178697e-02	-4.091098e-05	-1.134813e-13
1.422523054214349e-02	-4.136696e-05	-1.147464e-13
1.423535156250000e-02	-4.182294e-05	-1.160115e-13
1.425000000000000e-02	-4.248290e-05	-1.178426e-13
1.425000000010000e-02	-4.248290e-05	5.999874e-09
1.425000000030000e-02	-4.248290e-05	1.799986e-08
1.425000000100000e-02	-4.248290e-05	5.999988e-08
1.425000000108000e-02	-4.248290e-05	5.999988e-08
1.425000000124000e-02	-4.248290e-05	5.999988e-08
1.425000000220000e-02	-4.248290e-05	5.999988e-08
1.425001198574801e-02	-4.248344e-05	5.999988e-08
1.425002396929602e-02	-4.248398e-05	5.999988e-08
1.425003595284402e-02	-4.248452e-05	5.999988e-08
1.425004793639203e-02	-4.248506e-05	5.999988e-08
1.425005991994003e-02	-4.248560e-05	5.999988e-08
1.425007190348804e-02	-4.248614e-05	5.999988e-08
1.425008388703605e-02	-4.248668e-05	5.999988e-08
1.426569554197767e-02	-4.319003e-05	5.999988e-08
1.428130719691930e-02	-4.389338e-05	5.999988e-08
1.429691885186092e-02	-4.459673e-05	5.999988e-08
1.431253050680255e-02	-4.530008e-05	5.999988e-08
1.432814216174417e-02	-4.600343e-05	5.999987e-08
1.434375381668580e-02	-4.670678e-05	5.999987e-08
1.435936547162742e-02	-4.741013e-05	5.999987e-08
1.437401390912742e-02	-4.807009e-05	5.999986e-08
1.438866234662742e-02	-4.873004e-05	5.999986e-08
1.440331078412743e-02	-4.939000e-05	5.999986e-08
1.441795922162743e-02	-5.004995e-05	5.999986e-08
1.443260765912743e-02	-5.070991e-05	5.999986e-08
1.444725609662743e-02	-5.136986e-05	5.999986e-08
1.446190453412743e-02	-5.202982e-05	5.999986e-08
1.447655297162743e-02	-5.268977e-05	5.999986e-08
1.449120140912743e-02	-5.334972e-05	5.999985e-08
1.450584984662743e-02	-5.400968e-05	5.999985e-08
1.452049828412743e-02	-5.466963e-05	5.999985e-08
1.453514672162743e-02	-5.532959e-05	5.999985e-08
1.454979515912743e-02	-5.598954e-05	5.999984e-08
1.455162621381493e-02	-5.607204e-05	5.999984e-08
1.455528832318993e-02	-5.623702e-05	5.999984e-08
1.455551285061009e-02	-5.624714e-05	5.999984e-08
1.455596190545041e-02	-5.626737e-05	5.999984e-08
1.455686001513104e-02	-5.630783e-05	5.999984e-08
1.455752398659694e-02	-5.633775e-05	5.999984e-08
1.455765732197780e-02	-5.634375e-05	5.999984e-08
1.455783510248560e-02	-5.635176e-05	5.999984e-08
1.455806180384071e-02	-5.636198e-05	5.999984e-08
1.455822419036134e-02	-5.636929e-05	5.999984e-08
1.455831047724491e-02	-5.637318e-05	5.999984e-08
1.455838757124681e-02	-5.637666e-05	5.999984e-08
1.455844418624650e-02	-5.637921e-05	5.999984e-08
1.455849020215463e-02	-5.638128e-05	5.999984e-08
1.455853460474741e-02	-5.638328e-05	5.999984e-08
1.455858389469429e-02	-5.638550e-05	5.999984e-08
1.455863321202222e-02	-5.638772e-05	5.999984e-08
1.455868047670927e-02	-5.638985e-05	5.999984e-08
1.455870940163457e-02	-5.639115e-05	5.999984e-08
1.455874391626052e-02	-5.639271e-05	5.999984e-08
1.455878043544147e-02	-5.639435e-05	5.999984e-08
1.455881421066939e-02	-5.639587e-05	5.999984e-08
1.455886332268963e-02	-5.639809e-05	5.999984e-08
1.455896154673010e-02	-5.640251e-05	5.999984e-08
1.455915799481104e-02	-5.641137e-05	5.999984e-08
1.455955089097292e-02	-5.642906e-05	5.999984e-08
1.455995309750945e-02	-5.644718e-05	5.999984e-08
1.456040830257804e-02	-5.646770e-05	5.999984e-08
1.456088799576765e-02	-5.648931e-05	5.999984e-08
1.456090298617983e-02	-5.648998e-05	5.999984e-08
1.456111285195028e-02	-5.649944e-05	5.999984e-08
1.456135269854509e-02	-5.651024e-05	5.999984e-08
1.456183239173470e-02	-5.653186e-05	5.999984e-08
1.456191240431889e-02	-5.653546e-05	5.999984e-08
1.456342348148827e-02	-5.660354e-05	5.999984e-08
1.456493455865766e-02	-5.667162e-05	5.999984e-08
1.456644563582704e-02	-5.673969e-05	5.999984e-08
1.456795671299643e-02	-5.680777e-05	5.999984e-08
1.456946779016581e-02	-5.687585e-05	5.999984e-08
1.457097886733520e-02	-5.694393e-05	5.999984e-08
1.457248994450458e-02	-5.701201e-05	5.999984e-08
1.499589601525982e-02	-7.608765e-05	5.999979e-08
1.500000000000000e-02	-7.627255e-05	5.999978e-08
