;Scopy version,f4beeb1
;Exported on,Wednesday May 15/05/2024
;Device,M2K
;Nr of samples,6400
;Sample rate,100000
;Tool,Oscilloscope
;Additional Information,
Sample,Time(S),CH1(V),CH2(V)
623,-0.02577,1.06904,0.768371
624,-0.02576,1.05233,0.768371
625,-0.02575,1.06904,0.768371
626,-0.02574,1.06904,0.768371
627,-0.02573,1.06904,0.768371
628,-0.02572,1.06904,0.768371
629,-0.02571,1.06904,0.768371
630,-0.0257,1.06904,0.768371
631,-0.02569,1.06904,0.768371
632,-0.02568,1.03563,0.768371
633,-0.02567,1.05233,0.768371
634,-0.02566,1.05233,0.768371
635,-0.02565,1.05233,0.768371
636,-0.02564,1.05233,0.768371
637,-0.02563,1.05233,0.768371
638,-0.02562,1.05233,0.768371
639,-0.02561,1.03563,0.768371
640,-0.0256,1.01893,0.768371
641,-0.02559,1.03563,0.768371
642,-0.02558,1.03563,0.768371
643,-0.02557,1.03563,0.768371
644,-0.02556,1.03563,0.768371
645,-0.02555,1.03563,0.768371
646,-0.02554,1.03563,0.768371
647,-0.02553,1.03563,0.768371
648,-0.02552,1.00222,0.768371
649,-0.02551,1.01893,0.768371
650,-0.0255,1.01893,0.734964
651,-0.02549,1.01893,0.768371
652,-0.02548,1.01893,0.768371
653,-0.02547,1.01893,0.768371
654,-0.02546,1.01893,0.768371
655,-0.02545,1.01893,0.768371
656,-0.02544,1.01893,0.768371
657,-0.02543,1.00222,0.768371
658,-0.02542,1.00222,0.768371
659,-0.02541,1.00222,0.768371
660,-0.0254,1.00222,0.768371
661,-0.02539,1.00222,0.768371
662,-0.02538,1.00222,0.768371
663,-0.02537,1.00222,0.768371
664,-0.02536,1.00222,0.768371
665,-0.02535,1.00222,0.768371
666,-0.02534,0.98552,0.768371
667,-0.02533,0.98552,0.768371
668,-0.02532,0.98552,0.768371
669,-0.02531,0.98552,0.768371
670,-0.0253,0.98552,0.751667
671,-0.02529,0.98552,0.768371
672,-0.02528,0.98552,0.768371
673,-0.02527,0.98552,0.768371
674,-0.02526,0.98552,0.768371
675,-0.02525,0.935408,0.768371
676,-0.02524,0.952112,0.768371
677,-0.02523,0.952112,0.768371
678,-0.02522,0.952112,0.768371
679,-0.02521,0.952112,0.768371
680,-0.0252,0.952112,0.768371
681,-0.02519,0.952112,0.768371
682,-0.02518,0.952112,0.768371
683,-0.02517,0.952112,0.768371
684,-0.02516,0.918705,0.768371
685,-0.02515,0.935408,0.768371
686,-0.02514,0.935408,0.768371
687,-0.02513,0.935408,0.768371
688,-0.02512,0.935408,0.768371
