time	V(v_osc2)	V(n007)
3.942059447547504e-02	2.178569e+00	5.625778e+00
3.942059878894630e-02	3.623869e+00	5.653728e+00
3.942060295481463e-02	5.501251e+00	5.691148e+00
3.942060784966596e-02	7.889907e+00	5.741470e+00
3.942061295149585e-02	1.000516e+01	5.789686e+00
3.942061886191218e-02	1.161734e+01	5.829634e+00
3.942062554111742e-02	1.257685e+01	5.853647e+00
3.942063033008131e-02	1.287548e+01	5.857603e+00
3.942063654488536e-02	1.301868e+01	5.850361e+00
3.942064238554313e-02	1.307040e+01	5.836030e+00
3.942065221169753e-02	1.309405e+01	5.803233e+00
3.942066366689884e-02	1.309786e+01	5.761101e+00
3.942068061723341e-02	1.309155e+01	5.701743e+00
3.942070015874226e-02	1.308265e+01	5.645722e+00
3.942071906578369e-02	1.307576e+01	5.607720e+00
3.942073839124580e-02	1.307126e+01	5.584744e+00
3.942075902621692e-02	1.306874e+01	5.572847e+00
3.942077901863054e-02	1.306776e+01	5.568642e+00
3.942078941728099e-02	1.306767e+01	5.568337e+00
3.942079842709326e-02	1.306777e+01	5.568719e+00
3.942080835142172e-02	1.306796e+01	5.569274e+00
3.942081864784856e-02	1.306817e+01	5.569776e+00
3.942082977925539e-02	1.306840e+01	5.570092e+00
3.942084028738863e-02	1.306858e+01	5.570075e+00
3.942085278525346e-02	1.306874e+01	5.569615e+00
3.942086604240188e-02	1.306883e+01	5.568593e+00
3.942088795792983e-02	1.306881e+01	5.565975e+00
3.942091844276863e-02	1.306858e+01	5.561289e+00
3.942094956792922e-02	1.306822e+01	5.555871e+00
3.942098340329802e-02	1.306776e+01	5.549809e+00
3.942102311158732e-02	1.306724e+01	5.542854e+00
3.942106812939277e-02	1.306669e+01	5.535193e+00
3.942114129276070e-02	1.306582e+01	5.522909e+00
3.942123906765446e-02	1.306467e+01	5.506484e+00
3.942134959120023e-02	1.306336e+01	5.487886e+00
3.942157063829178e-02	1.306074e+01	5.450704e+00
3.942184825986927e-02	1.305746e+01	5.404040e+00
3.942240350302426e-02	1.305089e+01	5.310791e+00
3.942298040010586e-02	1.304407e+01	5.214023e+00
3.942384303855510e-02	1.303390e+01	5.069555e+00
3.942483832403511e-02	1.302218e+01	4.903252e+00
3.942668634428730e-02	1.300051e+01	4.595550e+00
3.942960106630713e-02	1.296654e+01	4.113216e+00
3.943543051034679e-02	1.289898e+01	3.154070e+00
3.943561268047303e-02	1.289688e+01	3.124246e+00
3.943606810578863e-02	1.289165e+01	3.049950e+00
3.943609087705441e-02	1.289139e+01	3.046237e+00
3.943613176595880e-02	1.289092e+01	3.039571e+00
3.943617273808785e-02	1.289045e+01	3.032891e+00
3.943619868420171e-02	1.289015e+01	3.028661e+00
3.943623300386577e-02	1.288976e+01	3.023067e+00
3.943623407635527e-02	1.288974e+01	3.022893e+00
3.943623622133427e-02	1.288972e+01	3.022543e+00
3.943624051129228e-02	1.288966e+01	3.021843e+00
3.943624909120829e-02	1.288423e+01	3.020358e+00
3.943625518243233e-02	1.264992e+01	3.015595e+00
3.943626004059490e-02	1.136093e+01	2.994439e+00
3.943626246228518e-02	8.863221e+00	2.954480e+00
3.943626436112308e-02	5.078542e+00	2.892827e+00
3.943626542455361e-02	2.690584e+00	2.851652e+00
3.943626603645443e-02	1.702738e+00	2.832178e+00
3.943626681633301e-02	1.010292e+00	2.814740e+00
3.943626719935267e-02	8.197082e-01	2.808275e+00
3.943626767940299e-02	6.818856e-01	2.801713e+00
3.943626824357124e-02	5.721901e-01	2.794992e+00
3.943626921623519e-02	4.516353e-01	2.784948e+00
3.943627009258331e-02	3.863376e-01	2.777185e+00
3.943627129353123e-02	3.402739e-01	2.768265e+00
3.943627260205820e-02	3.196754e-01	2.760310e+00
3.943627433044073e-02	3.141475e-01	2.752069e+00
3.943627616278729e-02	3.139027e-01	2.745580e+00
3.943627839239703e-02	3.137623e-01	2.740835e+00
3.943628285161652e-02	3.135490e-01	2.739205e+00
3.943629177005549e-02	3.133345e-01	2.751896e+00
3.943630138118564e-02	3.132596e-01	2.779788e+00
3.943631433047302e-02	3.132927e-01	2.828522e+00
3.943632919759723e-02	3.133826e-01	2.885678e+00
3.943634566757136e-02	3.134890e-01	2.941012e+00
3.943636521286895e-02	3.135911e-01	2.991023e+00
3.943638384328235e-02	3.136570e-01	3.022375e+00
3.943640462845958e-02	3.136970e-01	3.041441e+00
3.943642780305949e-02	3.137157e-01	3.051153e+00
3.943644079190693e-02	3.137201e-01	3.053086e+00
3.943644880953846e-02	3.137187e-01	3.053299e+00
3.943645827394959e-02	3.137166e-01	3.053241e+00
3.943646686379041e-02	3.137148e-01	3.053154e+00
3.943647724250149e-02	3.137120e-01	3.053156e+00
3.943648703944457e-02	3.137102e-01	3.053380e+00
3.943649875371639e-02	3.137079e-01	3.054021e+00
3.943651212888353e-02	3.137076e-01	3.055291e+00
3.943653179593955e-02	3.137074e-01	3.058061e+00
3.943655756087679e-02	3.137109e-01	3.062848e+00
3.943660395793253e-02	3.137193e-01	3.072902e+00
3.943664377436761e-02	3.137278e-01	3.081922e+00
3.943668967401359e-02	3.137375e-01	3.092206e+00
3.943673454830844e-02	3.137467e-01	3.102018e+00
3.943681948978571e-02	3.137630e-01	3.120424e+00
3.943722927171376e-02	3.138436e-01	3.209457e+00
3.943763905364181e-02	3.139242e-01	3.298492e+00
3.943804883556986e-02	3.140047e-01	3.387529e+00
3.943845861749791e-02	3.140853e-01	3.476567e+00
3.943886839942596e-02	3.141659e-01	3.565607e+00
3.943927818135401e-02	3.142465e-01	3.654650e+00
3.943968796328206e-02	3.143270e-01	3.743694e+00
3.944240106286469e-02	3.148604e-01	4.333165e+00
3.944784845812044e-02	3.159744e-01	5.516639e+00
3.944797563466337e-02	3.159563e-01	5.544263e+00
3.944813710974047e-02	3.159879e-01	5.579341e+00
3.944813936825684e-02	3.164251e-01	5.579838e+00
3.944814388528957e-02	3.259929e-01	5.580975e+00
3.944814885052284e-02	3.710307e-01	5.582824e+00
3.944815476008188e-02	5.190504e-01	5.586730e+00
3.944816019555913e-02	8.499441e-01	5.593873e+00
3.944816526080319e-02	1.508307e+00	5.606920e+00
3.944816947182471e-02	2.537772e+00	5.626785e+00
3.944817409660966e-02	4.290194e+00	5.660926e+00
3.944817839463957e-02	6.309703e+00	5.702042e+00
3.944818447060922e-02	9.090063e+00	5.762730e+00
3.944819046101196e-02	1.112653e+01	5.811245e+00
3.944819625046288e-02	1.227341e+01	5.840703e+00
3.944820078462343e-02	1.271111e+01	5.850657e+00
3.944820594601467e-02	1.292967e+01	5.850548e+00
3.944821174753566e-02	1.303402e+01	5.841277e+00
3.944821920187420e-02	1.308097e+01	5.820651e+00
3.944822864974200e-02	1.309621e+01	5.787732e+00
3.944824287186133e-02	1.309587e+01	5.735351e+00
3.944826052183311e-02	1.308825e+01	5.676547e+00
3.944828019435979e-02	1.307967e+01	5.625413e+00
3.944829886035643e-02	1.307369e+01	5.593085e+00
3.944831863806982e-02	1.306986e+01	5.574087e+00
3.944834046278319e-02	1.306778e+01	5.564559e+00
3.944835529301430e-02	1.306728e+01	5.562470e+00
3.944836442153664e-02	1.306727e+01	5.562474e+00
3.944837386701583e-02	1.306739e+01	5.562913e+00
3.944838370120033e-02	1.306757e+01	5.563455e+00
3.944839443081096e-02	1.306780e+01	5.563945e+00
3.944840521609284e-02	1.306801e+01	5.564198e+00
3.944841622037180e-02	1.306820e+01	5.564114e+00
3.944842860269166e-02	1.306834e+01	5.563571e+00
3.944844334673533e-02	1.306842e+01	5.562323e+00
3.944846604763177e-02	1.306837e+01	5.559444e+00
3.944850080954165e-02	1.306807e+01	5.553913e+00
3.944852959689564e-02	1.306772e+01	5.548845e+00
3.944856323012196e-02	1.306727e+01	5.542821e+00
3.944860284720288e-02	1.306675e+01	5.535918e+00
3.944865164055290e-02	1.306616e+01	5.527644e+00
3.944873472881150e-02	1.306518e+01	5.513698e+00
3.944885039572820e-02	1.306381e+01	5.494256e+00
3.944896679964251e-02	1.306243e+01	5.474669e+00
3.944919960747115e-02	1.305967e+01	5.435519e+00
3.944950516897789e-02	1.305606e+01	5.384172e+00
3.945011629199138e-02	1.304883e+01	5.281569e+00
3.945070894708223e-02	1.304183e+01	5.182198e+00
3.945164024515564e-02	1.303085e+01	5.026309e+00
3.945270354666262e-02	1.301835e+01	4.848772e+00
3.945483014967660e-02	1.299344e+01	4.495117e+00
3.945824372105661e-02	1.295362e+01	3.929739e+00
3.945909711390162e-02	1.294370e+01	3.789024e+00
3.946080389959163e-02	1.292395e+01	3.508541e+00
3.946123059601413e-02	1.291902e+01	3.438559e+00
3.946229733707038e-02	1.290672e+01	3.263930e+00
3.946357742633788e-02	1.289200e+01	3.054905e+00
3.946360409486429e-02	1.289169e+01	3.050555e+00
3.946365743191711e-02	1.289108e+01	3.041859e+00
3.946369620619186e-02	1.289063e+01	3.035537e+00
3.946370589976055e-02	1.289052e+01	3.033957e+00
3.946372528689793e-02	1.289030e+01	3.030797e+00
3.946376406117269e-02	1.288982e+01	3.024476e+00
3.946377005894708e-02	1.288971e+01	3.023497e+00
3.946377155839068e-02	1.288966e+01	3.023252e+00
3.946377193325157e-02	1.288965e+01	3.023191e+00
3.946377268297337e-02	1.288956e+01	3.023068e+00
3.946377418241697e-02	1.288816e+01	3.022802e+00
3.946377718130416e-02	1.287045e+01	3.022042e+00
3.946377960791561e-02	1.279017e+01	3.020421e+00
3.946378153043258e-02	1.252650e+01	3.016093e+00
3.946378307828260e-02	1.184533e+01	3.005454e+00
3.946378451036123e-02	1.035630e+01	2.982350e+00
3.946378570243479e-02	8.119517e+00	2.947031e+00
3.946378716310567e-02	4.539281e+00	2.888615e+00
3.946378797798109e-02	2.670861e+00	2.855983e+00
3.946378860317088e-02	1.689326e+00	2.836255e+00
3.946378935498057e-02	1.023328e+00	2.819315e+00
3.946378977284343e-02	8.170086e-01	2.812207e+00
3.946379027194728e-02	6.743845e-01	2.805310e+00
3.946379084237552e-02	5.651403e-01	2.798449e+00
3.946379177025098e-02	4.517345e-01	2.788755e+00
3.946379266631331e-02	3.857512e-01	2.780704e+00
3.946379386750942e-02	3.399798e-01	2.771631e+00
3.946379519259761e-02	3.197404e-01	2.763484e+00
3.946379711145951e-02	3.141118e-01	2.754260e+00
3.946379885698587e-02	3.139043e-01	2.748085e+00
3.946380125329973e-02	3.137550e-01	2.743168e+00
3.946380604592745e-02	3.135359e-01	2.742037e+00
3.946381563118288e-02	3.133207e-01	2.757097e+00
3.946382512716565e-02	3.132590e-01	2.785716e+00
3.946383861061634e-02	3.133026e-01	2.837132e+00
3.946385360795975e-02	3.133959e-01	2.894471e+00
3.946386997965692e-02	3.135008e-01	2.948455e+00
3.946388956442234e-02	3.136004e-01	2.997058e+00
3.946390826548754e-02	3.136639e-01	3.027201e+00
3.946392928769059e-02	3.137017e-01	3.045297e+00
3.946395307925842e-02	3.137190e-01	3.054394e+00
3.946396530161708e-02	3.137226e-01	3.055971e+00
3.946397272729634e-02	3.137210e-01	3.056101e+00
3.946398121555107e-02	3.137187e-01	3.056023e+00
3.946399032793952e-02	3.137169e-01	3.055921e+00
3.946400030277154e-02	3.137143e-01	3.055926e+00
3.946401056704357e-02	3.137124e-01	3.056168e+00
3.946402188102543e-02	3.137103e-01	3.056803e+00
3.946403585929297e-02	3.137099e-01	3.058156e+00
3.946405528002340e-02	3.137099e-01	3.060930e+00
3.946408209260649e-02	3.137136e-01	3.065964e+00
3.946412950377125e-02	3.137224e-01	3.076283e+00
3.946417068701290e-02	3.137312e-01	3.085616e+00
3.946421585658325e-02	3.137407e-01	3.095716e+00
3.946426207734582e-02	3.137501e-01	3.105808e+00
3.946435193143898e-02	3.137674e-01	3.125275e+00
3.946478322860973e-02	3.138522e-01	3.218987e+00
3.946521452578048e-02	3.139370e-01	3.312700e+00
3.946564582295123e-02	3.140218e-01	3.406413e+00
3.946607712012198e-02	3.141066e-01	3.500128e+00
3.946650841729273e-02	3.141914e-01	3.593842e+00
3.946693971446348e-02	3.142762e-01	3.687558e+00
3.946737101163423e-02	3.143610e-01	3.781274e+00
3.947024064365375e-02	3.148869e-01	4.404772e+00
3.947030763895382e-02	3.149384e-01	4.419330e+00
3.947106998023563e-02	3.150883e-01	4.584958e+00
3.947183232151744e-02	3.152382e-01	4.750583e+00
3.947259466279925e-02	3.153881e-01	4.916204e+00
3.947335700408106e-02	3.155379e-01	5.081821e+00
3.947411934536287e-02	3.156878e-01	5.247435e+00
3.947488168664468e-02	3.158376e-01	5.413046e+00
3.947564402792648e-02	3.159874e-01	5.578652e+00
3.947565023009082e-02	3.199009e-01	5.580070e+00
3.947566263441948e-02	3.818000e-01	5.583854e+00
3.947567041173487e-02	5.641733e-01	5.588787e+00
3.947567656813678e-02	9.972316e-01	5.597925e+00
3.947568185206253e-02	1.831887e+00	5.614261e+00
3.947568627001647e-02	3.099317e+00	5.638697e+00
3.947569053048298e-02	4.885215e+00	5.673830e+00
3.947569508968739e-02	7.107929e+00	5.719707e+00
3.947570019171479e-02	9.377025e+00	5.770117e+00
3.947570626793964e-02	1.130288e+01	5.816815e+00
3.947571215778046e-02	1.237302e+01	5.844304e+00
3.947571655474810e-02	1.275389e+01	5.852376e+00
3.947572182405124e-02	1.295035e+01	5.850845e+00
3.947572766830940e-02	1.304252e+01	5.840403e+00
3.947573554334447e-02	1.308453e+01	5.817586e+00
3.947574531735876e-02	1.309696e+01	5.782972e+00
3.947576066080755e-02	1.309494e+01	5.726808e+00
3.947577874095587e-02	1.308688e+01	5.668323e+00
3.947579832414747e-02	1.307861e+01	5.620123e+00
3.947581700078721e-02	1.307301e+01	5.590289e+00
3.947583696907234e-02	1.306952e+01	5.573221e+00
3.947585976852953e-02	1.306766e+01	5.564812e+00
3.947587297250897e-02	1.306732e+01	5.563425e+00
3.947588116324088e-02	1.306735e+01	5.563570e+00
3.947589114531969e-02	1.306750e+01	5.564087e+00
3.947590084553843e-02	1.306769e+01	5.564621e+00
3.947591217831321e-02	1.306793e+01	5.565103e+00
3.947592259989605e-02	1.306813e+01	5.565286e+00
3.947593425084797e-02	1.306831e+01	5.565109e+00
3.947594654117736e-02	1.306844e+01	5.564460e+00
3.947596335970190e-02	1.306850e+01	5.562868e+00
3.947598738136869e-02	1.306840e+01	5.559595e+00
3.947603027220745e-02	1.306797e+01	5.552467e+00
3.947606644486543e-02	1.306751e+01	5.546042e+00
3.947610885664696e-02	1.306694e+01	5.538556e+00
3.947614802538995e-02	1.306645e+01	5.531863e+00
3.947621421647255e-02	1.306567e+01	5.520749e+00
3.947630298615603e-02	1.306462e+01	5.505849e+00
3.947640429544633e-02	1.306343e+01	5.488805e+00
3.947659041661497e-02	1.306122e+01	5.457493e+00
3.947686109628513e-02	1.305801e+01	5.411993e+00
3.947740245562547e-02	1.305161e+01	5.321065e+00
3.947795940898752e-02	1.304503e+01	5.227626e+00
3.947877485623991e-02	1.303541e+01	5.091028e+00
3.947971179679648e-02	1.302438e+01	4.934413e+00
3.948140841964349e-02	1.300447e+01	4.651724e+00
3.948401213370851e-02	1.297408e+01	4.220296e+00
3.948921956183855e-02	1.291366e+01	3.362511e+00
3.949109098132279e-02	1.289210e+01	3.056340e+00
3.949113166435506e-02	1.289163e+01	3.049706e+00
3.949118515475414e-02	1.289102e+01	3.040985e+00
3.949124004701189e-02	1.289039e+01	3.032036e+00
3.949125080754431e-02	1.289026e+01	3.030282e+00
3.949127232860914e-02	1.289002e+01	3.026774e+00
3.949127770887535e-02	1.288996e+01	3.025897e+00
3.949128846940776e-02	1.288984e+01	3.024143e+00
3.949129115954086e-02	1.288981e+01	3.023705e+00
3.949129653980707e-02	1.288163e+01	3.022688e+00
3.949130550582582e-02	1.263993e+01	3.017365e+00
3.949130941235455e-02	1.165250e+01	3.001288e+00
3.949131180203501e-02	9.375265e+00	2.965213e+00
3.949131340391755e-02	6.343422e+00	2.916077e+00
3.949131497024173e-02	2.797927e+00	2.855614e+00
3.949131564983252e-02	1.678436e+00	2.833834e+00
3.949131651389442e-02	9.457622e-01	2.814969e+00
3.949131694907687e-02	7.544224e-01	2.807981e+00
3.949131745542875e-02	6.299392e-01	2.801388e+00
3.949131800205332e-02	5.372407e-01	2.795115e+00
3.949131890976513e-02	4.384109e-01	2.786038e+00
3.949131988937307e-02	3.741677e-01	2.777605e+00
3.949132109350298e-02	3.348193e-01	2.768953e+00
3.949132255191968e-02	3.178097e-01	2.760515e+00
3.949132446276058e-02	3.140182e-01	2.751930e+00
3.949132619120709e-02	3.138793e-01	2.746408e+00
3.949132905709989e-02	3.136992e-01	2.741730e+00
3.949133478888549e-02	3.134787e-01	2.742859e+00
3.949134459941024e-02	3.132978e-01	2.762017e+00
3.949135471487948e-02	3.132611e-01	2.794979e+00
3.949136856822064e-02	3.133194e-01	2.848481e+00
3.949138510260658e-02	3.134265e-01	2.910198e+00
3.949140140191207e-02	3.135262e-01	2.960788e+00
3.949142137831506e-02	3.136195e-01	3.005784e+00
3.949143997256322e-02	3.136747e-01	3.031947e+00
3.949146192466541e-02	3.137069e-01	3.047343e+00
3.949148823469974e-02	3.137209e-01	3.054783e+00
3.949149807054177e-02	3.137205e-01	3.055523e+00
3.949150581762882e-02	3.137189e-01	3.055457e+00
3.949151497899892e-02	3.137168e-01	3.055307e+00
3.949152429112821e-02	3.137144e-01	3.055241e+00
3.949153477727376e-02	3.137122e-01	3.055385e+00
3.949154544887097e-02	3.137103e-01	3.055856e+00
3.949155812011438e-02	3.137093e-01	3.056912e+00
3.949157583858764e-02	3.137090e-01	3.059189e+00
3.949159991881393e-02	3.137114e-01	3.063407e+00
3.949163844373452e-02	3.137179e-01	3.071502e+00
3.949166957335633e-02	3.137245e-01	3.078537e+00
3.949170725053260e-02	3.137326e-01	3.087103e+00
3.949175027027311e-02	3.137415e-01	3.096640e+00
3.949180945926377e-02	3.137532e-01	3.109520e+00
3.949201873355913e-02	3.137942e-01	3.154937e+00
3.949360285109720e-02	3.141073e-01	3.499158e+00
3.949518696863526e-02	3.144199e-01	3.843364e+00
3.949677108617333e-02	3.147319e-01	4.187555e+00
3.949835520371140e-02	3.150433e-01	4.531731e+00
3.949993932124947e-02	3.153542e-01	4.875892e+00
3.950152343878754e-02	3.156646e-01	5.220037e+00
3.950310755632561e-02	3.159744e-01	5.564167e+00
3.950317877684260e-02	3.495352e-01	5.580266e+00
3.950321700295505e-02	4.242748e-01	5.589945e+00
3.950321756297202e-02	4.321694e-01	5.590192e+00
3.950321868300594e-02	4.652155e-01	5.590961e+00
3.950322092307380e-02	5.654991e-01	5.593136e+00
3.950322540320951e-02	9.180203e-01	5.600307e+00
3.950323012733369e-02	1.605852e+00	5.613707e+00
3.950323417240206e-02	2.645076e+00	5.633663e+00
3.950323840158684e-02	4.279193e+00	5.665462e+00
3.950324263200455e-02	6.280316e+00	5.706173e+00
3.950324866243049e-02	9.048167e+00	5.766526e+00
3.950325464813439e-02	1.109819e+01	5.815308e+00
3.950326043065753e-02	1.225798e+01	5.845098e+00
3.950326499123315e-02	1.270519e+01	5.855364e+00
3.950327013220788e-02	1.292683e+01	5.855475e+00
3.950327593396434e-02	1.303309e+01	5.846385e+00
3.950328332638893e-02	1.308065e+01	5.826107e+00
3.950329273781151e-02	1.309612e+01	5.793441e+00
3.950330682975383e-02	1.309601e+01	5.741588e+00
3.950332446580999e-02	1.308869e+01	5.682708e+00
3.950334412131164e-02	1.308018e+01	5.631358e+00
3.950336280503303e-02	1.307414e+01	5.598732e+00
3.950338254568435e-02	1.307028e+01	5.579528e+00
3.950340428829989e-02	1.306817e+01	5.569862e+00
3.950341932318907e-02	1.306765e+01	5.567677e+00
3.950342855601789e-02	1.306763e+01	5.567660e+00
3.950343812139098e-02	1.306776e+01	5.568097e+00
3.950344786334423e-02	1.306794e+01	5.568629e+00
3.950345862443835e-02	1.306816e+01	5.569120e+00
3.950346934081567e-02	1.306838e+01	5.569371e+00
3.950348039385001e-02	1.306856e+01	5.569290e+00
3.950349271240297e-02	1.306870e+01	5.568754e+00
3.950350743642560e-02	1.306878e+01	5.567513e+00
3.950352999032663e-02	1.306873e+01	5.564664e+00
3.950356453674938e-02	1.306845e+01	5.559178e+00
3.950359345279161e-02	1.306809e+01	5.554092e+00
3.950362708580733e-02	1.306764e+01	5.548068e+00
3.950366672736741e-02	1.306712e+01	5.541158e+00
3.950371524695917e-02	1.306653e+01	5.532928e+00
3.950379752509392e-02	1.306556e+01	5.519116e+00
3.950391488474902e-02	1.306417e+01	5.499389e+00
3.950402989378033e-02	1.306281e+01	5.480036e+00
3.950425991184296e-02	1.306008e+01	5.441352e+00
3.950456433466762e-02	1.305648e+01	5.390192e+00
3.950517318031693e-02	1.304928e+01	5.287964e+00
3.950576514668225e-02	1.304229e+01	5.188699e+00
3.950669211721954e-02	1.303136e+01	5.033522e+00
3.951861412300937e-02	1.289267e+01	3.064408e+00
3.951871979249720e-02	1.289145e+01	3.047177e+00
3.951878100817235e-02	1.289075e+01	3.037196e+00
3.951884403417091e-02	1.289003e+01	3.026922e+00
3.951885773157190e-02	1.288987e+01	3.024689e+00
3.951888512637390e-02	1.288956e+01	3.020224e+00
3.951888598246146e-02	1.288955e+01	3.020084e+00
3.951888769463659e-02	1.288946e+01	3.019804e+00
3.951889111898683e-02	1.287314e+01	3.018979e+00
3.951889713572770e-02	1.251973e+01	3.012413e+00
3.951890058773460e-02	1.120808e+01	2.991354e+00
3.951890276871785e-02	8.551522e+00	2.949071e+00
3.951890447581203e-02	4.936277e+00	2.890175e+00
3.951890545971422e-02	2.695614e+00	2.851444e+00
3.951890605462004e-02	1.733241e+00	2.832432e+00
3.951890683471179e-02	1.027172e+00	2.814760e+00
3.951890722115863e-02	8.295208e-01	2.808138e+00
3.951890769707960e-02	6.895204e-01	2.801553e+00
3.951890826230807e-02	5.770433e-01	2.794741e+00
3.951890920484907e-02	4.570685e-01	2.784886e+00
3.951891007915636e-02	3.898566e-01	2.777033e+00
3.951891126200942e-02	3.423317e-01	2.768101e+00
3.951891256235393e-02	3.206837e-01	2.760091e+00
3.951891445517532e-02	3.142146e-01	2.750972e+00
3.951891622234939e-02	3.139020e-01	2.744672e+00
3.951891848520887e-02	3.137622e-01	2.739877e+00
3.951892301092783e-02	3.135447e-01	2.738213e+00
3.951893175709450e-02	3.133348e-01	2.750654e+00
3.951894147753511e-02	3.132589e-01	2.778866e+00
3.951895428420712e-02	3.132910e-01	2.827013e+00
3.951896930249318e-02	3.133818e-01	2.884783e+00
3.951898567303555e-02	3.134876e-01	2.939817e+00
3.951900532973809e-02	3.135903e-01	2.990161e+00
3.951902386644705e-02	3.136561e-01	3.021396e+00
3.951904472930909e-02	3.136962e-01	3.040555e+00
3.951906780788945e-02	3.137148e-01	3.050253e+00
3.951908082509034e-02	3.137195e-01	3.052196e+00
3.951908886531194e-02	3.137180e-01	3.052413e+00
3.951909831973855e-02	3.137158e-01	3.052355e+00
3.951910691310644e-02	3.137140e-01	3.052267e+00
3.951911727924368e-02	3.137112e-01	3.052268e+00
3.951912707869041e-02	3.137095e-01	3.052490e+00
3.951913877912332e-02	3.137071e-01	3.053128e+00
3.951915212688610e-02	3.137069e-01	3.054392e+00
3.951917175447574e-02	3.137065e-01	3.057150e+00
3.951919745561435e-02	3.137101e-01	3.061918e+00
3.951924360300467e-02	3.137184e-01	3.071911e+00
3.951928316444581e-02	3.137269e-01	3.080873e+00
3.951932916850259e-02	3.137366e-01	3.091184e+00
3.951937383084013e-02	3.137457e-01	3.100952e+00
3.951945804380938e-02	3.137619e-01	3.119201e+00
3.951986540802686e-02	3.138420e-01	3.207708e+00
3.952027277224434e-02	3.139221e-01	3.296217e+00
3.952068013646182e-02	3.140022e-01	3.384728e+00
3.952108750067930e-02	3.140823e-01	3.473241e+00
3.952149486489678e-02	3.141624e-01	3.561756e+00
3.952190222911426e-02	3.142425e-01	3.650273e+00
3.952230959333174e-02	3.143226e-01	3.738792e+00
3.953040435118742e-02	3.159650e-01	5.497458e+00
3.953042015611653e-02	3.159171e-01	5.500891e+00
3.953076816622737e-02	3.159841e-01	5.576488e+00
3.953077623800961e-02	3.240630e-01	5.578387e+00
3.953078835526551e-02	4.044795e-01	5.582440e+00
3.953079561892027e-02	6.115701e-01	5.587708e+00
3.953080151528923e-02	1.082832e+00	5.597479e+00
3.953080643083218e-02	1.929623e+00	5.613969e+00
3.953081079809547e-02	3.248226e+00	5.639396e+00
3.953081498682263e-02	5.045712e+00	5.674873e+00
3.953081961863773e-02	7.315081e+00	5.721928e+00
3.953082454648066e-02	9.480086e+00	5.770290e+00
3.953083065444404e-02	1.136548e+01	5.816247e+00
3.953083662229048e-02	1.241212e+01	5.843102e+00
3.953084097104197e-02	1.277172e+01	5.850448e+00
3.953084628936723e-02	1.295885e+01	5.848295e+00
3.953085215034048e-02	1.304586e+01	5.837350e+00
3.953086022888761e-02	1.308577e+01	5.813500e+00
3.953087016191122e-02	1.309704e+01	5.778108e+00
3.953088605506869e-02	1.309427e+01	5.720184e+00
3.953090444277522e-02	1.308600e+01	5.661617e+00
3.953092392921630e-02	1.307792e+01	5.614984e+00
3.953094264453246e-02	1.307250e+01	5.586309e+00
3.953096267850022e-02	1.306919e+01	5.570190e+00
3.953098611805755e-02	1.306743e+01	5.562304e+00
3.953099861375610e-02	1.306715e+01	5.561213e+00
3.953100669666802e-02	1.306720e+01	5.561430e+00
3.953101695831079e-02	1.306737e+01	5.561992e+00
3.953102665582841e-02	1.306757e+01	5.562528e+00
3.953103690910925e-02	1.306779e+01	5.562947e+00
3.953104784567502e-02	1.306800e+01	5.563114e+00
3.953105916627395e-02	1.306817e+01	5.562912e+00
3.953107210404989e-02	1.306830e+01	5.562184e+00
3.953108907668861e-02	1.306835e+01	5.560516e+00
3.953111446128378e-02	1.306823e+01	5.556966e+00
3.953116034184316e-02	1.306775e+01	5.549244e+00
3.953120317408722e-02	1.306718e+01	5.541627e+00
3.953124225101017e-02	1.306667e+01	5.534781e+00
3.953128575214135e-02	1.306614e+01	5.527398e+00
3.953135690122549e-02	1.306530e+01	5.515465e+00
3.953146568213623e-02	1.306402e+01	5.497192e+00
3.953156767840379e-02	1.306281e+01	5.480030e+00
3.953177167093890e-02	1.306039e+01	5.445719e+00
3.953204175991538e-02	1.305719e+01	5.400324e+00
3.953258193786833e-02	1.305080e+01	5.309608e+00
3.953316189846254e-02	1.304395e+01	5.212328e+00
3.953400363158793e-02	1.303402e+01	5.071360e+00
3.953676459453010e-02	1.300160e+01	4.611014e+00
3.954589126720567e-02	1.289565e+01	3.106753e+00
3.954606848415083e-02	1.289361e+01	3.077840e+00
3.954607402218036e-02	1.289355e+01	3.076937e+00
3.954608509823943e-02	1.289342e+01	3.075130e+00
3.954609286495359e-02	1.289333e+01	3.073864e+00
3.954610104862042e-02	1.289324e+01	3.072529e+00
3.954612212817533e-02	1.289300e+01	3.069091e+00
3.954614320773023e-02	1.289276e+01	3.065653e+00
3.954616428728513e-02	1.289251e+01	3.062215e+00
3.954618536684004e-02	1.289227e+01	3.058778e+00
3.954620644639495e-02	1.289203e+01	3.055340e+00
3.954622752594985e-02	1.289179e+01	3.051903e+00
3.954624860550476e-02	1.289155e+01	3.048466e+00
3.954627306947080e-02	1.289126e+01	3.044477e+00
3.954631159010082e-02	1.289082e+01	3.038197e+00
3.954634722372942e-02	1.289041e+01	3.032388e+00
3.954637554782786e-02	1.289009e+01	3.027771e+00
3.954640976073705e-02	1.288970e+01	3.022194e+00
3.954641082989046e-02	1.288968e+01	3.022020e+00
3.954641296819728e-02	1.288966e+01	3.021671e+00
3.954641724481093e-02	1.288960e+01	3.020974e+00
3.954642579803823e-02	1.288256e+01	3.019466e+00
3.954643187033136e-02	1.272072e+01	3.015908e+00
