time	V(integrateur)	V(osc_1)	V(out)
3.680550702784870e-04	5.595201e+00	1.347553e+01	7.502255e-01
3.680601358349179e-04	5.606398e+00	1.347553e+01	1.307573e+00
3.680645497692609e-04	5.624494e+00	1.347553e+01	2.243304e+00
3.680688415102114e-04	5.652968e+00	1.347553e+01	3.714041e+00
3.680730142655922e-04	5.690923e+00	1.347553e+01	5.613188e+00
3.680780130487817e-04	5.742362e+00	1.347553e+01	8.044692e+00
3.680831546508789e-04	5.790359e+00	1.347553e+01	1.013896e+01
3.680890198410041e-04	5.828686e+00	1.347553e+01	1.168017e+01
3.680959727343676e-04	5.851792e+00	1.347553e+01	1.261795e+01
3.681010258805399e-04	5.854764e+00	1.347553e+01	1.290638e+01
3.681070970537968e-04	5.846480e+00	1.347553e+01	1.302902e+01
3.681131591484303e-04	5.830736e+00	1.347553e+01	1.307465e+01
3.681232924568970e-04	5.796179e+00	1.347553e+01	1.309490e+01
3.681356775528458e-04	5.750496e+00	1.347553e+01	1.309717e+01
3.681525135491338e-04	5.692501e+00	1.347553e+01	1.309044e+01
3.681722497007687e-04	5.637780e+00	1.347553e+01	1.308153e+01
3.681909551154442e-04	5.602041e+00	1.347553e+01	1.307498e+01
3.682105823263945e-04	5.580353e+00	1.347553e+01	1.307070e+01
3.682314523764958e-04	5.569354e+00	1.347553e+01	1.306834e+01
3.682491815181176e-04	5.566046e+00	1.347553e+01	1.306756e+01
3.682592599967872e-04	5.565841e+00	1.347553e+01	1.306750e+01
3.682684536833267e-04	5.566228e+00	1.347553e+01	1.306761e+01
3.682782827659561e-04	5.566769e+00	1.347553e+01	1.306778e+01
3.682886654890211e-04	5.567267e+00	1.347553e+01	1.306800e+01
3.682996581179741e-04	5.567570e+00	1.347553e+01	1.306822e+01
3.683102911439477e-04	5.567545e+00	1.347553e+01	1.306841e+01
3.683226990137956e-04	5.567080e+00	1.347553e+01	1.306856e+01
3.683361401196385e-04	5.566036e+00	1.347553e+01	1.306865e+01
3.683579923930633e-04	5.563416e+00	1.347553e+01	1.306863e+01
3.683888101918952e-04	5.558669e+00	1.347553e+01	1.306840e+01
3.684197863386522e-04	5.553274e+00	1.347553e+01	1.306804e+01
3.684536107428724e-04	5.547215e+00	1.347553e+01	1.306758e+01
3.684933569420672e-04	5.540257e+00	1.347553e+01	1.306706e+01
3.685385995273894e-04	5.532560e+00	1.347553e+01	1.306650e+01
3.686123103965808e-04	5.520184e+00	1.347553e+01	1.306563e+01
3.687109129770841e-04	5.503620e+00	1.347553e+01	1.306447e+01
3.688219051328698e-04	5.484943e+00	1.347553e+01	1.306315e+01
3.690438894444429e-04	5.447605e+00	1.347553e+01	1.306052e+01
3.693227270216339e-04	5.400739e+00	1.347553e+01	1.305722e+01
3.698804021760160e-04	5.307086e+00	1.347553e+01	1.305063e+01
3.704583195503625e-04	5.210151e+00	1.347552e+01	1.304380e+01
3.713244400798902e-04	5.065107e+00	1.347552e+01	1.303358e+01
3.741849019547223e-04	4.588214e+00	1.347551e+01	1.299999e+01
3.833986519547264e-04	3.070244e+00	1.347549e+01	1.289308e+01
3.835105492287910e-04	3.051996e+00	1.347549e+01	1.289179e+01
3.835842398150387e-04	3.039980e+00	1.347549e+01	1.289095e+01
3.836602498658304e-04	3.027589e+00	1.347549e+01	1.289007e+01
3.836684991355768e-04	3.026244e+00	1.347549e+01	1.288998e+01
3.836849976750697e-04	3.023555e+00	1.347549e+01	1.288980e+01
3.836855132544285e-04	3.023471e+00	1.347549e+01	1.288981e+01
3.836865444131476e-04	3.023303e+00	1.347549e+01	1.288981e+01
3.836886067305843e-04	3.022957e+00	1.347549e+01	1.288915e+01
3.836927313654575e-04	3.022098e+00	1.347549e+01	1.287706e+01
3.836956629770707e-04	3.020510e+00	1.347549e+01	1.280483e+01
3.836980133413680e-04	3.015578e+00	1.347549e+01	1.250740e+01
3.836998133463221e-04	3.003052e+00	1.347549e+01	1.170776e+01
3.837012757360678e-04	2.978143e+00	1.347549e+01	1.010641e+01
3.837024959614140e-04	2.940470e+00	1.347549e+01	7.727679e+00
3.837038857671931e-04	2.884110e+00	1.347549e+01	4.289404e+00
3.837046408985204e-04	2.854216e+00	1.347549e+01	2.592499e+00
3.837052787529736e-04	2.834611e+00	1.347549e+01	1.631510e+00
3.837060243625946e-04	2.818248e+00	1.347549e+01	1.001755e+00
3.837064749387942e-04	2.810785e+00	1.347549e+01	7.923956e-01
3.837069992851504e-04	2.803700e+00	1.347549e+01	6.512166e-01
3.837075746877909e-04	2.796937e+00	1.347549e+01	5.482500e-01
3.837085325784848e-04	2.787164e+00	1.347549e+01	4.396575e-01
3.837094543508515e-04	2.779091e+00	1.347549e+01	3.773415e-01
3.837106951834323e-04	2.770000e+00	1.347549e+01	3.354282e-01
3.837120588509983e-04	2.761840e+00	1.347549e+01	3.179274e-01
3.837137234844763e-04	2.754016e+00	1.347549e+01	3.140602e-01
3.837155362629990e-04	2.747754e+00	1.347549e+01	3.139035e-01
3.837180686208277e-04	2.742762e+00	1.347549e+01	3.137403e-01
3.837231333364832e-04	2.742170e+00	1.347549e+01	3.135220e-01
3.837330211690256e-04	2.758868e+00	1.347549e+01	3.133115e-01
3.837425691289292e-04	2.788414e+00	1.347549e+01	3.132586e-01
3.837563205964945e-04	2.841201e+00	1.347549e+01	3.133084e-01
3.837715987426923e-04	2.899239e+00	1.347549e+01	3.134051e-01
3.837880015602705e-04	2.952387e+00	1.347549e+01	3.135088e-01
3.838076128233094e-04	2.999702e+00	1.347549e+01	3.136061e-01
3.838263619364915e-04	3.028744e+00	1.347549e+01	3.136674e-01
3.838475809532782e-04	3.045971e+00	1.347549e+01	3.137034e-01
3.838720400406639e-04	3.054554e+00	1.347549e+01	3.137198e-01
3.838836253652177e-04	3.055853e+00	1.347549e+01	3.137217e-01
3.838907818811913e-04	3.055918e+00	1.347549e+01	3.137204e-01
3.838993032499946e-04	3.055815e+00	1.347549e+01	3.137183e-01
3.839084697783123e-04	3.055714e+00	1.347549e+01	3.137162e-01
3.839185670329870e-04	3.055742e+00	1.347549e+01	3.137138e-01
3.839289153787610e-04	3.056027e+00	1.347549e+01	3.137119e-01
3.839404082216589e-04	3.056737e+00	1.347549e+01	3.137101e-01
3.839552008100353e-04	3.058270e+00	1.347549e+01	3.137095e-01
3.839754428580488e-04	3.061308e+00	1.347549e+01	3.137101e-01
3.840042268372229e-04	3.066854e+00	1.347549e+01	3.137140e-01
3.840443993528009e-04	3.075669e+00	1.347549e+01	3.137217e-01
3.840829069231416e-04	3.084420e+00	1.347549e+01	3.137301e-01
3.841271729446913e-04	3.094327e+00	1.347549e+01	3.137394e-01
3.841741065614846e-04	3.104589e+00	1.347549e+01	3.137488e-01
3.842593924973849e-04	3.123076e+00	1.347549e+01	3.137655e-01
3.850404937967661e-04	3.292795e+00	1.347548e+01	3.139190e-01
3.858215950961472e-04	3.462513e+00	1.347548e+01	3.140726e-01
3.866026963955283e-04	3.632230e+00	1.347548e+01	3.142262e-01
3.873837976949095e-04	3.801946e+00	1.347548e+01	3.143797e-01
3.881648989942906e-04	3.971662e+00	1.347548e+01	3.145333e-01
3.889460002936717e-04	4.141377e+00	1.347547e+01	3.146869e-01
3.897271015930528e-04	4.311091e+00	1.347547e+01	3.148404e-01
3.955632807450694e-04	5.579010e+00	1.347546e+01	3.159878e-01
3.955705281336111e-04	5.580693e+00	1.347546e+01	3.226900e-01
3.955761906802094e-04	5.582519e+00	1.347546e+01	3.576811e-01
3.955821126404285e-04	5.585942e+00	1.347546e+01	4.787548e-01
3.955879338365925e-04	5.592669e+00	1.347546e+01	7.825453e-01
3.955930789655560e-04	5.604478e+00	1.347546e+01	1.372731e+00
3.955972977745126e-04	5.622396e+00	1.347546e+01	2.300555e+00
3.956015644885937e-04	5.651370e+00	1.347546e+01	3.796476e+00
3.956057087277764e-04	5.689451e+00	1.347546e+01	5.697283e+00
3.956108598061597e-04	5.742404e+00	1.347546e+01	8.190197e+00
3.956160837521767e-04	5.790460e+00	1.347546e+01	1.027621e+01
3.956219310772054e-04	5.827254e+00	1.347546e+01	1.175155e+01
3.956291361778240e-04	5.849150e+00	1.347546e+01	1.265887e+01
3.956344427789322e-04	5.850977e+00	1.347546e+01	1.293419e+01
3.956403989875869e-04	5.841671e+00	1.347546e+01	1.303881e+01
3.956467094653349e-04	5.824393e+00	1.347546e+01	1.307865e+01
3.956572225665162e-04	5.787834e+00	1.347546e+01	1.309556e+01
3.956705991352352e-04	5.738513e+00	1.347546e+01	1.309623e+01
3.956874982077776e-04	5.681521e+00	1.347546e+01	1.308908e+01
3.957073191479619e-04	5.628767e+00	1.347546e+01	1.308028e+01
3.957259147475915e-04	5.595345e+00	1.347546e+01	1.307409e+01
3.957458017932580e-04	5.575222e+00	1.347546e+01	1.307007e+01
3.957671194719774e-04	5.565209e+00	1.347546e+01	1.306790e+01
3.957827846693338e-04	5.562738e+00	1.347546e+01	1.306731e+01
3.957923224219995e-04	5.562665e+00	1.347546e+01	1.306728e+01
3.958022434357254e-04	5.563106e+00	1.347546e+01	1.306740e+01
3.958117868735778e-04	5.563627e+00	1.347546e+01	1.306758e+01
3.958226733701310e-04	5.564129e+00	1.347546e+01	1.306781e+01
3.958332570914644e-04	5.564386e+00	1.347546e+01	1.306802e+01
3.958443978121871e-04	5.564315e+00	1.347546e+01	1.306820e+01
3.958565664273356e-04	5.563801e+00	1.347546e+01	1.306835e+01
3.958711791978726e-04	5.562589e+00	1.347546e+01	1.306843e+01
3.958933930591595e-04	5.559811e+00	1.347546e+01	1.306839e+01
3.959273847677167e-04	5.554444e+00	1.347546e+01	1.306811e+01
3.959565750486765e-04	5.549319e+00	1.347546e+01	1.306775e+01
3.959901530002537e-04	5.543304e+00	1.347546e+01	1.306730e+01
3.960298002307679e-04	5.536386e+00	1.347546e+01	1.306678e+01
3.960775719404862e-04	5.528278e+00	1.347546e+01	1.306620e+01
3.961576909345486e-04	5.514829e+00	1.347546e+01	1.306526e+01
3.962798567301723e-04	5.494297e+00	1.347545e+01	1.306381e+01
3.963909415201569e-04	5.475605e+00	1.347545e+01	1.306250e+01
3.966131111001261e-04	5.438242e+00	1.347545e+01	1.305986e+01
3.969143047715396e-04	5.387627e+00	1.347545e+01	1.305630e+01
3.975166921143646e-04	5.286486e+00	1.347545e+01	1.304918e+01
3.981068305014043e-04	5.187529e+00	1.347545e+01	1.304221e+01
3.990217473108151e-04	5.034369e+00	1.347545e+01	1.303142e+01
4.108514860104440e-04	3.080143e+00	1.347542e+01	1.289378e+01
4.109302360104441e-04	3.067299e+00	1.347542e+01	1.289287e+01
4.109862298615260e-04	3.058167e+00	1.347542e+01	1.289223e+01
4.110380384896740e-04	3.049719e+00	1.347542e+01	1.289163e+01
4.110869523439691e-04	3.041744e+00	1.347542e+01	1.289107e+01
4.111266657716543e-04	3.035269e+00	1.347542e+01	1.289062e+01
4.111705380355542e-04	3.028118e+00	1.347542e+01	1.289011e+01
4.111759112067053e-04	3.027242e+00	1.347542e+01	1.289005e+01
4.111866575490074e-04	3.025434e+00	1.347542e+01	1.288695e+01
4.112081502336117e-04	3.021646e+00	1.347542e+01	1.287159e+01
4.112083930574682e-04	3.021597e+00	1.347542e+01	1.287105e+01
4.112088787051812e-04	3.021472e+00	1.347542e+01	1.286813e+01
4.112098500006090e-04	3.020984e+00	1.347542e+01	1.284637e+01
4.112117925914646e-04	3.018500e+00	1.347542e+01	1.270320e+01
4.112133520819562e-04	3.012663e+00	1.347542e+01	1.233515e+01
4.112147578098236e-04	2.998528e+00	1.347542e+01	1.142367e+01
4.112161359818619e-04	2.969281e+00	1.347542e+01	9.543540e+00
4.112173495432365e-04	2.927671e+00	1.347542e+01	6.928977e+00
4.112185751206244e-04	2.876558e+00	1.347542e+01	3.844359e+00
4.112192509199697e-04	2.850698e+00	1.347542e+01	2.409413e+00
4.112199534656059e-04	2.830629e+00	1.347542e+01	1.468365e+00
4.112207129795854e-04	2.815218e+00	1.347542e+01	9.169253e-01
4.112212136208691e-04	2.807550e+00	1.347542e+01	7.250889e-01
4.112218179720441e-04	2.799885e+00	1.347542e+01	5.900897e-01
4.112224116294399e-04	2.793308e+00	1.347542e+01	5.022623e-01
4.112233734059976e-04	2.784064e+00	1.347542e+01	4.135627e-01
4.112243965261955e-04	2.775656e+00	1.347542e+01	3.588779e-01
4.112257322109649e-04	2.766573e+00	1.347542e+01	3.263491e-01
4.112272309864645e-04	2.758379e+00	1.347542e+01	3.153848e-01
4.112289282723787e-04	2.751195e+00	1.347542e+01	3.139944e-01
4.112307601398749e-04	2.745887e+00	1.347542e+01	3.138609e-01
4.112344238748657e-04	2.741513e+00	1.347542e+01	3.136464e-01
4.112417513448471e-04	2.746465e+00	1.347542e+01	3.134072e-01
4.112511707801171e-04	2.768790e+00	1.347542e+01	3.132776e-01
4.112625149690456e-04	2.808670e+00	1.347542e+01	3.132703e-01
4.112763795899831e-04	2.862540e+00	1.347542e+01	3.133408e-01
4.112934557225119e-04	2.924098e+00	1.347542e+01	3.134531e-01
4.113113972551308e-04	2.975944e+00	1.347542e+01	3.135568e-01
4.113306665878922e-04	3.014676e+00	1.347542e+01	3.136377e-01
4.113500447886723e-04	3.037769e+00	1.347542e+01	3.136865e-01
4.113721638292021e-04	3.050755e+00	1.347542e+01	3.137133e-01
4.113898950816527e-04	3.054960e+00	1.347542e+01	3.137216e-01
4.113997967191037e-04	3.055604e+00	1.347542e+01	3.137204e-01
4.114078628188276e-04	3.055634e+00	1.347542e+01	3.137191e-01
4.114170861688349e-04	3.055541e+00	1.347542e+01	3.137173e-01
4.114263418379498e-04	3.055493e+00	1.347542e+01	3.137149e-01
4.114366961099104e-04	3.055620e+00	1.347542e+01	3.137129e-01
4.114472294409303e-04	3.056039e+00	1.347542e+01	3.137108e-01
4.114592168693084e-04	3.056953e+00	1.347542e+01	3.137100e-01
4.114760184033457e-04	3.058963e+00	1.347542e+01	3.137091e-01
4.114983182347161e-04	3.062663e+00	1.347542e+01	3.137111e-01
4.115324259951220e-04	3.069607e+00	1.347542e+01	3.137163e-01
4.115658650940771e-04	3.077082e+00	1.347542e+01	3.137231e-01
4.116033211358731e-04	3.085607e+00	1.347542e+01	3.137312e-01
4.116466554706238e-04	3.095258e+00	1.347542e+01	3.137403e-01
4.116993956899944e-04	3.106764e+00	1.347542e+01	3.137506e-01
4.120639128337607e-04	3.185917e+00	1.347542e+01	3.138224e-01
4.136012663070370e-04	3.519970e+00	1.347541e+01	3.141197e-01
4.151386197803133e-04	3.854010e+00	1.347541e+01	3.144204e-01
4.166759732535896e-04	4.188037e+00	1.347541e+01	3.147246e-01
4.182133267268659e-04	4.522051e+00	1.347540e+01	3.150321e-01
4.197506802001422e-04	4.856052e+00	1.347540e+01	3.153431e-01
4.212880336734185e-04	5.190040e+00	1.347539e+01	3.156575e-01
4.228253871466948e-04	5.524016e+00	1.347539e+01	3.159753e-01
4.228340004279445e-04	5.525887e+00	1.347539e+01	3.159398e-01
4.230799623952813e-04	5.579321e+00	1.347539e+01	3.159850e-01
4.230821052855025e-04	5.579791e+00	1.347539e+01	3.162571e-01
4.230863910659449e-04	5.580851e+00	1.347539e+01	3.242116e-01
4.230913511279518e-04	5.582628e+00	1.347539e+01	3.652804e-01
4.230971915966941e-04	5.586300e+00	1.347539e+01	5.011815e-01
4.231026913037398e-04	5.593121e+00	1.347539e+01	8.137484e-01
4.231077625074936e-04	5.605450e+00	1.347539e+01	1.432987e+00
4.231119570809669e-04	5.624055e+00	1.347539e+01	2.397142e+00
4.231162297480447e-04	5.654004e+00	1.347539e+01	3.940834e+00
4.231204088457896e-04	5.693035e+00	1.347539e+01	5.879894e+00
4.231258053587032e-04	5.748291e+00	1.347539e+01	8.461156e+00
4.231311567827172e-04	5.796084e+00	1.347539e+01	1.051566e+01
4.231369925446898e-04	5.831525e+00	1.347539e+01	1.191918e+01
4.231428111094310e-04	5.848959e+00	1.347539e+01	1.263278e+01
4.231478679268055e-04	5.851271e+00	1.347539e+01	1.290184e+01
4.231537695788320e-04	5.843278e+00	1.347539e+01	1.302480e+01
4.231602698610594e-04	5.826434e+00	1.347539e+01	1.307471e+01
4.231697945103509e-04	5.794044e+00	1.347539e+01	1.309454e+01
4.231824920472305e-04	5.747226e+00	1.347539e+01	1.309680e+01
4.231997513601295e-04	5.687899e+00	1.347539e+01	1.309003e+01
4.232193676461573e-04	5.633740e+00	1.347539e+01	1.308118e+01
4.232381507841901e-04	5.598114e+00	1.347539e+01	1.307464e+01
4.232576525773739e-04	5.576772e+00	1.347539e+01	1.307042e+01
4.232786848742398e-04	5.565835e+00	1.347539e+01	1.306807e+01
4.232961421156561e-04	5.562632e+00	1.347539e+01	1.306732e+01
4.233061568090050e-04	5.562444e+00	1.347539e+01	1.306726e+01
4.233153928640335e-04	5.562836e+00	1.347539e+01	1.306737e+01
4.233252105851383e-04	5.563376e+00	1.347539e+01	1.306755e+01
4.233356280907725e-04	5.563874e+00	1.347539e+01	1.306776e+01
4.233465963312030e-04	5.564174e+00	1.347539e+01	1.306799e+01
4.233572612761943e-04	5.564146e+00	1.347539e+01	1.306817e+01
4.233696565760711e-04	5.563676e+00	1.347539e+01	1.306832e+01
4.233831819612736e-04	5.562621e+00	1.347539e+01	1.306841e+01
4.234050707966758e-04	5.559987e+00	1.347539e+01	1.306839e+01
4.234361154844806e-04	5.555195e+00	1.347539e+01	1.306816e+01
4.234669322516361e-04	5.549825e+00	1.347539e+01	1.306779e+01
4.235007295018533e-04	5.543771e+00	1.347539e+01	1.306734e+01
4.235404579436518e-04	5.536817e+00	1.347539e+01	1.306682e+01
4.235858750015614e-04	5.529092e+00	1.347539e+01	1.306626e+01
4.236599712824831e-04	5.516652e+00	1.347539e+01	1.306538e+01
4.237593978987965e-04	5.499949e+00	1.347539e+01	1.306421e+01
4.238705447680308e-04	5.481248e+00	1.347539e+01	1.306289e+01
4.240928385065013e-04	5.443859e+00	1.347539e+01	1.306026e+01
4.243724240891762e-04	5.396870e+00	1.347539e+01	1.305695e+01
4.249315952545279e-04	5.302970e+00	1.347539e+01	1.305034e+01
4.255102450491221e-04	5.205918e+00	1.347539e+01	1.304350e+01
4.263784315799678e-04	5.060537e+00	1.347538e+01	1.303326e+01
4.292494814269951e-04	4.581911e+00	1.347538e+01	1.299955e+01
4.383057314269988e-04	3.089751e+00	1.347536e+01	1.289445e+01
4.384632314269991e-04	3.064062e+00	1.347536e+01	1.289264e+01
4.385751414885432e-04	3.045813e+00	1.347536e+01	1.289136e+01
4.386494304386666e-04	3.033701e+00	1.347536e+01	1.289051e+01
4.387259527077348e-04	3.021227e+00	1.347536e+01	1.288963e+01
4.387313588654143e-04	3.020346e+00	1.347536e+01	1.288956e+01
4.387421711807751e-04	3.018584e+00	1.347536e+01	1.288944e+01
4.387425090656306e-04	3.018529e+00	1.347536e+01	1.288943e+01
4.387431848353399e-04	3.018419e+00	1.347536e+01	1.288943e+01
4.387445363747602e-04	3.018198e+00	1.347536e+01	1.288940e+01
4.387472394536008e-04	3.017679e+00	1.347536e+01	1.288451e+01
4.387526456112803e-04	3.014055e+00	1.347536e+01	1.271097e+01
4.387564936539461e-04	2.999885e+00	1.347536e+01	1.184282e+01
4.387587856397295e-04	2.968580e+00	1.347536e+01	9.862041e+00
4.387604535524212e-04	2.919784e+00	1.347536e+01	6.826759e+00
4.387619760635765e-04	2.860410e+00	1.347536e+01	3.287829e+00
4.387626848005796e-04	2.835566e+00	1.347536e+01	1.953887e+00
4.387634070363595e-04	2.817396e+00	1.347536e+01	1.166583e+00
4.387639432389522e-04	2.807684e+00	1.347536e+01	8.568708e-01
4.387644477622486e-04	2.800476e+00	1.347536e+01	6.948254e-01
4.387650074949932e-04	2.793615e+00	1.347536e+01	5.789598e-01
4.387657709643260e-04	2.785470e+00	1.347536e+01	4.764173e-01
4.387667056451484e-04	2.776853e+00	1.347536e+01	3.991055e-01
4.387678231403680e-04	2.768124e+00	1.347536e+01	3.483146e-01
4.387691355523665e-04	2.759714e+00	1.347536e+01	3.226648e-01
4.387708323136709e-04	2.751152e+00	1.347536e+01	3.145853e-01
4.387727603944371e-04	2.743828e+00	1.347536e+01	3.139254e-01
4.387747061054305e-04	2.739099e+00	1.347536e+01	3.137961e-01
4.387785975274172e-04	2.736237e+00	1.347536e+01	3.135884e-01
4.387863803713907e-04	2.744454e+00	1.347536e+01	3.133699e-01
4.387960822389760e-04	2.769995e+00	1.347536e+01	3.132646e-01
4.388080265072276e-04	2.813466e+00	1.347536e+01	3.132755e-01
4.388225163946356e-04	2.869448e+00	1.347536e+01	3.133563e-01
4.388408548135665e-04	2.933017e+00	1.347536e+01	3.134758e-01
4.388593210013208e-04	2.982567e+00	1.347536e+01	3.135762e-01
4.388785734641791e-04	3.017066e+00	1.347536e+01	3.136487e-01
4.388981650923166e-04	3.036868e+00	1.347536e+01	3.136903e-01
4.389214109866233e-04	3.047892e+00	1.347536e+01	3.137122e-01
4.389356466622009e-04	3.050456e+00	1.347536e+01	3.137179e-01
4.389443718621384e-04	3.050794e+00	1.347536e+01	3.137164e-01
4.389536198756219e-04	3.050767e+00	1.347536e+01	3.137146e-01
4.389622707838183e-04	3.050675e+00	1.347536e+01	3.137128e-01
4.389723521847876e-04	3.050650e+00	1.347536e+01	3.137101e-01
4.389821920025485e-04	3.050831e+00	1.347536e+01	3.137083e-01
4.389935826326977e-04	3.051383e+00	1.347536e+01	3.137060e-01
4.390062099955700e-04	3.052488e+00	1.347536e+01	3.137056e-01
4.390248983783974e-04	3.054965e+00	1.347536e+01	3.137048e-01
4.390489870937878e-04	3.059260e+00	1.347536e+01	3.137078e-01
4.390897789222272e-04	3.067911e+00	1.347536e+01	3.137148e-01
4.391226078176019e-04	3.075336e+00	1.347536e+01	3.137217e-01
4.391618947863826e-04	3.084236e+00	1.347536e+01	3.137301e-01
4.392055043933255e-04	3.093865e+00	1.347536e+01	3.137392e-01
4.392694159892022e-04	3.107751e+00	1.347536e+01	3.137515e-01
4.396760803716468e-04	3.196076e+00	1.347536e+01	3.138315e-01
4.410253181994129e-04	3.489252e+00	1.347535e+01	3.141029e-01
4.423745560271790e-04	3.782419e+00	1.347535e+01	3.143699e-01
4.437237938549451e-04	4.075577e+00	1.347535e+01	3.146326e-01
4.450730316827112e-04	4.368725e+00	1.347534e+01	3.148909e-01
4.464222695104773e-04	4.661865e+00	1.347534e+01	3.151450e-01
4.477715073382434e-04	4.954995e+00	1.347534e+01	3.153948e-01
4.491207451660095e-04	5.248116e+00	1.347534e+01	3.156402e-01
4.491502764160087e-04	5.254530e+00	1.347534e+01	3.156942e-01
4.506252244580004e-04	5.574943e+00	1.347533e+01	3.159841e-01
4.506469917638298e-04	5.579860e+00	1.347533e+01	3.262717e-01
4.506616201321641e-04	5.584515e+00	1.347533e+01	4.094484e-01
4.506698547610093e-04	5.590506e+00	1.347533e+01	6.450998e-01
4.506757714999327e-04	5.600597e+00	1.347533e+01	1.134272e+00
4.506803508245606e-04	5.616461e+00	1.347533e+01	1.951091e+00
4.506846799808475e-04	5.642081e+00	1.347533e+01	3.280563e+00
4.506887862597772e-04	5.677023e+00	1.347533e+01	5.050341e+00
4.506934274217701e-04	5.724241e+00	1.347533e+01	7.326631e+00
4.506983449683866e-04	5.772480e+00	1.347533e+01	9.485467e+00
4.507044578009982e-04	5.818423e+00	1.347533e+01	1.136964e+01
4.507104242366857e-04	5.845224e+00	1.347533e+01	1.241416e+01
4.507147674883832e-04	5.852533e+00	1.347533e+01	1.277250e+01
4.507200880859499e-04	5.850357e+00	1.347533e+01	1.295928e+01
4.507259502107373e-04	5.839394e+00	1.347533e+01	1.304613e+01
4.507340371990801e-04	5.815504e+00	1.347533e+01	1.308597e+01
4.507439747295141e-04	5.780090e+00	1.347533e+01	1.309719e+01
4.507598888595279e-04	5.722102e+00	1.347533e+01	1.309440e+01
4.507782885106500e-04	5.663533e+00	1.347533e+01	1.308612e+01
4.507977714296035e-04	5.616960e+00	1.347533e+01	1.307804e+01
4.508164880789745e-04	5.588329e+00	1.347533e+01	1.307263e+01
4.508365246724579e-04	5.572246e+00	1.347533e+01	1.306933e+01
4.508599901516443e-04	5.564379e+00	1.347533e+01	1.306757e+01
4.508724637014242e-04	5.563298e+00	1.347533e+01	1.306730e+01
4.508805564968545e-04	5.563519e+00	1.347533e+01	1.306735e+01
4.508908215948414e-04	5.564082e+00	1.347533e+01	1.306752e+01
4.509005237827730e-04	5.564618e+00	1.347533e+01	1.306772e+01
4.509107733667080e-04	5.565035e+00	1.347533e+01	1.306793e+01
4.509217093130059e-04	5.565199e+00	1.347533e+01	1.306814e+01
4.509330401294299e-04	5.564994e+00	1.347533e+01	1.306832e+01
4.509459880733639e-04	5.564263e+00	1.347533e+01	1.306844e+01
4.509630175463068e-04	5.562584e+00	1.347533e+01	1.306849e+01
4.509884669763407e-04	5.559018e+00	1.347533e+01	1.306837e+01
4.510347135039776e-04	5.551226e+00	1.347533e+01	1.306789e+01
4.510771291268076e-04	5.543683e+00	1.347533e+01	1.306733e+01
4.511165011272539e-04	5.536786e+00	1.347533e+01	1.306681e+01
4.511598191326033e-04	5.529435e+00	1.347533e+01	1.306628e+01
4.512319940578671e-04	5.517331e+00	1.347533e+01	1.306543e+01
4.513394484153919e-04	5.499280e+00	1.347533e+01	1.306416e+01
4.514426668075101e-04	5.481911e+00	1.347533e+01	1.306294e+01
4.516491035917464e-04	5.447188e+00	1.347533e+01	1.306049e+01
4.519188177457296e-04	5.401855e+00	1.347533e+01	1.305730e+01
4.524582460536941e-04	5.311264e+00	1.347533e+01	1.305092e+01
4.530393078180962e-04	5.213797e+00	1.347533e+01	1.304406e+01
4.538826182957211e-04	5.072563e+00	1.347533e+01	1.303411e+01
4.566497149791540e-04	4.611141e+00	1.347532e+01	1.300161e+01
4.659815899791583e-04	3.073474e+00	1.347530e+01	1.289331e+01
4.661475577638977e-04	3.046408e+00	1.347530e+01	1.289140e+01
4.661588481435497e-04	3.044567e+00	1.347530e+01	1.289127e+01
4.661814289028520e-04	3.040885e+00	1.347530e+01	1.289101e+01
4.662066518391905e-04	3.036773e+00	1.347530e+01	1.289072e+01
4.662318542691477e-04	3.032665e+00	1.347530e+01	1.289043e+01
4.662593639932020e-04	3.028180e+00	1.347530e+01	1.289012e+01
4.662662414242156e-04	3.027059e+00	1.347530e+01	1.289004e+01
4.662799962862427e-04	3.024813e+00	1.347530e+01	1.288964e+01
4.663075060102970e-04	3.020303e+00	1.347530e+01	1.288795e+01
4.663083656891737e-04	3.020160e+00	1.347530e+01	1.288773e+01
4.663085806088929e-04	3.020123e+00	1.347530e+01	1.288761e+01
4.663090104483313e-04	3.020047e+00	1.347530e+01	1.288721e+01
4.663098701272080e-04	3.019873e+00	1.347530e+01	1.288500e+01
4.663115894849613e-04	3.019090e+00	1.347530e+01	1.285224e+01
4.663145188032250e-04	3.015085e+00	1.347530e+01	1.262214e+01
4.663162906923309e-04	3.006801e+00	1.347530e+01	1.209876e+01
4.663177587338474e-04	2.988495e+00	1.347530e+01	1.091999e+01
4.663189995710738e-04	2.957313e+00	1.347530e+01	8.926569e+00
4.663202698628344e-04	2.909973e+00	1.347530e+01	5.984794e+00
4.663214507060753e-04	2.861392e+00	1.347530e+01	3.123382e+00
4.663221219559591e-04	2.838482e+00	1.347530e+01	1.923846e+00
4.663229655505648e-04	2.818140e+00	1.347530e+01	1.075820e+00
4.663234329916072e-04	2.809898e+00	1.347530e+01	8.242373e-01
4.663239129071694e-04	2.803195e+00	1.347530e+01	6.827124e-01
4.663244710815268e-04	2.796431e+00	1.347530e+01	5.732600e-01
4.663253972974225e-04	2.786677e+00	1.347530e+01	4.567654e-01
4.663262946691827e-04	2.778546e+00	1.347530e+01	3.885310e-01
