;Scopy version,f4beeb1
;Exported on,samedi mai 18/05/2024
;Device,M2K
;Nr of samples,3200
;Sample rate,100000
;Tool,Oscilloscope
;Additional Information,
Sample,Time(S),CH1(V),CH2(V)
403,-0.01197,-13.6302,0.200445
404,-0.01196,-13.6302,0.200445
405,-0.01195,-13.6302,0.200445
406,-0.01194,-13.6302,0.200445
407,-0.01193,-13.6302,0.200445
408,-0.01192,-13.6302,0.200445
409,-0.01191,-13.6302,0.200445
410,-0.0119,-13.6302,0.200445
411,-0.01189,-13.6302,0.200445
412,-0.01188,-13.6302,0.200445
413,-0.01187,-13.6302,0.200445
414,-0.01186,-13.6302,0.200445
415,-0.01185,-13.6302,0.200445
416,-0.01184,-13.6302,0.200445
417,-0.01183,-13.6302,0.200445
418,-0.01182,-13.6302,0.200445
419,-0.01181,-13.6302,0.200445
420,-0.0118,-13.6302,0.200445
421,-0.01179,-13.6302,0.200445
422,-0.01178,-13.6302,0.183741
423,-0.01177,-13.6302,0.200445
424,-0.01176,-13.6302,0.200445
425,-0.01175,-13.6302,0.200445
426,-0.01174,-13.6302,0.200445
427,-0.01173,-13.6302,0.200445
428,-0.01172,-13.6302,0.200445
429,-0.01171,-13.6302,0.200445
430,-0.0117,-13.6302,0.200445
431,-0.01169,-13.6302,0.200445
432,-0.01168,-13.6302,0.200445
433,-0.01167,-13.6302,0.200445
434,-0.01166,-13.6302,0.200445
435,-0.01165,-13.6302,0.200445
436,-0.01164,-13.6302,0.200445
437,-0.01163,-13.6302,0.200445
438,-0.01162,-13.6302,0.200445
439,-0.01161,-13.6302,0.200445
440,-0.0116,-13.6302,0.200445
441,-0.01159,-13.6302,0.200445
442,-0.01158,-13.6302,0.200445
443,-0.01157,-13.6302,0.200445
444,-0.01156,-13.6302,0.200445
445,-0.01155,-13.6302,0.200445
446,-0.01154,-13.6302,0.200445
447,-0.01153,-13.6302,0.200445
448,-0.01152,-13.6302,0.200445
449,-0.01151,-13.6302,0.200445
450,-0.0115,-13.6302,0.200445
451,-0.01149,-13.6302,0.200445
452,-0.01148,-13.6302,0.200445
453,-0.01147,-13.6302,0.200445
454,-0.01146,-13.6302,0.200445
455,-0.01145,-13.6302,0.183741
456,-0.01144,-13.6302,0.200445
457,-0.01143,-13.6302,0.200445
458,-0.01142,-13.6302,0.200445
459,-0.01141,-13.6302,0.200445
460,-0.0114,-13.6302,0.200445
461,-0.01139,-13.6302,0.183741
462,-0.01138,-13.6302,0.200445
463,-0.01137,-13.6302,0.200445
464,-0.01136,-13.6302,0.200445
465,-0.01135,-13.6302,0.200445
466,-0.01134,-13.6302,0.200445
467,-0.01133,-13.6302,0.200445
468,-0.01132,-13.6302,0.200445
469,-0.01131,-13.6302,0.200445
470,-0.0113,-13.6302,0.200445
471,-0.01129,-13.6302,0.200445
472,-0.01128,-13.6302,0.183741
473,-0.01127,-13.6302,0.200445
474,-0.01126,-13.6302,0.200445
475,-0.01125,-13.6302,0.200445
476,-0.01124,-13.6302,0.200445
477,-0.01123,-13.6302,0.200445
478,-0.01122,-13.6302,0.200445
479,-0.01121,-13.6302,0.200445
480,-0.0112,-13.6302,0.200445
481,-0.01119,-13.6302,0.200445
482,-0.01118,-13.6302,0.200445
483,-0.01117,-13.6302,0.200445
484,-0.01116,-13.6302,0.200445
485,-0.01115,-13.6302,0.200445
486,-0.01114,-13.6302,0.200445
487,-0.01113,-13.6302,0.200445
488,-0.01112,-13.6302,0.200445
489,-0.01111,-13.6302,0.200445
490,-0.0111,-13.6302,0.200445
491,-0.01109,-13.6302,0.200445
492,-0.01108,-13.6302,0.200445
493,-0.01107,-13.6302,0.200445
494,-0.01106,-13.6302,0.200445
495,-0.01105,-13.6302,0.200445
496,-0.01104,-13.6302,0.200445
497,-0.01103,-13.6302,0.200445
498,-0.01102,-13.6302,0.200445
499,-0.01101,-13.6302,0.200445
500,-0.011,-13.6302,0.200445
501,-0.01099,-13.6302,0.200445
502,-0.01098,-13.6302,0.200445
503,-0.01097,-13.6469,0.200445
504,-0.01096,-13.6469,0.200445
505,-0.01095,-13.6302,0.200445
506,-0.01094,-13.6302,0.200445
507,-0.01093,-13.6469,0.200445
508,-0.01092,-13.6302,0.200445
509,-0.01091,-13.6302,0.183741
510,-0.0109,-13.6302,0.233852
511,-0.01089,-13.6302,0.183741
512,-0.01088,-13.6302,0.200445
