time	V(n002)	V(n004)
2.529700159657650e-02	1.347539e+01	3.218757e-01
2.529700281186969e-02	1.347539e+01	3.256612e-01
2.529700524245607e-02	1.347539e+01	3.484160e-01
2.529701010362882e-02	1.347539e+01	4.431612e-01
2.529701533051111e-02	1.347539e+01	6.688611e-01
2.529702037321130e-02	1.347539e+01	1.167836e+00
2.529702572141922e-02	1.347539e+01	2.246749e+00
2.529703063611688e-02	1.347539e+01	3.922241e+00
2.529703511497871e-02	1.347539e+01	5.974642e+00
2.529704047674901e-02	1.347539e+01	8.531395e+00
2.529704576497934e-02	1.347539e+01	1.054695e+01
2.529705160090542e-02	1.347539e+01	1.193904e+01
2.529705724369834e-02	1.347539e+01	1.262936e+01
2.529706226799524e-02	1.347539e+01	1.289782e+01
2.529706816260272e-02	1.347539e+01	1.302324e+01
2.529707468671251e-02	1.347539e+01	1.307456e+01
2.529708410248155e-02	1.347539e+01	1.309477e+01
2.529709671000878e-02	1.347539e+01	1.309724e+01
2.529711404829698e-02	1.347539e+01	1.309051e+01
2.529713361529007e-02	1.347539e+01	1.308168e+01
2.529715244176915e-02	1.347539e+01	1.307509e+01
2.529717188127755e-02	1.347539e+01	1.307086e+01
2.529719290445625e-02	1.347539e+01	1.306849e+01
2.529721059137349e-02	1.347539e+01	1.306771e+01
2.529722064903045e-02	1.347539e+01	1.306765e+01
2.529722985725707e-02	1.347539e+01	1.306775e+01
2.529723968403833e-02	1.347539e+01	1.306793e+01
2.529725008250310e-02	1.347539e+01	1.306815e+01
2.529726106744066e-02	1.347539e+01	1.306837e+01
2.529727171320843e-02	1.347539e+01	1.306856e+01
2.529728411822218e-02	1.347539e+01	1.306871e+01
2.529729760151592e-02	1.347539e+01	1.306880e+01
2.529731947955229e-02	1.347539e+01	1.306878e+01
2.529735041793721e-02	1.347539e+01	1.306855e+01
2.529738130484573e-02	1.347539e+01	1.306818e+01
2.529741511378005e-02	1.347539e+01	1.306773e+01
2.529745484768606e-02	1.347539e+01	1.306721e+01
2.529750018527317e-02	1.347539e+01	1.306665e+01
2.529757410306743e-02	1.347539e+01	1.306577e+01
2.529767315053652e-02	1.347539e+01	1.306461e+01
2.529778422032409e-02	1.347539e+01	1.306329e+01
2.529800635989922e-02	1.347539e+01	1.306066e+01
2.529828558312974e-02	1.347539e+01	1.305735e+01
2.529884402959078e-02	1.347539e+01	1.305075e+01
2.529942233643020e-02	1.347539e+01	1.304391e+01
2.530028952858560e-02	1.347538e+01	1.303369e+01
2.530315549092696e-02	1.347538e+01	1.300004e+01
2.531250916514273e-02	1.347536e+01	1.289151e+01
2.531252061283630e-02	1.347536e+01	1.289138e+01
2.531254350822346e-02	1.347536e+01	1.289111e+01
2.531256527468841e-02	1.347536e+01	1.289086e+01
2.531258734404950e-02	1.347536e+01	1.289061e+01
2.531261506034241e-02	1.347536e+01	1.289029e+01
2.531262198941564e-02	1.347536e+01	1.289021e+01
2.531263584756209e-02	1.347536e+01	1.289005e+01
2.531266356385500e-02	1.347536e+01	1.288974e+01
2.531266616225747e-02	1.347536e+01	1.288970e+01
2.531266962679408e-02	1.347536e+01	1.288925e+01
2.531267655586731e-02	1.347536e+01	1.285286e+01
2.531268147623166e-02	1.347536e+01	1.254611e+01
2.531268431909485e-02	1.347536e+01	1.149507e+01
2.531268630759855e-02	1.347536e+01	9.230643e+00
2.531268783046940e-02	1.347536e+01	6.134882e+00
2.531268923910851e-02	1.347536e+01	2.867077e+00
2.531268989062488e-02	1.347536e+01	1.765625e+00
2.531269075109225e-02	1.347536e+01	9.912286e-01
2.531269119118348e-02	1.347536e+01	7.814522e-01
2.531269168204813e-02	1.347536e+01	6.519418e-01
2.531269223112930e-02	1.347536e+01	5.526138e-01
2.531269312300106e-02	1.347536e+01	4.485837e-01
2.531269409365396e-02	1.347536e+01	3.803538e-01
2.531269528261436e-02	1.347536e+01	3.375906e-01
2.531269665383352e-02	1.347536e+01	3.188451e-01
2.531269857656781e-02	1.347536e+01	3.140400e-01
2.531270030965240e-02	1.347536e+01	3.138902e-01
2.531270287118948e-02	1.347536e+01	3.137302e-01
2.531270799426364e-02	1.347536e+01	3.135126e-01
2.531271794725722e-02	1.347536e+01	3.133071e-01
2.531272756338441e-02	1.347536e+01	3.132573e-01
2.531274141364043e-02	1.347536e+01	3.133096e-01
2.531275685153724e-02	1.347536e+01	3.134077e-01
2.531277326946841e-02	1.347536e+01	3.135110e-01
2.531279290317899e-02	1.347536e+01	3.136072e-01
2.531281166423586e-02	1.347536e+01	3.136674e-01
2.531283298420471e-02	1.347536e+01	3.137026e-01
2.531285778166361e-02	1.347536e+01	3.137182e-01
2.531286905346595e-02	1.347536e+01	3.137202e-01
2.531287631271233e-02	1.347536e+01	3.137188e-01
2.531288496978065e-02	1.347536e+01	3.137165e-01
2.531289414571769e-02	1.347536e+01	3.137144e-01
2.531290432945094e-02	1.347536e+01	3.137119e-01
2.531291472214299e-02	1.347536e+01	3.137101e-01
2.531292636025668e-02	1.347536e+01	3.137083e-01
2.531294171828842e-02	1.347536e+01	3.137079e-01
2.531296256938280e-02	1.347536e+01	3.137087e-01
2.531299283250448e-02	1.347536e+01	3.137130e-01
2.531302974642927e-02	1.347536e+01	3.137203e-01
2.531306729487793e-02	1.347536e+01	3.137284e-01
2.531311105223762e-02	1.347536e+01	3.137376e-01
2.531315909310579e-02	1.347536e+01	3.137473e-01
2.531324481308383e-02	1.347536e+01	3.137640e-01
2.531410061589508e-02	1.347535e+01	3.139307e-01
2.531495641870634e-02	1.347535e+01	3.140979e-01
2.531581222151759e-02	1.347535e+01	3.142657e-01
2.531666802432885e-02	1.347535e+01	3.144339e-01
2.531752382714010e-02	1.347535e+01	3.146027e-01
2.531837962995136e-02	1.347535e+01	3.147720e-01
2.531923543276261e-02	1.347534e+01	3.149418e-01
2.532453388049095e-02	1.347533e+01	3.159834e-01
2.532455271227584e-02	1.347533e+01	3.221908e-01
2.532457387396627e-02	1.347533e+01	4.168612e-01
2.532458319791481e-02	1.347533e+01	6.918748e-01
2.532458988960544e-02	1.347533e+01	1.320891e+00
2.532459480821468e-02	1.347533e+01	2.345174e+00
2.532459931180945e-02	1.347533e+01	3.927170e+00
2.532460367330876e-02	1.347533e+01	5.942326e+00
2.532460901976425e-02	1.347533e+01	8.497987e+00
2.532461428222371e-02	1.347533e+01	1.051573e+01
2.532462010501830e-02	1.347533e+01	1.191690e+01
2.532462584617431e-02	1.347533e+01	1.262617e+01
2.532463087858043e-02	1.347533e+01	1.289738e+01
2.532463678385648e-02	1.347533e+01	1.302309e+01
2.532464326526275e-02	1.347533e+01	1.307413e+01
2.532465271470069e-02	1.347533e+01	1.309443e+01
2.532466528655226e-02	1.347533e+01	1.309694e+01
2.532468259046362e-02	1.347533e+01	1.309023e+01
2.532470216817428e-02	1.347533e+01	1.308140e+01
2.532472098838773e-02	1.347533e+01	1.307481e+01
2.532474043457940e-02	1.347533e+01	1.307056e+01
2.532476143656767e-02	1.347533e+01	1.306819e+01
2.532477918691453e-02	1.347533e+01	1.306741e+01
2.532478925807097e-02	1.347533e+01	1.306735e+01
2.532479845380004e-02	1.347533e+01	1.306745e+01
2.532480828100508e-02	1.347533e+01	1.306763e+01
2.532481866864161e-02	1.347533e+01	1.306785e+01
2.532482965658990e-02	1.347533e+01	1.306807e+01
2.532484029782626e-02	1.347533e+01	1.306825e+01
2.532485270545221e-02	1.347533e+01	1.306841e+01
2.532486617421683e-02	1.347533e+01	1.306849e+01
2.532488804322185e-02	1.347533e+01	1.306847e+01
2.532491893481727e-02	1.347533e+01	1.306824e+01
2.532494986025197e-02	1.347533e+01	1.306788e+01
2.532498367914180e-02	1.347533e+01	1.306742e+01
2.532502342120119e-02	1.347533e+01	1.306690e+01
2.532506872712303e-02	1.347533e+01	1.306635e+01
2.532514258000377e-02	1.347533e+01	1.306547e+01
2.532524149108274e-02	1.347533e+01	1.306431e+01
2.532535254526446e-02	1.347533e+01	1.306299e+01
2.532557465362791e-02	1.347533e+01	1.306036e+01
2.532585378404348e-02	1.347533e+01	1.305706e+01
2.532641204487462e-02	1.347533e+01	1.305045e+01
2.532699022391168e-02	1.347533e+01	1.304362e+01
2.532785713543076e-02	1.347533e+01	1.303340e+01
2.533072162694508e-02	1.347532e+01	1.299977e+01
2.533987570832333e-02	1.347530e+01	1.289353e+01
2.534006252924582e-02	1.347530e+01	1.289139e+01
2.534006816781932e-02	1.347530e+01	1.289132e+01
2.534007944496632e-02	1.347530e+01	1.289120e+01
2.534010070857432e-02	1.347530e+01	1.289095e+01
2.534012161244898e-02	1.347530e+01	1.289071e+01
2.534014943953995e-02	1.347530e+01	1.289039e+01
2.534018088305938e-02	1.347530e+01	1.289003e+01
2.534018186566936e-02	1.347530e+01	1.289002e+01
2.534018383088933e-02	1.347530e+01	1.289000e+01
2.534018776132926e-02	1.347530e+01	1.288995e+01
2.534019562220912e-02	1.347530e+01	1.288986e+01
2.534021134396883e-02	1.347530e+01	1.288963e+01
2.534021527440876e-02	1.347530e+01	1.288715e+01
2.534022313528862e-02	1.347530e+01	1.285904e+01
2.534022510050859e-02	1.347530e+01	1.277964e+01
2.534022768740254e-02	1.347530e+01	1.234388e+01
2.534022939995382e-02	1.347530e+01	1.140332e+01
2.534023079744930e-02	1.347530e+01	9.598664e+00
2.534023204611928e-02	1.347530e+01	6.953073e+00
2.534023326272071e-02	1.347530e+01	3.901918e+00
2.534023393864409e-02	1.347530e+01	2.453422e+00
2.534023463358586e-02	1.347530e+01	1.501922e+00
2.534023539171900e-02	1.347530e+01	9.335493e-01
2.534023588453341e-02	1.347530e+01	7.379008e-01
2.534023649960557e-02	1.347530e+01	5.964051e-01
2.534023707852160e-02	1.347530e+01	5.081786e-01
2.534023802708048e-02	1.347530e+01	4.179489e-01
2.534023903449600e-02	1.347530e+01	3.619204e-01
2.534024036504523e-02	1.347530e+01	3.275734e-01
2.534024183263057e-02	1.347530e+01	3.156796e-01
2.534024350159129e-02	1.347530e+01	3.140035e-01
2.534024531998135e-02	1.347530e+01	3.138684e-01
2.534024895676147e-02	1.347530e+01	3.136533e-01
2.534025623032171e-02	1.347530e+01	3.134106e-01
2.534026560859242e-02	1.347530e+01	3.132775e-01
2.534027687646541e-02	1.347530e+01	3.132675e-01
2.534029065615455e-02	1.347530e+01	3.133365e-01
2.534030754056140e-02	1.347530e+01	3.134476e-01
2.534032529312320e-02	1.347530e+01	3.135511e-01
2.534034462636660e-02	1.347530e+01	3.136336e-01
2.534036393955223e-02	1.347530e+01	3.136833e-01
2.534038597708609e-02	1.347530e+01	3.137109e-01
2.534040444180065e-02	1.347530e+01	3.137197e-01
2.534041446240215e-02	1.347530e+01	3.137188e-01
2.534042244733849e-02	1.347530e+01	3.137175e-01
2.534043170116478e-02	1.347530e+01	3.137157e-01
2.534044090898003e-02	1.347530e+01	3.137133e-01
2.534045130074425e-02	1.347530e+01	3.137112e-01
2.534046178789924e-02	1.347530e+01	3.137091e-01
2.534047380092686e-02	1.347530e+01	3.137083e-01
2.534049049774416e-02	1.347530e+01	3.137074e-01
2.534051278056009e-02	1.347530e+01	3.137094e-01
2.534054664576448e-02	1.347530e+01	3.137145e-01
2.534058022926530e-02	1.347530e+01	3.137213e-01
2.534061769455307e-02	1.347530e+01	3.137294e-01
2.534066103261226e-02	1.347530e+01	3.137385e-01
2.534071352824450e-02	1.347530e+01	3.137488e-01
2.534107631665347e-02	1.347530e+01	3.138202e-01
2.534749548107042e-02	1.347529e+01	3.151133e-01
2.535211147907721e-02	1.347528e+01	3.159897e-01
2.535211463302126e-02	1.347528e+01	3.201724e-01
2.535211973219793e-02	1.347528e+01	3.522880e-01
2.535212521470794e-02	1.347528e+01	4.553713e-01
2.535213095599352e-02	1.347528e+01	7.237025e-01
2.535213607474595e-02	1.347528e+01	1.258723e+00
2.535214061793066e-02	1.347528e+01	2.189746e+00
2.535214493129789e-02	1.347528e+01	3.638384e+00
2.535214911458384e-02	1.347528e+01	5.526870e+00
2.535215402177065e-02	1.347528e+01	7.919789e+00
2.535215913238801e-02	1.347528e+01	1.003127e+01
2.535216503531331e-02	1.347528e+01	1.162975e+01
2.535217176602951e-02	1.347528e+01	1.258484e+01
2.535217660641502e-02	1.347528e+01	1.288152e+01
2.535218279067657e-02	1.347528e+01	1.302046e+01
2.535218867493829e-02	1.347528e+01	1.307097e+01
2.535219855582510e-02	1.347528e+01	1.309394e+01
2.535221018646231e-02	1.347528e+01	1.309746e+01
2.535222707632760e-02	1.347528e+01	1.309107e+01
2.535224667914030e-02	1.347528e+01	1.308215e+01
2.535226552817374e-02	1.347528e+01	1.307533e+01
2.535228492730047e-02	1.347528e+01	1.307087e+01
2.535230558232369e-02	1.347528e+01	1.306837e+01
2.535232514065811e-02	1.347528e+01	1.306743e+01
2.535233549194918e-02	1.347528e+01	1.306735e+01
2.535234452549103e-02	1.347528e+01	1.306745e+01
2.535235443022092e-02	1.347528e+01	1.306763e+01
2.535236473124639e-02	1.347528e+01	1.306785e+01
2.535237584058121e-02	1.347528e+01	1.306807e+01
2.535238636271550e-02	1.347528e+01	1.306826e+01
2.535239884332598e-02	1.347528e+01	1.306841e+01
2.535241210285753e-02	1.347528e+01	1.306850e+01
2.535243397369245e-02	1.347528e+01	1.306848e+01
2.535246441395817e-02	1.347528e+01	1.306826e+01
2.535249559581823e-02	1.347528e+01	1.306790e+01
2.535252944306379e-02	1.347528e+01	1.306744e+01
2.535256917156653e-02	1.347528e+01	1.306692e+01
2.535261414283889e-02	1.347528e+01	1.306637e+01
2.535268722105325e-02	1.347528e+01	1.306550e+01
2.535278495210404e-02	1.347528e+01	1.306435e+01
2.535289541516510e-02	1.347528e+01	1.306304e+01
2.535311634128721e-02	1.347528e+01	1.306042e+01
2.535339396323667e-02	1.347528e+01	1.305714e+01
2.535394920713558e-02	1.347528e+01	1.305057e+01
2.535452593898664e-02	1.347528e+01	1.304376e+01
2.535538837886133e-02	1.347528e+01	1.303358e+01
2.535823070091830e-02	1.347527e+01	1.300021e+01
2.536715147308007e-02	1.347526e+01	1.289665e+01
2.536751558622953e-02	1.347526e+01	1.289247e+01
2.536760661451690e-02	1.347526e+01	1.289142e+01
2.536770013221178e-02	1.347526e+01	1.289035e+01
2.536770750637900e-02	1.347526e+01	1.289027e+01
2.536772225471345e-02	1.347526e+01	1.289010e+01
2.536775175138235e-02	1.347526e+01	1.288976e+01
2.536775267315325e-02	1.347526e+01	1.288975e+01
2.536775451669505e-02	1.347526e+01	1.288973e+01
2.536775820377866e-02	1.347526e+01	1.288968e+01
2.536776557794589e-02	1.347526e+01	1.288960e+01
2.536778032628034e-02	1.347526e+01	1.288943e+01
2.536778401336395e-02	1.347526e+01	1.288938e+01
2.536779138753117e-02	1.347526e+01	1.288906e+01
2.536779323107298e-02	1.347526e+01	1.288690e+01
2.536779691815659e-02	1.347526e+01	1.285451e+01
2.536779954299345e-02	1.347526e+01	1.269954e+01
2.536780166181715e-02	1.347526e+01	1.218702e+01
2.536780319091919e-02	1.347526e+01	1.111277e+01
2.536780446581789e-02	1.347526e+01	9.212008e+00
2.536780572672707e-02	1.347526e+01	6.369983e+00
2.536780688446755e-02	1.347526e+01	3.490863e+00
2.536780754316535e-02	1.347526e+01	2.197252e+00
2.536780834613072e-02	1.347526e+01	1.251437e+00
2.536780893788744e-02	1.347526e+01	8.749471e-01
2.536780942437463e-02	1.347526e+01	7.099661e-01
2.536780999985279e-02	1.347526e+01	5.865216e-01
2.536781071925183e-02	1.347526e+01	4.859422e-01
2.536781168116205e-02	1.347526e+01	4.030840e-01
2.536781274857498e-02	1.347526e+01	3.517533e-01
2.536781407336954e-02	1.347526e+01	3.238595e-01
2.536781569367710e-02	1.347526e+01	3.148530e-01
2.536781769559747e-02	1.347526e+01	3.139393e-01
2.536781953220174e-02	1.347526e+01	3.138123e-01
2.536782320541028e-02	1.347526e+01	3.136076e-01
2.536783055182737e-02	1.347526e+01	3.133871e-01
2.536784027754254e-02	1.347526e+01	3.132676e-01
2.536785182057011e-02	1.347526e+01	3.132688e-01
2.536786615424483e-02	1.347526e+01	3.133455e-01
2.536788384382926e-02	1.347526e+01	3.134613e-01
2.536790255618233e-02	1.347526e+01	3.135661e-01
2.536792152557980e-02	1.347526e+01	3.136410e-01
2.536794120522551e-02	1.347526e+01	3.136860e-01
2.536796364185314e-02	1.347526e+01	3.137098e-01
2.536797906344145e-02	1.347526e+01	3.137164e-01
2.536798841884317e-02	1.347526e+01	3.137150e-01
2.536799683308422e-02	1.347526e+01	3.137134e-01
2.536800591056926e-02	1.347526e+01	3.137117e-01
2.536801540561455e-02	1.347526e+01	3.137091e-01
2.536802560603170e-02	1.347526e+01	3.137072e-01
2.536803638241431e-02	1.347526e+01	3.137051e-01
2.536804845855535e-02	1.347526e+01	3.137045e-01
2.536806586146734e-02	1.347526e+01	3.137035e-01
2.536808859600922e-02	1.347526e+01	3.137059e-01
2.536812449051945e-02	1.347526e+01	3.137115e-01
2.536815687021827e-02	1.347526e+01	3.137182e-01
2.536819434112636e-02	1.347526e+01	3.137262e-01
2.536823760999001e-02	1.347526e+01	3.137353e-01
2.536829256142394e-02	1.347526e+01	3.137460e-01
2.536850739546103e-02	1.347526e+01	3.137882e-01
2.536950848923430e-02	1.347525e+01	3.139820e-01
2.537050958300756e-02	1.347525e+01	3.141790e-01
2.537151067678083e-02	1.347525e+01	3.143792e-01
2.537251177055410e-02	1.347525e+01	3.145826e-01
2.537351286432736e-02	1.347525e+01	3.147891e-01
2.537451395810063e-02	1.347525e+01	3.149987e-01
2.537551505187390e-02	1.347524e+01	3.152116e-01
2.537552474219916e-02	1.347524e+01	3.151679e-01
2.537968071607594e-02	1.347522e+01	3.159850e-01
2.537970960327784e-02	1.347522e+01	3.441057e-01
2.537972435172968e-02	1.347522e+01	5.002627e-01
2.537973263206875e-02	1.347522e+01	9.052604e-01
2.537973838129269e-02	1.347522e+01	1.678508e+00
2.537974303894961e-02	1.347522e+01	2.914834e+00
2.537974744684544e-02	1.347522e+01	4.697302e+00
2.537975197141706e-02	1.347522e+01	6.882509e+00
2.537975734195587e-02	1.347522e+01	9.293918e+00
2.537976339473562e-02	1.347522e+01	1.125463e+01
2.537976922077479e-02	1.347522e+01	1.234200e+01
2.537977365467337e-02	1.347522e+01	1.273971e+01
2.537977889128120e-02	1.347522e+01	1.294364e+01
2.537978472318761e-02	1.347522e+01	1.303988e+01
2.537979245048559e-02	1.347522e+01	1.308352e+01
2.537980210668992e-02	1.347522e+01	1.309686e+01
2.537981705708895e-02	1.347522e+01	1.309541e+01
2.537983491080011e-02	1.347522e+01	1.308753e+01
2.537985457095477e-02	1.347522e+01	1.307912e+01
2.537987321377781e-02	1.347522e+01	1.307339e+01
2.537989314442590e-02	1.347522e+01	1.306978e+01
2.537991552762200e-02	1.347521e+01	1.306785e+01
2.537992930699753e-02	1.347521e+01	1.306745e+01
2.537993785170178e-02	1.347521e+01	1.306747e+01
2.537994752742517e-02	1.347521e+01	1.306761e+01
2.537995732570630e-02	1.347521e+01	1.306779e+01
2.537996836202787e-02	1.347521e+01	1.306803e+01
2.537997896575020e-02	1.347521e+01	1.306823e+01
2.537999030856755e-02	1.347521e+01	1.306842e+01
2.538000266493479e-02	1.347521e+01	1.306855e+01
2.538001856240304e-02	1.347521e+01	1.306862e+01
2.538004203439102e-02	1.347521e+01	1.306854e+01
2.538008099604738e-02	1.347521e+01	1.306818e+01
2.538011333656829e-02	1.347521e+01	1.306777e+01
2.538014986111239e-02	1.347521e+01	1.306728e+01
2.538018973355298e-02	1.347521e+01	1.306677e+01
2.538024527900549e-02	1.347521e+01	1.306610e+01
2.538033517217998e-02	1.347520e+01	1.306504e+01
2.538043291166604e-02	1.347520e+01	1.306389e+01
2.538058033367118e-02	1.347520e+01	1.306214e+01
2.538087517768148e-02	1.347519e+01	1.305865e+01
2.538128892238277e-02	1.347517e+01	1.305375e+01
2.538190841669668e-02	1.347514e+01	1.304643e+01
2.538258125068785e-02	1.347510e+01	1.303849e+01
2.538356874771409e-02	1.347503e+01	1.302685e+01
2.539513137108801e-02	1.347330e+01	1.289241e+01
2.539520927350496e-02	1.347328e+01	1.289151e+01
2.539527541806877e-02	1.347327e+01	1.289075e+01
2.539534084258727e-02	1.347325e+01	1.289000e+01
2.539534271954435e-02	1.347325e+01	1.288998e+01
2.539534647345852e-02	1.347325e+01	1.288994e+01
2.539535398128686e-02	1.347325e+01	1.288985e+01
2.539536899694354e-02	1.347325e+01	1.288968e+01
2.539537275085771e-02	1.347324e+01	1.288963e+01
2.539538025868604e-02	1.347324e+01	1.288946e+01
2.539538213564313e-02	1.347324e+01	1.288896e+01
2.539538588955730e-02	1.347324e+01	1.288153e+01
2.539538855915160e-02	1.347324e+01	1.284192e+01
2.539539077058988e-02	1.347324e+01	1.267663e+01
2.539539253636484e-02	1.347324e+01	1.219894e+01
2.539539399015608e-02	1.347324e+01	1.112439e+01
2.539539529755195e-02	1.347324e+01	9.137978e+00
2.539539656136032e-02	1.347324e+01	6.273127e+00
2.539539773274898e-02	1.347324e+01	3.377410e+00
2.539539839385874e-02	1.347324e+01	2.123653e+00
2.539539927724747e-02	1.347324e+01	1.152671e+00
2.539539982347930e-02	1.347324e+01	8.342895e-01
2.539540030319112e-02	1.347324e+01	6.870939e-01
2.539540086382980e-02	1.347324e+01	5.750955e-01
2.539540171228830e-02	1.347324e+01	4.655032e-01
2.539540264543894e-02	1.347324e+01	3.921418e-01
2.539540378373770e-02	1.347324e+01	3.443479e-01
2.539540510798017e-02	1.347324e+01	3.212266e-01
2.539540689587973e-02	1.347324e+01	3.143134e-01
2.539540874563167e-02	1.347324e+01	3.139185e-01
2.539541085755111e-02	1.347324e+01	3.137816e-01
2.539541508138999e-02	1.347324e+01	3.135684e-01
2.539542352906774e-02	1.347323e+01	3.133491e-01
2.539543312941619e-02	1.347323e+01	3.132612e-01
2.539544563661198e-02	1.347323e+01	3.132844e-01
2.539546027050656e-02	1.347323e+01	3.133701e-01
2.539547698513683e-02	1.347322e+01	3.134791e-01
2.539549635973936e-02	1.347322e+01	3.135830e-01
2.539551502085616e-02	1.347321e+01	3.136519e-01
2.539553548662416e-02	1.347321e+01	3.136939e-01
2.539555822842349e-02	1.347320e+01	3.137144e-01
2.539557209797726e-02	1.347320e+01	3.137195e-01
2.539558064452356e-02	1.347320e+01	3.137181e-01
2.539558993874087e-02	1.347320e+01	3.137162e-01
2.539559858545595e-02	1.347320e+01	3.137144e-01
2.539560873549423e-02	1.347319e+01	3.137117e-01
2.539561857391508e-02	1.347319e+01	3.137099e-01
2.539563004001893e-02	1.347319e+01	3.137076e-01
2.539564288107345e-02	1.347319e+01	3.137072e-01
2.539566180962784e-02	1.347318e+01	3.137067e-01
2.539568633347130e-02	1.347318e+01	3.137098e-01
2.539572836043874e-02	1.347317e+01	3.137171e-01
2.539576305597897e-02	1.347316e+01	3.137244e-01
2.539580381108875e-02	1.347315e+01	3.137330e-01
2.539584775659268e-02	1.347314e+01	3.137422e-01
2.539591561736980e-02	1.347312e+01	3.137553e-01
2.539634951513917e-02	1.347303e+01	3.138406e-01
2.539760919510790e-02	1.347273e+01	3.140853e-01
2.539886887507663e-02	1.347241e+01	3.143332e-01
2.540012855504536e-02	1.347208e+01	3.145843e-01
2.540138823501409e-02	1.347173e+01	3.148385e-01
2.540264791498282e-02	1.347137e+01	3.150960e-01
2.540390759495155e-02	1.347098e+01	3.153566e-01
2.540516727492028e-02	1.347059e+01	3.156204e-01
2.540518025088716e-02	1.347058e+01	3.155767e-01
2.540727258194202e-02	1.346988e+01	3.159881e-01
2.540728285929062e-02	1.346988e+01	3.162469e-01
2.540728435907663e-02	1.346988e+01	3.181309e-01
2.540728735864864e-02	1.346988e+01	3.357175e-01
2.540729335779266e-02	1.346988e+01	4.309942e-01
2.540729904297140e-02	1.346987e+01	6.544028e-01
2.540730420559858e-02	1.346987e+01	1.128880e+00
2.540730913586385e-02	1.346987e+01	2.044518e+00
2.540731350441621e-02	1.346987e+01	3.424688e+00
2.540731773596041e-02	1.346987e+01	5.286613e+00
2.540732249316247e-02	1.346987e+01	7.616014e+00
2.540732749503306e-02	1.346986e+01	9.753177e+00
2.540733349307966e-02	1.346986e+01	1.149581e+01
2.540733978525441e-02	1.346986e+01	1.250171e+01
2.540734409885711e-02	1.346986e+01	1.281855e+01
2.540734954750931e-02	1.346986e+01	1.298150e+01
2.540735545235668e-02	1.346985e+01	1.305500e+01
2.540736412254012e-02	1.346985e+01	1.308925e+01
2.540737457359475e-02	1.346985e+01	1.309758e+01
2.540739213517448e-02	1.346984e+01	1.309283e+01
2.540741139052431e-02	1.346984e+01	1.308408e+01
2.540743063986631e-02	1.346983e+01	1.307657e+01
2.540744941205110e-02	1.346982e+01	1.307170e+01
2.540746974003360e-02	1.346982e+01	1.306888e+01
2.540749590102498e-02	1.346981e+01	1.306742e+01
2.540750632457367e-02	1.346980e+01	1.306732e+01
2.540751541010723e-02	1.346980e+01	1.306744e+01
2.540752560565051e-02	1.346980e+01	1.306765e+01
2.540753630131659e-02	1.346979e+01	1.306788e+01
2.540754755538168e-02	1.346979e+01	1.306811e+01
2.540755823856255e-02	1.346978e+01	1.306829e+01
2.540757095420027e-02	1.346978e+01	1.306844e+01
2.540758564773238e-02	1.346978e+01	1.306851e+01
2.540760919685448e-02	1.346977e+01	1.306845e+01
2.540764521427464e-02	1.346975e+01	1.306814e+01
2.540767476723807e-02	1.346974e+01	1.306776e+01
2.540770914060910e-02	1.346973e+01	1.306730e+01
2.540774845371619e-02	1.346972e+01	1.306679e+01
2.540779925572564e-02	1.346970e+01	1.306617e+01
2.540789160310672e-02	1.346967e+01	1.306509e+01
2.540799262862323e-02	1.346963e+01	1.306389e+01
2.540812410140481e-02	1.346959e+01	1.306233e+01
2.540838704696798e-02	1.346949e+01	1.305922e+01
2.540871097173648e-02	1.346938e+01	1.305538e+01
2.540935882127348e-02	1.346914e+01	1.304773e+01
2.540995903405815e-02	1.346892e+01	1.304064e+01
2.541094879321202e-02	1.346854e+01	1.302897e+01
2.542264823294694e-02	1.346324e+01	1.289290e+01
2.542276971260042e-02	1.346318e+01	1.289151e+01
2.542283546388464e-02	1.346315e+01	1.289075e+01
2.542290385717448e-02	1.346311e+01	1.288997e+01
2.542290570459923e-02	1.346311e+01	1.288994e+01
2.542290939944872e-02	1.346311e+01	1.288990e+01
2.542291678914771e-02	1.346310e+01	1.288982e+01
2.542293156854569e-02	1.346309e+01	1.288965e+01
2.542293526339519e-02	1.346309e+01	1.288955e+01
2.542294265309418e-02	1.346309e+01	1.288890e+01
2.542294450051893e-02	1.346309e+01	1.288556e+01
2.542294819536842e-02	1.346309e+01	1.283543e+01
2.542295082740750e-02	1.346308e+01	1.260148e+01
2.542295294286201e-02	1.346308e+01	1.186242e+01
2.542295446738095e-02	1.346308e+01	1.042232e+01
2.542295571695743e-02	1.346308e+01	8.155524e+00
2.542295705841992e-02	1.346308e+01	4.887749e+00
2.542295791934909e-02	1.346308e+01	2.861930e+00
2.542295855632157e-02	1.346308e+01	1.803825e+00
2.542295933192659e-02	1.346308e+01	1.060669e+00
2.542295972634301e-02	1.346308e+01	8.487364e-01
2.542296019803682e-02	1.346308e+01	7.034934e-01
2.542296076755010e-02	1.346308e+01	5.853437e-01
2.542296165362629e-02	1.346308e+01	4.671334e-01
2.542296252445502e-02	1.346308e+01	3.964211e-01
2.542296367511362e-02	1.346308e+01	3.463151e-01
2.542296496347119e-02	1.346308e+01	3.221874e-01
2.542296676223592e-02	1.346307e+01	3.144738e-01
2.542296859765384e-02	1.346307e+01	3.139248e-01
2.542297066619828e-02	1.346307e+01	3.137918e-01
2.542297480328715e-02	1.346307e+01	3.135754e-01
2.542298278901873e-02	1.346307e+01	3.133608e-01
