;Scopy version,f4beeb1
;Exported on,Wednesday May 15/05/2024
;Device,M2K
;Nr of samples,6400
;Sample rate,100000
;Tool,Oscilloscope
;Additional Information,
Sample,Time(S),CH1(V),CH2(V)
334,-0.02866,0.634741,0.0334074
335,-0.02865,0.668149,0.0334074
336,-0.02864,0.651445,0.0334074
337,-0.02863,0.684853,0.0334074
338,-0.02862,0.701556,0.0334074
339,-0.02861,0.684853,0.0334074
340,-0.0286,0.71826,0.0334074
341,-0.02859,0.71826,0.0334074
342,-0.02858,0.71826,0.0334074
343,-0.02857,0.751667,0.0334074
344,-0.02856,0.751667,0.0334074
345,-0.02855,0.768371,0.0334074
346,-0.02854,0.768371,0.0334074
347,-0.02853,0.785075,0.0334074
348,-0.02852,0.785075,0.0334074
349,-0.02851,0.801779,0.0334074
350,-0.0285,0.785075,0.0334074
351,-0.02849,0.818482,0.0334074
352,-0.02848,0.835186,0.0334074
353,-0.02847,0.818482,0.0334074
354,-0.02846,0.85189,0.0334074
355,-0.02845,0.835186,0.0334074
356,-0.02844,0.868594,0.0334074
357,-0.02843,0.85189,0.0334074
358,-0.02842,0.885297,0.0334074
359,-0.02841,0.885297,0.0334074
360,-0.0284,0.902001,0.0334074
361,-0.02839,0.902001,0.0334074
362,-0.02838,0.918705,0.0334074
363,-0.02837,0.918705,0.0334074
364,-0.02836,0.935408,0.0334074
365,-0.02835,0.935408,0.0334074
366,-0.02834,0.935408,0.0334074
367,-0.02833,0.98552,0.0334074
368,-0.02832,0.952112,0.0334074
369,-0.02831,1.00222,0.0334074
370,-0.0283,0.98552,0.0334074
371,-0.02829,1.01893,0.0334074
372,-0.02828,1.01893,0.0334074
373,-0.02827,1.01893,0.0334074
374,-0.02826,1.03563,0.0334074
375,-0.02825,1.03563,0.0334074
376,-0.02824,1.03563,0.0334074
377,-0.02823,1.06904,0.0334074
378,-0.02822,1.06904,0.0334074
379,-0.02821,1.06904,0.0334074
380,-0.0282,1.06904,0.0334074
381,-0.02819,1.10245,0.0334074
382,-0.02818,1.08574,0.0334074
383,-0.02817,1.11915,0.0334074
384,-0.02816,1.10245,0.0334074
385,-0.02815,1.13585,0.0334074
386,-0.02814,1.13585,0.0334074
387,-0.02813,1.15256,0.0334074
388,-0.02812,1.15256,0.0334074
389,-0.02811,1.16926,0.0334074
390,-0.0281,1.16926,0.0334074
391,-0.02809,1.16926,0.0334074
392,-0.02808,1.20267,0.0334074
