;Scopy version,f4beeb1
;Exported on,Wednesday May 15/05/2024
;Device,M2K
;Nr of samples,6400
;Sample rate,100000
;Tool,Oscilloscope
;Additional Information,
Sample,Time(S),CH1(V)
630,-0.0257,0.384186
631,-0.02569,0.400889
632,-0.02568,0.384186
633,-0.02567,0.317371
634,-0.02566,0.283963
635,-0.02565,0.26726
636,-0.02564,0.217148
637,-0.02563,0.150333
638,-0.02562,0.317371
639,-0.02561,0.300667
640,-0.0256,0.26726
641,-0.02559,0.200445
642,-0.02558,0.367482
643,-0.02557,0.367482
644,-0.02556,0.350778
645,-0.02555,0.283963
646,-0.02554,0.26726
647,-0.02553,0.217148
648,-0.02552,0.300667
649,-0.02551,0.250556
650,-0.0255,0.183741
651,-0.02549,0.334074
652,-0.02548,0.384186
653,-0.02547,0.350778
654,-0.02546,0.283963
655,-0.02545,0.250556
656,-0.02544,0.334074
657,-0.02543,0.300667
658,-0.02542,0.26726
659,-0.02541,0.217148
660,-0.0254,0.26726
661,-0.02539,0.384186
662,-0.02538,0.334074
663,-0.02537,0.283963
664,-0.02536,0.250556
665,-0.02535,0.367482
666,-0.02534,0.384186
667,-0.02533,0.334074
668,-0.02532,0.300667
669,-0.02531,0.250556
670,-0.0253,0.367482
671,-0.02529,0.350778
672,-0.02528,0.317371
673,-0.02527,0.26726
674,-0.02526,0.217148
675,-0.02525,0.434297
676,-0.02524,0.367482
677,-0.02523,0.334074
678,-0.02522,0.400889
679,-0.02521,0.350778
680,-0.0252,0.300667
681,-0.02519,0.26726
682,-0.02518,0.217148
683,-0.02517,0.300667
684,-0.02516,0.250556
685,-0.02515,0.200445
686,-0.02514,0.250556
687,-0.02513,0.317371
688,-0.02512,0.26726
689,-0.02511,0.183741
690,-0.0251,0.384186
691,-0.02509,0.300667
692,-0.02508,0.283963
693,-0.02507,0.217148
694,-0.02506,0.400889
695,-0.02505,0.400889
696,-0.02504,0.367482
697,-0.02503,0.317371
698,-0.02502,0.300667
699,-0.02501,0.26726
700,-0.025,0.417593
701,-0.02499,0.350778
702,-0.02498,0.317371
703,-0.02497,0.283963
704,-0.02496,0.250556
705,-0.02495,0.183741
706,-0.02494,0.317371
707,-0.02493,0.384186
708,-0.02492,0.334074
709,-0.02491,0.384186
710,-0.0249,0.467704
711,-0.02489,0.400889
712,-0.02488,0.350778
713,-0.02487,0.317371
714,-0.02486,0.26726
715,-0.02485,0.200445
716,-0.02484,0.417593
717,-0.02483,0.400889
718,-0.02482,0.350778
719,-0.02481,0.317371
720,-0.0248,0.300667
721,-0.02479,0.217148
722,-0.02478,0.26726
723,-0.02477,0.367482
724,-0.02476,0.300667
725,-0.02475,0.283963
726,-0.02474,0.367482
727,-0.02473,0.300667
728,-0.02472,0.26726
729,-0.02471,0.250556
730,-0.0247,0.183741
731,-0.02469,0.26726
732,-0.02468,0.334074
733,-0.02467,0.283963
734,-0.02466,0.283963
735,-0.02465,0.451
736,-0.02464,0.400889
737,-0.02463,0.350778
738,-0.02462,0.317371
739,-0.02461,0.26726
740,-0.0246,0.300667
741,-0.02459,0.350778
742,-0.02458,0.283963
743,-0.02457,0.250556
744,-0.02456,0.350778
745,-0.02455,0.451
746,-0.02454,0.417593
747,-0.02453,0.367482
748,-0.02452,0.317371
749,-0.02451,0.283963
750,-0.0245,0.250556
751,-0.02449,0.250556
752,-0.02448,0.367482
753,-0.02447,0.317371
754,-0.02446,0.283963
755,-0.02445,0.250556
756,-0.02444,0.300667
757,-0.02443,0.417593
758,-0.02442,0.367482
759,-0.02441,0.317371
760,-0.0244,0.26726
761,-0.02439,0.384186
762,-0.02438,0.467704
763,-0.02437,0.417593
764,-0.02436,0.367482
765,-0.02435,0.317371
766,-0.02434,0.367482
767,-0.02433,0.417593
