;Scopy version,f4beeb1
;Exported on,Wednesday May 15/05/2024
;Device,M2K
;Nr of samples,6400
;Sample rate,100000
;Tool,Oscilloscope
;Additional Information,
Sample,Time(S),CH1(V)
400,-0.028,0.0501112
401,-0.02799,0.0501112
402,-0.02798,0.0501112
403,-0.02797,0.0501112
404,-0.02796,0.0501112
405,-0.02795,0.0501112
406,-0.02794,0.0501112
407,-0.02793,0.0501112
408,-0.02792,0.0501112
409,-0.02791,0.0501112
410,-0.0279,0.0501112
411,-0.02789,0.0501112
412,-0.02788,0.0501112
413,-0.02787,0.0501112
414,-0.02786,0.0501112
415,-0.02785,0.0501112
416,-0.02784,0.0501112
417,-0.02783,0.0501112
418,-0.02782,0.0501112
419,-0.02781,0.0501112
420,-0.0278,0.0501112
421,-0.02779,0.0501112
422,-0.02778,0.0501112
423,-0.02777,0.0501112
424,-0.02776,0.0501112
425,-0.02775,0.0501112
426,-0.02774,0.0501112
427,-0.02773,0.0501112
428,-0.02772,0.0501112
429,-0.02771,0.0501112
430,-0.0277,0.0501112
431,-0.02769,0.0501112
432,-0.02768,0.0501112
433,-0.02767,0.0501112
434,-0.02766,0.0501112
435,-0.02765,0.0501112
436,-0.02764,0.0501112
437,-0.02763,0.0501112
438,-0.02762,0.0501112
439,-0.02761,0.0501112
440,-0.0276,0.0501112
441,-0.02759,0.0501112
442,-0.02758,0.0501112
443,-0.02757,0.0501112
444,-0.02756,0.0501112
445,-0.02755,0.0501112
446,-0.02754,0.0501112
447,-0.02753,0.0501112
448,-0.02752,0.0501112
449,-0.02751,0.0501112
450,-0.0275,0.0501112
451,-0.02749,0.0501112
452,-0.02748,0.0501112
453,-0.02747,0.0501112
454,-0.02746,0.0501112
455,-0.02745,0.0501112
456,-0.02744,0.0501112
457,-0.02743,0.0501112
458,-0.02742,0.0501112
459,-0.02741,0.0501112
460,-0.0274,0.0501112
461,-0.02739,0.0501112
462,-0.02738,0.0501112
463,-0.02737,0.0501112
464,-0.02736,0.0501112
465,-0.02735,0.0501112
466,-0.02734,0.0501112
467,-0.02733,0.0501112
468,-0.02732,0.0501112
469,-0.02731,0.0501112
470,-0.0273,0.0501112
471,-0.02729,0.0501112
472,-0.02728,0.0501112
473,-0.02727,0.0501112
474,-0.02726,0.0501112
475,-0.02725,0.0501112
476,-0.02724,0.0501112
477,-0.02723,0.0501112
478,-0.02722,0.0501112
479,-0.02721,0.0501112
480,-0.0272,0.0501112
481,-0.02719,0.0501112
482,-0.02718,0.0501112
483,-0.02717,0.0501112
484,-0.02716,0.0501112
485,-0.02715,0.0501112
486,-0.02714,0.0501112
487,-0.02713,0.0501112
488,-0.02712,0.0501112
489,-0.02711,0.0501112
490,-0.0271,0.0501112
491,-0.02709,0.0501112
492,-0.02708,0.0501112
493,-0.02707,0.0501112
494,-0.02706,0.0501112
495,-0.02705,0.0501112
496,-0.02704,0.0501112
497,-0.02703,0.0501112
498,-0.02702,0.0501112
499,-0.02701,0.0501112
500,-0.027,0.0501112
501,-0.02699,0.0501112
502,-0.02698,0.0501112
503,-0.02697,0.0501112
504,-0.02696,0.0501112
505,-0.02695,0.0501112
506,-0.02694,0.0501112
507,-0.02693,0.0501112
508,-0.02692,0.0501112
509,-0.02691,0.0501112
510,-0.0269,0.0501112
511,-0.02689,0.0501112
512,-0.02688,0.0501112
513,-0.02687,0.0501112
514,-0.02686,0.0501112
515,-0.02685,0.0501112
516,-0.02684,0.0501112
517,-0.02683,0.0501112
518,-0.02682,0.0501112
519,-0.02681,0.0501112
520,-0.0268,0.0501112
521,-0.02679,0.0501112
522,-0.02678,0.0501112
523,-0.02677,0.0501112
524,-0.02676,0.0501112
525,-0.02675,0.0501112
526,-0.02674,0.0501112
527,-0.02673,0.0501112
528,-0.02672,0.0501112
529,-0.02671,0.0501112
530,-0.0267,0.0501112
531,-0.02669,0.0501112
532,-0.02668,0.0501112
533,-0.02667,0.0501112
534,-0.02666,0.0501112
535,-0.02665,0.0501112
536,-0.02664,0.0501112
537,-0.02663,0.0501112
538,-0.02662,0.0501112
539,-0.02661,0.0501112
540,-0.0266,0.0501112
541,-0.02659,0.0501112
542,-0.02658,0.0501112
543,-0.02657,0.0501112
544,-0.02656,0.0501112
545,-0.02655,0.0501112
546,-0.02654,0.0501112
547,-0.02653,0.0501112
548,-0.02652,0.0501112
549,-0.02651,0.0501112
550,-0.0265,0.0501112
551,-0.02649,0.317371
552,-0.02648,1.00222
553,-0.02647,14.6659
554,-0.02646,-1.01893
555,-0.02645,0.167037
556,-0.02644,-0.0501112
557,-0.02643,0
558,-0.02642,0
559,-0.02641,0
560,-0.0264,0.0167037
561,-0.02639,0.0167037
562,-0.02638,0.0167037
563,-0.02637,0.0167037
564,-0.02636,0.0501112
565,-0.02635,0.0501112
566,-0.02634,0.0501112
567,-0.02633,0.0501112
568,-0.02632,0.0501112
569,-0.02631,0.0501112
570,-0.0263,0.0501112
571,-0.02629,0.0501112
572,-0.02628,0.0501112
573,-0.02627,0.0501112
574,-0.02626,0.0501112
575,-0.02625,0.0501112
576,-0.02624,0.0501112
577,-0.02623,0.0501112
578,-0.02622,0.0501112
579,-0.02621,0.0501112
580,-0.0262,0.0501112
581,-0.02619,0.0501112
582,-0.02618,0.0501112
583,-0.02617,0.0501112
584,-0.02616,0.0501112
585,-0.02615,0.0501112
586,-0.02614,0.0501112
587,-0.02613,0.0501112
588,-0.02612,0.0501112
589,-0.02611,0.0501112
590,-0.0261,0.0501112
591,-0.02609,0.0501112
592,-0.02608,0.0501112
593,-0.02607,0.0501112
594,-0.02606,0.0501112
595,-0.02605,0.0501112
596,-0.02604,0.0501112
597,-0.02603,0.0501112
598,-0.02602,0.0501112
599,-0.02601,0.0501112
600,-0.026,0.0501112
601,-0.02599,0.0501112
602,-0.02598,0.0501112
603,-0.02597,0.0501112
604,-0.02596,0.0501112
605,-0.02595,0.0501112
606,-0.02594,0.0501112
607,-0.02593,0.0501112
608,-0.02592,0.0501112
609,-0.02591,0.0501112
610,-0.0259,0.0501112
611,-0.02589,0.0501112
612,-0.02588,0.0501112
613,-0.02587,0.0501112
614,-0.02586,0.0501112
615,-0.02585,0.0501112
616,-0.02584,0.0501112
617,-0.02583,0.0501112
618,-0.02582,0.0501112
619,-0.02581,0.0501112
620,-0.0258,0.0501112
621,-0.02579,0.0501112
622,-0.02578,0.0501112
623,-0.02577,0.0501112
624,-0.02576,0.0501112
625,-0.02575,0.0501112
626,-0.02574,0.0501112
627,-0.02573,0.0501112
628,-0.02572,0.0501112
629,-0.02571,0.0501112
630,-0.0257,0.0501112
631,-0.02569,0.0501112
632,-0.02568,0.0501112
633,-0.02567,0.0501112
634,-0.02566,0.0501112
635,-0.02565,0.0501112
636,-0.02564,0.0501112
637,-0.02563,0.0501112
638,-0.02562,0.0501112
639,-0.02561,0.0501112
640,-0.0256,0.0501112
641,-0.02559,0.0501112
642,-0.02558,0.0501112
643,-0.02557,0.0501112
644,-0.02556,0.0501112
645,-0.02555,0.0501112
646,-0.02554,0.0501112
647,-0.02553,0.0501112
648,-0.02552,0.0501112
649,-0.02551,0.0501112
650,-0.0255,0.0501112
651,-0.02549,0.0501112
652,-0.02548,0.0501112
653,-0.02547,0.0501112
654,-0.02546,0.0501112
655,-0.02545,0.0501112
656,-0.02544,0.0501112
657,-0.02543,0.0501112
658,-0.02542,0.0501112
659,-0.02541,0.0501112
660,-0.0254,0.0501112
661,-0.02539,0.0501112
662,-0.02538,0.0501112
663,-0.02537,0.0501112
664,-0.02536,0.0501112
665,-0.02535,0.0501112
666,-0.02534,0.0501112
667,-0.02533,0.0501112
668,-0.02532,0.0501112
669,-0.02531,0.0501112
670,-0.0253,0.0501112
671,-0.02529,0.0501112
672,-0.02528,0.0501112
673,-0.02527,0.0501112
674,-0.02526,0.0501112
675,-0.02525,0.0501112
676,-0.02524,0.0501112
677,-0.02523,0.0501112
678,-0.02522,0.0501112
679,-0.02521,0.0501112
680,-0.0252,0.0501112
681,-0.02519,0.0501112
682,-0.02518,0.0501112
683,-0.02517,0.0501112
684,-0.02516,0.0501112
685,-0.02515,0.0501112
686,-0.02514,0.0501112
687,-0.02513,0.0501112
688,-0.02512,0.0501112
689,-0.02511,0.0501112
690,-0.0251,0.0501112
691,-0.02509,0.0501112
692,-0.02508,0.0501112
693,-0.02507,0.0501112
694,-0.02506,0.0501112
695,-0.02505,0.0501112
696,-0.02504,0.0501112
697,-0.02503,0.0501112
698,-0.02502,0.0501112
699,-0.02501,0.0501112
700,-0.025,0.0501112
701,-0.02499,0.0501112
702,-0.02498,0.0501112
703,-0.02497,0.0501112
704,-0.02496,0.0501112
705,-0.02495,0.0501112
706,-0.02494,0.0501112
707,-0.02493,0.0501112
708,-0.02492,0.0501112
709,-0.02491,0.0501112
710,-0.0249,0.0501112
711,-0.02489,0.0501112
712,-0.02488,0.0501112
713,-0.02487,0.0501112
714,-0.02486,0.0501112
715,-0.02485,0.0501112
716,-0.02484,0.0501112
717,-0.02483,0.0501112
718,-0.02482,0.0501112
719,-0.02481,0.0501112
720,-0.0248,0.0501112
721,-0.02479,0.0501112
722,-0.02478,0.0501112
723,-0.02477,0.0501112
724,-0.02476,0.0501112
725,-0.02475,0.0501112
726,-0.02474,0.0501112
727,-0.02473,0.0501112
728,-0.02472,0.0501112
729,-0.02471,0.0501112
730,-0.0247,0.0501112
731,-0.02469,0.0501112
732,-0.02468,0.0501112
733,-0.02467,0.0501112
734,-0.02466,0.0501112
735,-0.02465,0.0501112
736,-0.02464,0.0501112
737,-0.02463,0.0501112
738,-0.02462,0.0501112
739,-0.02461,0.0501112
740,-0.0246,0.0501112
741,-0.02459,0.0501112
742,-0.02458,0.0501112
743,-0.02457,0.0501112
744,-0.02456,0.0501112
745,-0.02455,0.0501112
746,-0.02454,0.0501112
747,-0.02453,0.0501112
748,-0.02452,0.0501112
749,-0.02451,0.0501112
750,-0.0245,0.0501112
751,-0.02449,0.0501112
752,-0.02448,0.0501112
753,-0.02447,0.0501112
754,-0.02446,0.0501112
755,-0.02445,0.0501112
756,-0.02444,0.0501112
757,-0.02443,0.0501112
758,-0.02442,0.0501112
759,-0.02441,0.0501112
760,-0.0244,0.0501112
761,-0.02439,0.0501112
762,-0.02438,0.0501112
763,-0.02437,0.0501112
764,-0.02436,0.0501112
765,-0.02435,0.0501112
766,-0.02434,0.0501112
767,-0.02433,0.0501112
768,-0.02432,0.0501112
769,-0.02431,0.0501112
770,-0.0243,0.0501112
771,-0.02429,0.0501112
772,-0.02428,0.0501112
773,-0.02427,0.0501112
774,-0.02426,0.0501112
775,-0.02425,0.0501112
776,-0.02424,0.0501112
777,-0.02423,0.0501112
778,-0.02422,0.0501112
779,-0.02421,0.0501112
780,-0.0242,0.0501112
781,-0.02419,0.0501112
782,-0.02418,0.0501112
783,-0.02417,0.0501112
784,-0.02416,0.0501112
785,-0.02415,0.0501112
786,-0.02414,0.0501112
787,-0.02413,0.0501112
788,-0.02412,0.0501112
789,-0.02411,0.0501112
790,-0.0241,0.0501112
791,-0.02409,0.0501112
792,-0.02408,0.0501112
793,-0.02407,0.0501112
794,-0.02406,0.0501112
795,-0.02405,0.0501112
796,-0.02404,0.0501112
797,-0.02403,0.0501112
798,-0.02402,0.0501112
799,-0.02401,0.0501112
800,-0.024,0.0501112
801,-0.02399,0.0501112
802,-0.02398,0.0501112
803,-0.02397,0.0501112
804,-0.02396,0.0501112
805,-0.02395,0.0501112
806,-0.02394,0.0501112
807,-0.02393,0.0501112
808,-0.02392,0.0501112
809,-0.02391,0.0501112
810,-0.0239,0.0501112
811,-0.02389,0.0501112
812,-0.02388,0.0501112
813,-0.02387,0.0501112
814,-0.02386,0.0501112
815,-0.02385,0.0501112
816,-0.02384,0.0501112
817,-0.02383,0.0501112
818,-0.02382,0.0501112
819,-0.02381,0.0501112
820,-0.0238,0.0501112
821,-0.02379,0.0501112
822,-0.02378,0.0501112
823,-0.02377,0.0501112
824,-0.02376,0.0501112
825,-0.02375,0.0501112
826,-0.02374,0.0501112
827,-0.02373,0.0501112
828,-0.02372,0.0501112
829,-0.02371,0.0501112
830,-0.0237,0.0501112
831,-0.02369,0.0501112
832,-0.02368,0.0501112
833,-0.02367,0.0501112
834,-0.02366,0.0501112
835,-0.02365,0.0501112
836,-0.02364,0.0501112
837,-0.02363,0.0501112
838,-0.02362,0.0501112
839,-0.02361,0.0501112
840,-0.0236,0.0501112
841,-0.02359,0.0501112
842,-0.02358,0.0501112
843,-0.02357,0.0501112
844,-0.02356,0.0501112
845,-0.02355,0.0501112
846,-0.02354,0.0501112
847,-0.02353,0.0501112
848,-0.02352,0.0501112
849,-0.02351,0.0501112
850,-0.0235,0.0501112
851,-0.02349,0.0501112
852,-0.02348,0.0501112
853,-0.02347,0.0501112
854,-0.02346,0.0501112
855,-0.02345,0.0501112
856,-0.02344,0.0501112
857,-0.02343,0.0501112
858,-0.02342,0.0501112
859,-0.02341,0.0501112
860,-0.0234,0.0501112
861,-0.02339,0.0501112
862,-0.02338,0.0501112
863,-0.02337,0.0501112
864,-0.02336,0.0501112
865,-0.02335,0.0501112
866,-0.02334,0.0501112
867,-0.02333,0.0501112
868,-0.02332,0.0501112
869,-0.02331,0.0501112
870,-0.0233,0.0501112
871,-0.02329,0.0501112
872,-0.02328,0.0501112
873,-0.02327,0.0501112
874,-0.02326,0.0501112
875,-0.02325,0.0501112
876,-0.02324,0.0501112
877,-0.02323,0.0501112
878,-0.02322,0.0501112
879,-0.02321,0.0501112
880,-0.0232,0.0501112
881,-0.02319,0.0501112
882,-0.02318,0.0501112
883,-0.02317,0.0501112
884,-0.02316,0.0501112
885,-0.02315,0.0501112
886,-0.02314,0.0501112
887,-0.02313,0.0501112
888,-0.02312,0.0501112
889,-0.02311,0.0501112
890,-0.0231,0.0501112
891,-0.02309,0.0501112
892,-0.02308,0.0501112
893,-0.02307,0.0501112
894,-0.02306,0.0501112
895,-0.02305,0.0501112
896,-0.02304,0.0501112
897,-0.02303,0.0501112
898,-0.02302,0.0501112
899,-0.02301,0.0501112
900,-0.023,0.0501112
901,-0.02299,0.0501112
902,-0.02298,0.0501112
903,-0.02297,0.0501112
904,-0.02296,0.0501112
905,-0.02295,0.0501112
906,-0.02294,0.0501112
907,-0.02293,0.0501112
908,-0.02292,0.0501112
909,-0.02291,0.0501112
910,-0.0229,0.0501112
911,-0.02289,0.0501112
912,-0.02288,0.0501112
913,-0.02287,0.0501112
914,-0.02286,0.0501112
915,-0.02285,0.0501112
916,-0.02284,0.0501112
917,-0.02283,0.0501112
918,-0.02282,0.0501112
919,-0.02281,0.0501112
920,-0.0228,0.0501112
921,-0.02279,0.0501112
922,-0.02278,0.0501112
923,-0.02277,0.0501112
924,-0.02276,0.0501112
925,-0.02275,0.0501112
926,-0.02274,0.0501112
927,-0.02273,0.0501112
928,-0.02272,0.0501112
929,-0.02271,0.0501112
930,-0.0227,0.0501112
931,-0.02269,0.0501112
932,-0.02268,0.0501112
933,-0.02267,0.0501112
934,-0.02266,0.0501112
935,-0.02265,0.0501112
936,-0.02264,0.0501112
937,-0.02263,0.0501112
938,-0.02262,0.0501112
939,-0.02261,0.0501112
940,-0.0226,0.0501112
941,-0.02259,0.0501112
942,-0.02258,0.0501112
943,-0.02257,0.0501112
944,-0.02256,0.0501112
945,-0.02255,0.0501112
946,-0.02254,0.0501112
947,-0.02253,0.0501112
948,-0.02252,0.0501112
949,-0.02251,0.0501112
950,-0.0225,0.0501112
951,-0.02249,0.0501112
952,-0.02248,0.0501112
953,-0.02247,0.0501112
954,-0.02246,0.0501112
955,-0.02245,0.0501112
956,-0.02244,0.0501112
957,-0.02243,0.0501112
958,-0.02242,0.0501112
959,-0.02241,0.0501112
960,-0.0224,0.0501112
961,-0.02239,0.0501112
962,-0.02238,0.0501112
963,-0.02237,0.0501112
964,-0.02236,0.0501112
965,-0.02235,0.0501112
966,-0.02234,0.0501112
967,-0.02233,0.0501112
968,-0.02232,0.0501112
969,-0.02231,0.0501112
970,-0.0223,0.0501112
971,-0.02229,0.0501112
