;Scopy version,f4beeb1
;Exported on,Wednesday May 15/05/2024
;Device,M2K
;Nr of samples,6400
;Sample rate,100000
;Tool,Oscilloscope
;Additional Information,
Sample,Time(S),CH1(V),CH2(V)
218,-0.02982,0.217148,-0.0835186
219,-0.02981,0.217148,-0.0835186
220,-0.0298,0.217148,-0.0668149
221,-0.02979,0.217148,-0.0835186
222,-0.02978,0.217148,-0.0835186
223,-0.02977,0.217148,-0.0835186
224,-0.02976,0.200445,-0.0835186
225,-0.02975,0.250556,-0.0835186
226,-0.02974,0.250556,-0.0835186
227,-0.02973,0.217148,-0.0835186
228,-0.02972,0.217148,-0.0835186
229,-0.02971,0.250556,-0.0668149
230,-0.0297,0.200445,-0.0835186
231,-0.02969,0.217148,-0.100222
232,-0.02968,0.217148,-0.0835186
233,-0.02967,0.217148,-0.0668149
234,-0.02966,0.217148,-0.0835186
235,-0.02965,0.217148,-0.0835186
236,-0.02964,0.217148,-0.0835186
237,-0.02963,0.217148,-0.0835186
238,-0.02962,0.217148,-0.0835186
239,-0.02961,0.217148,-0.100222
240,-0.0296,0.217148,-0.0668149
241,-0.02959,0.217148,-0.0835186
242,-0.02958,0.217148,-0.100222
243,-0.02957,0.217148,-0.0668149
244,-0.02956,0.217148,-0.0835186
245,-0.02955,0.217148,-0.0835186
246,-0.02954,0.217148,-0.0835186
247,-0.02953,0.217148,-0.0835186
248,-0.02952,0.217148,-0.0835186
249,-0.02951,0.217148,-0.0835186
250,-0.0295,0.217148,-0.0835186
251,-0.02949,0.217148,-0.0668149
252,-0.02948,0.217148,-0.0835186
253,-0.02947,0.217148,-0.0835186
254,-0.02946,0.217148,-0.100222
255,-0.02945,0.217148,-0.0668149
256,-0.02944,0.217148,-0.0835186
257,-0.02943,0.217148,-0.0668149
258,-0.02942,0.217148,-0.100222
259,-0.02941,0.217148,-0.0835186
260,-0.0294,0.217148,-0.0835186
261,-0.02939,0.217148,-0.0835186
262,-0.02938,0.217148,-0.0835186
263,-0.02937,0.217148,-0.0668149
264,-0.02936,0.217148,-0.100222
265,-0.02935,0.217148,-0.0835186
266,-0.02934,0.217148,-0.0835186
267,-0.02933,0.217148,-0.100222
268,-0.02932,0.217148,-0.0835186
269,-0.02931,0.217148,-0.0835186
270,-0.0293,0.217148,-0.0835186
271,-0.02929,0.217148,-0.0668149
272,-0.02928,0.200445,-0.0835186
273,-0.02927,0.250556,-0.0835186
274,-0.02926,0.200445,-0.0835186
275,-0.02925,0.217148,-0.0835186
276,-0.02924,0.217148,-0.0668149
277,-0.02923,0.250556,-0.0668149
278,-0.02922,0.250556,-0.0668149
279,-0.02921,0.250556,-0.0334074
280,-0.0292,0.250556,0
281,-0.02919,0.250556,0
282,-0.02918,0.250556,0.0167037
283,-0.02917,0.250556,0.0167037
284,-0.02916,0.250556,0.0167037
285,-0.02915,0.250556,0.0334074
286,-0.02914,0.250556,0.0167037
287,-0.02913,0.250556,0.0501112
288,-0.02912,0.250556,0.0501112
289,-0.02911,0.200445,0.0501112
290,-0.0291,0.200445,0.0334074
