time	V(v_controle)	V(v_integrateur)
2.528561640813278e-02	2.848885e-01	3.630503e-01
2.528561682870456e-02	2.848885e-01	3.630507e-01
2.528561729216851e-02	2.848885e-01	3.630511e-01
2.528561785867891e-02	2.848885e-01	3.630517e-01
2.528561872254140e-02	2.848885e-01	3.630525e-01
2.528561959494441e-02	2.848885e-01	3.630533e-01
2.528562072561946e-02	2.848885e-01	3.630544e-01
2.528562200716312e-02	2.848885e-01	3.630556e-01
2.528562376375626e-02	2.848885e-01	3.630573e-01
2.528562562970981e-02	2.848885e-01	3.630591e-01
2.528562762005957e-02	2.848885e-01	3.630610e-01
2.528563160075909e-02	2.848885e-01	3.630649e-01
2.528563935397359e-02	2.848885e-01	3.630723e-01
2.528564916994366e-02	2.848885e-01	3.630818e-01
2.528566111595752e-02	2.848885e-01	3.630933e-01
2.528567580592714e-02	2.848885e-01	3.631074e-01
2.528569390786009e-02	2.848885e-01	3.631248e-01
2.528571253840038e-02	2.848885e-01	3.631427e-01
2.528573164772851e-02	2.848885e-01	3.631611e-01
2.528575139242427e-02	2.848885e-01	3.631800e-01
2.528577454824864e-02	2.848885e-01	3.632023e-01
2.528578872414040e-02	2.848885e-01	3.632160e-01
2.528579742117961e-02	2.848885e-01	3.632243e-01
2.528580667483242e-02	2.848885e-01	3.632332e-01
2.528581532537250e-02	2.848885e-01	3.632415e-01
2.528582541596415e-02	2.848885e-01	3.632512e-01
2.528583525585386e-02	2.848885e-01	3.632607e-01
2.528584665628704e-02	2.848885e-01	3.632717e-01
2.528585931310876e-02	2.848885e-01	3.632838e-01
2.528587803384198e-02	2.848885e-01	3.633018e-01
2.528590218385831e-02	2.848885e-01	3.633250e-01
2.528594314295680e-02	2.848885e-01	3.633644e-01
2.528597624353055e-02	2.848885e-01	3.633963e-01
2.528601574026120e-02	2.848885e-01	3.634342e-01
2.528605939066931e-02	2.848885e-01	3.634762e-01
2.528612382640727e-02	2.848885e-01	3.635381e-01
2.528653358346843e-02	2.848885e-01	3.639321e-01
2.528777800121527e-02	2.848885e-01	3.651287e-01
2.528902241896212e-02	2.848885e-01	3.663252e-01
2.529026683670897e-02	2.848885e-01	3.675217e-01
2.529151125445581e-02	2.848885e-01	3.687182e-01
2.529275567220266e-02	2.848885e-01	3.699148e-01
2.529400008994951e-02	2.848885e-01	3.711113e-01
2.529524450769635e-02	2.848885e-01	3.723078e-01
2.529524853600981e-02	2.848885e-01	3.723117e-01
2.529775286846558e-02	2.848885e-01	3.747197e-01
2.529776256789696e-02	2.848885e-01	3.747290e-01
2.529777230610781e-02	2.848885e-01	3.747384e-01
2.529777924226248e-02	2.848885e-01	3.747450e-01
2.529778503989347e-02	2.848885e-01	3.747506e-01
2.529779025589164e-02	2.848885e-01	3.747556e-01
2.529779464047939e-02	2.848885e-01	3.747599e-01
2.529779888178747e-02	2.848885e-01	3.747639e-01
2.529780344609693e-02	2.848885e-01	3.747683e-01
2.529780852831272e-02	2.848885e-01	3.747732e-01
2.529781461218339e-02	2.848885e-01	3.747790e-01
2.529782050851116e-02	2.848885e-01	3.747847e-01
2.529782489412886e-02	2.848885e-01	3.747889e-01
2.529783016748514e-02	2.848885e-01	3.747940e-01
2.529783601330203e-02	2.848885e-01	3.747996e-01
2.529784391094650e-02	2.848885e-01	3.748072e-01
2.529785369861812e-02	2.848885e-01	3.748166e-01
2.529786909694724e-02	2.848885e-01	3.748314e-01
2.529788720907437e-02	2.848885e-01	3.748488e-01
2.529790678197555e-02	2.848885e-01	3.748677e-01
2.529792546309195e-02	2.848885e-01	3.748856e-01
2.529794543696512e-02	2.848885e-01	3.749048e-01
2.529796829717389e-02	2.848885e-01	3.749268e-01
2.529798142267849e-02	2.848885e-01	3.749394e-01
2.529798956335644e-02	2.848885e-01	3.749472e-01
2.529799958978749e-02	2.848885e-01	3.749569e-01
2.529800927508322e-02	2.848885e-01	3.749662e-01
2.529802065060610e-02	2.848885e-01	3.749771e-01
2.529803104572750e-02	2.848885e-01	3.749872e-01
2.529804274203187e-02	2.848885e-01	3.749984e-01
2.529805502272868e-02	2.848885e-01	3.750102e-01
2.529807197761545e-02	2.848885e-01	3.750265e-01
2.529809608148969e-02	2.848885e-01	3.750497e-01
2.529813961149296e-02	2.848885e-01	3.750915e-01
2.529817635158688e-02	2.848885e-01	3.751269e-01
2.529821851501902e-02	2.848885e-01	3.751674e-01
2.529825807159590e-02	2.848885e-01	3.752054e-01
2.529832515761513e-02	2.848885e-01	3.752699e-01
2.529841452346182e-02	2.848885e-01	3.753559e-01
2.529851651500250e-02	2.848885e-01	3.754539e-01
2.529870958615577e-02	2.848885e-01	3.756396e-01
2.529897530437444e-02	2.848885e-01	3.758951e-01
2.529950674081178e-02	2.848885e-01	3.764060e-01
2.530006834736818e-02	2.848885e-01	3.769460e-01
2.530088262143185e-02	2.848885e-01	3.777290e-01
2.530350837868729e-02	2.848885e-01	3.802537e-01
2.531306423241453e-02	2.848885e-01	3.894418e-01
2.531322758034149e-02	2.848885e-01	3.895989e-01
2.531330507513346e-02	2.848885e-01	3.896734e-01
2.531337530428322e-02	2.848885e-01	3.897409e-01
2.531344251367098e-02	2.848885e-01	3.898055e-01
2.531344447162528e-02	2.848885e-01	3.898074e-01
2.531344838753390e-02	2.848885e-01	3.898112e-01
2.531345621935112e-02	2.848885e-01	3.898187e-01
2.531347188298557e-02	2.848885e-01	3.898338e-01
2.531347579889418e-02	2.848885e-01	3.898375e-01
2.531348097800431e-02	2.848885e-01	3.898425e-01
2.531348383799885e-02	2.848885e-01	3.898453e-01
2.531348586407412e-02	2.848885e-01	3.898472e-01
2.531348734776798e-02	2.848885e-01	3.898486e-01
2.531348876545776e-02	2.848885e-01	3.898500e-01
2.531348947821814e-02	2.848885e-01	3.898507e-01
2.531349013443632e-02	2.848885e-01	3.898513e-01
2.531349087047605e-02	2.848885e-01	3.898520e-01
2.531349137263899e-02	2.848885e-01	3.898525e-01
2.531349197424861e-02	2.848885e-01	3.898531e-01
2.531349256444727e-02	2.848885e-01	3.898537e-01
2.531349353165281e-02	2.848885e-01	3.898546e-01
2.531349453920507e-02	2.848885e-01	3.898556e-01
2.531349589074091e-02	2.848885e-01	3.898568e-01
2.531349734399830e-02	2.848885e-01	3.898582e-01
2.531349902335228e-02	2.848885e-01	3.898599e-01
2.531350085465601e-02	2.848885e-01	3.898616e-01
2.531350451726348e-02	2.848885e-01	3.898652e-01
2.531351184247841e-02	2.848885e-01	3.898722e-01
2.531352125423252e-02	2.848885e-01	3.898813e-01
2.531353259037912e-02	2.848885e-01	3.898921e-01
2.531354644188854e-02	2.848885e-01	3.899055e-01
2.531356344179491e-02	2.848885e-01	3.899218e-01
2.531358132745497e-02	2.848885e-01	3.899390e-01
2.531360061405972e-02	2.848885e-01	3.899575e-01
2.531361998376620e-02	2.848885e-01	3.899762e-01
2.531364208508801e-02	2.848885e-01	3.899974e-01
2.531365998123943e-02	2.848885e-01	3.900146e-01
2.531366991012005e-02	2.848885e-01	3.900242e-01
2.531367795846253e-02	2.848885e-01	3.900319e-01
2.531368718924753e-02	2.848885e-01	3.900408e-01
2.531369643483918e-02	2.848885e-01	3.900497e-01
2.531370679838264e-02	2.848885e-01	3.900596e-01
2.531371732212104e-02	2.848885e-01	3.900698e-01
2.531372931651764e-02	2.848885e-01	3.900813e-01
2.531374609978055e-02	2.848885e-01	3.900974e-01
2.531376840006928e-02	2.848885e-01	3.901189e-01
2.531380246416599e-02	2.848885e-01	3.901516e-01
2.531383593211648e-02	2.848885e-01	3.901838e-01
2.531387339412980e-02	2.848885e-01	3.902198e-01
2.531391673205071e-02	2.848885e-01	3.902615e-01
2.531396943634183e-02	2.848885e-01	3.903122e-01
2.531433372277725e-02	2.848885e-01	3.906624e-01
2.532080705040229e-02	2.848885e-01	3.968866e-01
2.532082943887006e-02	2.848885e-01	3.969082e-01
2.532535033546869e-02	2.848885e-01	4.012551e-01
2.532537245745819e-02	2.848885e-01	4.012764e-01
2.532538643851664e-02	2.848885e-01	4.012898e-01
2.532539466346800e-02	2.848885e-01	4.012977e-01
2.532540058551813e-02	2.848885e-01	4.013034e-01
2.532540544995276e-02	2.848885e-01	4.013081e-01
2.532540979048855e-02	2.848885e-01	4.013123e-01
2.532541393941922e-02	2.848885e-01	4.013163e-01
2.532541849141268e-02	2.848885e-01	4.013206e-01
2.532542359186929e-02	2.848885e-01	4.013256e-01
2.532542966995158e-02	2.848885e-01	4.013314e-01
2.532543555199097e-02	2.848885e-01	4.013370e-01
2.532543995137904e-02	2.848885e-01	4.013413e-01
2.532544521771255e-02	2.848885e-01	4.013463e-01
2.532545106150653e-02	2.848885e-01	4.013520e-01
2.532545892285201e-02	2.848885e-01	4.013595e-01
2.532546868613637e-02	2.848885e-01	4.013689e-01
2.532548399282182e-02	2.848885e-01	4.013836e-01
2.532550205206611e-02	2.848885e-01	4.014010e-01
2.532552164194004e-02	2.848885e-01	4.014198e-01
2.532554031567900e-02	2.848885e-01	4.014378e-01
2.532556028001431e-02	2.848885e-01	4.014570e-01
2.532558303914941e-02	2.848885e-01	4.014789e-01
2.532559629627483e-02	2.848885e-01	4.014916e-01
2.532560452065597e-02	2.848885e-01	4.014995e-01
2.532561447335132e-02	2.848885e-01	4.015091e-01
2.532562418355272e-02	2.848885e-01	4.015184e-01
2.532563548799051e-02	2.848885e-01	4.015293e-01
2.532564592738799e-02	2.848885e-01	4.015393e-01
2.532565754782168e-02	2.848885e-01	4.015505e-01
2.532566984448508e-02	2.848885e-01	4.015623e-01
2.532568657209172e-02	2.848885e-01	4.015784e-01
2.532571053926111e-02	2.848885e-01	4.016014e-01
2.532575301390343e-02	2.848885e-01	4.016423e-01
2.532578881038127e-02	2.848885e-01	4.016767e-01
2.532583139676288e-02	2.848885e-01	4.017177e-01
2.532587030766604e-02	2.848885e-01	4.017551e-01
2.532593594942990e-02	2.848885e-01	4.018182e-01
2.532602436423983e-02	2.848885e-01	4.019032e-01
2.532612526684709e-02	2.848885e-01	4.020002e-01
2.532630719570864e-02	2.848885e-01	4.021751e-01
2.532658161291889e-02	2.848885e-01	4.024390e-01
2.532713044733938e-02	2.848885e-01	4.029667e-01
2.532768435043805e-02	2.848885e-01	4.034993e-01
2.532850150693358e-02	2.848885e-01	4.042850e-01
2.533114470310350e-02	2.848885e-01	4.068265e-01
2.534065844570355e-02	2.848885e-01	4.159741e-01
2.534082107378218e-02	2.848885e-01	4.161305e-01
2.534089807316435e-02	2.848885e-01	4.162045e-01
2.534098136922399e-02	2.848885e-01	4.162846e-01
2.534098312650261e-02	2.848885e-01	4.162863e-01
2.534098664105986e-02	2.848885e-01	4.162897e-01
2.534099367017437e-02	2.848885e-01	4.162964e-01
2.534100772840337e-02	2.848885e-01	4.163100e-01
2.534100965801649e-02	2.848885e-01	4.163118e-01
2.534101351724271e-02	2.848885e-01	4.163155e-01
2.534101565410310e-02	2.848885e-01	4.163176e-01
2.534101720405999e-02	2.848885e-01	4.163191e-01
2.534101862868201e-02	2.848885e-01	4.163204e-01
2.534101960840040e-02	2.848885e-01	4.163214e-01
2.534102023365122e-02	2.848885e-01	4.163220e-01
2.534102103573395e-02	2.848885e-01	4.163227e-01
2.534102143784902e-02	2.848885e-01	4.163231e-01
2.534102190292179e-02	2.848885e-01	4.163236e-01
2.534102246903964e-02	2.848885e-01	4.163241e-01
2.534102335752475e-02	2.848885e-01	4.163250e-01
2.534102422657340e-02	2.848885e-01	4.163258e-01
2.534102537099938e-02	2.848885e-01	4.163269e-01
2.534102665429178e-02	2.848885e-01	4.163282e-01
2.534102844634960e-02	2.848885e-01	4.163299e-01
2.534103028588841e-02	2.848885e-01	4.163316e-01
2.534103233382996e-02	2.848885e-01	4.163336e-01
2.534103642971304e-02	2.848885e-01	4.163375e-01
2.534104427265800e-02	2.848885e-01	4.163451e-01
2.534105406141332e-02	2.848885e-01	4.163545e-01
2.534106605029456e-02	2.848885e-01	4.163660e-01
2.534108075930085e-02	2.848885e-01	4.163802e-01
2.534109839990453e-02	2.848885e-01	4.163971e-01
2.534111729560113e-02	2.848885e-01	4.164153e-01
2.534113623119655e-02	2.848885e-01	4.164335e-01
2.534115621147609e-02	2.848885e-01	4.164527e-01
2.534117918931729e-02	2.848885e-01	4.164748e-01
2.534119331682563e-02	2.848885e-01	4.164884e-01
2.534120199562813e-02	2.848885e-01	4.164968e-01
2.534121125482599e-02	2.848885e-01	4.165056e-01
2.534121990814315e-02	2.848885e-01	4.165139e-01
2.534123000697301e-02	2.848885e-01	4.165237e-01
2.534123984973470e-02	2.848885e-01	4.165331e-01
2.534125125957341e-02	2.848885e-01	4.165441e-01
2.534126395538019e-02	2.848885e-01	4.165563e-01
2.534128270899922e-02	2.848885e-01	4.165744e-01
2.534130692735230e-02	2.848885e-01	4.165976e-01
2.534134804688332e-02	2.848885e-01	4.166372e-01
2.534138140852694e-02	2.848885e-01	4.166692e-01
2.534142111773777e-02	2.848885e-01	4.167074e-01
2.534146482138570e-02	2.848885e-01	4.167494e-01
2.534152980157562e-02	2.848885e-01	4.168119e-01
2.534194305379021e-02	2.848885e-01	4.172093e-01
2.534319556080725e-02	2.848885e-01	4.184136e-01
2.534444806782429e-02	2.848885e-01	4.196179e-01
2.534570057484133e-02	2.848885e-01	4.208222e-01
2.534695308185837e-02	2.848885e-01	4.220265e-01
2.534820558887540e-02	2.848885e-01	4.232308e-01
2.534945809589244e-02	2.848885e-01	4.244351e-01
2.535071060290948e-02	2.848885e-01	4.256394e-01
2.535071466852986e-02	2.848885e-01	4.256433e-01
2.535285061206798e-02	2.848885e-01	4.276971e-01
2.535286936013817e-02	2.848885e-01	4.277151e-01
2.535288622232701e-02	2.848885e-01	4.277313e-01
2.535289468646905e-02	2.848885e-01	4.277395e-01
2.535290081236893e-02	2.848885e-01	4.277453e-01
2.535290574382949e-02	2.848885e-01	4.277501e-01
2.535291008846638e-02	2.848885e-01	4.277543e-01
2.535291423922801e-02	2.848885e-01	4.277582e-01
2.535291873667306e-02	2.848885e-01	4.277626e-01
2.535292397939019e-02	2.848885e-01	4.277676e-01
2.535293003425951e-02	2.848885e-01	4.277734e-01
2.535293587159231e-02	2.848885e-01	4.277790e-01
2.535294031001584e-02	2.848885e-01	4.277833e-01
2.535294554279220e-02	2.848885e-01	4.277883e-01
2.535295137665249e-02	2.848885e-01	4.277940e-01
2.535295910369283e-02	2.848885e-01	4.278014e-01
2.535296876613153e-02	2.848885e-01	4.278107e-01
2.535298371455256e-02	2.848885e-01	4.278251e-01
2.535300156638199e-02	2.848885e-01	4.278422e-01
2.535302122552870e-02	2.848885e-01	4.278611e-01
2.535303986888041e-02	2.848885e-01	4.278791e-01
2.535305979985625e-02	2.848885e-01	4.278982e-01
2.535308218351367e-02	2.848885e-01	4.279197e-01
2.535309596176785e-02	2.848885e-01	4.279330e-01
2.535310450582599e-02	2.848885e-01	4.279412e-01
2.535311418773385e-02	2.848885e-01	4.279505e-01
2.535312398759220e-02	2.848885e-01	4.279599e-01
2.535313503007741e-02	2.848885e-01	4.279706e-01
2.535314563550005e-02	2.848885e-01	4.279808e-01
2.535315697767702e-02	2.848885e-01	4.279917e-01
2.535316933411783e-02	2.848885e-01	4.280035e-01
2.535318523350312e-02	2.848885e-01	4.280188e-01
2.535320871153674e-02	2.848885e-01	4.280414e-01
2.535324769832791e-02	2.848885e-01	4.280789e-01
2.535328006910171e-02	2.848885e-01	4.281100e-01
2.535331661183047e-02	2.848885e-01	4.281451e-01
2.535335648284070e-02	2.848885e-01	4.281835e-01
2.535341207077245e-02	2.848885e-01	4.282369e-01
2.535350190580172e-02	2.848885e-01	4.283233e-01
2.535359962709644e-02	2.848885e-01	4.284173e-01
2.535374715626659e-02	2.848885e-01	4.285591e-01
2.535404221460689e-02	2.848885e-01	4.288428e-01
2.535445687057701e-02	2.848885e-01	4.292415e-01
2.535507591102481e-02	2.848885e-01	4.298368e-01
2.535574952101868e-02	2.848885e-01	4.304844e-01
2.535673676562399e-02	2.848885e-01	4.314337e-01
2.536831980033525e-02	2.848885e-01	4.425710e-01
2.536835803127751e-02	2.848885e-01	4.426077e-01
2.536840982009334e-02	2.848885e-01	4.426575e-01
2.536846287645827e-02	2.848885e-01	4.427085e-01
2.536847319995966e-02	2.848885e-01	4.427184e-01
2.536849384696244e-02	2.848885e-01	4.427383e-01
2.536849900871313e-02	2.848885e-01	4.427433e-01
2.536850933221452e-02	2.848885e-01	4.427532e-01
2.536852997921729e-02	2.848885e-01	4.427730e-01
2.536853028121894e-02	2.848885e-01	4.427733e-01
2.536853088522222e-02	2.848885e-01	4.427739e-01
2.536853209322880e-02	2.848885e-01	4.427751e-01
2.536853423922691e-02	2.848885e-01	4.427772e-01
2.536853586748830e-02	2.848885e-01	4.427787e-01
2.536853735183941e-02	2.848885e-01	4.427801e-01
2.536853856988505e-02	2.848885e-01	4.427813e-01
2.536853989706137e-02	2.848885e-01	4.427826e-01
2.536854061559353e-02	2.848885e-01	4.427833e-01
2.536854126933337e-02	2.848885e-01	4.427839e-01
2.536854201546845e-02	2.848885e-01	4.427846e-01
2.536854248339395e-02	2.848885e-01	4.427851e-01
2.536854302532203e-02	2.848885e-01	4.427856e-01
2.536854360379318e-02	2.848885e-01	4.427862e-01
2.536854451745660e-02	2.848885e-01	4.427870e-01
2.536854546835278e-02	2.848885e-01	4.427879e-01
2.536854671636847e-02	2.848885e-01	4.427891e-01
2.536854812890839e-02	2.848885e-01	4.427905e-01
2.536854983895979e-02	2.848885e-01	4.427921e-01
2.536855165273061e-02	2.848885e-01	4.427939e-01
2.536855433372597e-02	2.848885e-01	4.427965e-01
2.536855969571668e-02	2.848885e-01	4.428016e-01
2.536856953091974e-02	2.848885e-01	4.428111e-01
2.536857934067557e-02	2.848885e-01	4.428205e-01
2.536859312105958e-02	2.848885e-01	4.428338e-01
2.536860895963150e-02	2.848885e-01	4.428490e-01
2.536862527126063e-02	2.848885e-01	4.428647e-01
2.536864507470701e-02	2.848885e-01	4.428837e-01
2.536866373041750e-02	2.848885e-01	4.429017e-01
2.536868528104430e-02	2.848885e-01	4.429224e-01
2.536871039576405e-02	2.848885e-01	4.429465e-01
2.536872128968922e-02	2.848885e-01	4.429570e-01
2.536872867488650e-02	2.848885e-01	4.429641e-01
2.536873820140359e-02	2.848885e-01	4.429733e-01
2.536874702332987e-02	2.848885e-01	4.429817e-01
2.536875772458445e-02	2.848885e-01	4.429920e-01
2.536876784866251e-02	2.848885e-01	4.430018e-01
2.536878009852208e-02	2.848885e-01	4.430135e-01
2.536879605461572e-02	2.848885e-01	4.430289e-01
2.536881839759854e-02	2.848885e-01	4.430504e-01
2.536885091211964e-02	2.848885e-01	4.430816e-01
2.536888507840518e-02	2.848885e-01	4.431145e-01
2.536892244357803e-02	2.848885e-01	4.431504e-01
2.536896559580697e-02	2.848885e-01	4.431919e-01
2.536901668163804e-02	2.848885e-01	4.432410e-01
2.536910964684980e-02	2.848885e-01	4.433304e-01
2.537884187285407e-02	2.848885e-01	4.526881e-01
2.537906888849871e-02	2.848885e-01	4.529064e-01
2.537929590414335e-02	2.848885e-01	4.531247e-01
2.537952291978798e-02	2.848885e-01	4.533429e-01
2.537974993543262e-02	2.848885e-01	4.535612e-01
2.537997695107726e-02	2.848885e-01	4.537795e-01
2.538020396672190e-02	2.848885e-01	4.539978e-01
2.538043098236653e-02	2.848885e-01	4.542161e-01
2.538043409407894e-02	2.848885e-01	4.542190e-01
2.538044031750374e-02	2.848885e-01	4.542250e-01
2.538044557825208e-02	2.848885e-01	4.542301e-01
2.538045132431437e-02	2.848885e-01	4.542356e-01
2.538045643332978e-02	2.848885e-01	4.542405e-01
2.538046087264148e-02	2.848885e-01	4.542448e-01
2.538046516909334e-02	2.848885e-01	4.542489e-01
2.538046933838878e-02	2.848885e-01	4.542530e-01
2.538047429325175e-02	2.848885e-01	4.542577e-01
2.538047943876541e-02	2.848885e-01	4.542626e-01
2.538048532498467e-02	2.848885e-01	4.542683e-01
2.538049217856202e-02	2.848885e-01	4.542749e-01
2.538049714453080e-02	2.848885e-01	4.542797e-01
2.538050325639032e-02	2.848885e-01	4.542856e-01
2.538050925218002e-02	2.848885e-01	4.542913e-01
2.538051927741536e-02	2.848885e-01	4.543010e-01
2.538053136006639e-02	2.848885e-01	4.543126e-01
2.538054816409968e-02	2.848885e-01	4.543287e-01
2.538056788180703e-02	2.848885e-01	4.543477e-01
2.538058661819287e-02	2.848885e-01	4.543657e-01
2.538060617780830e-02	2.848885e-01	4.543845e-01
2.538062692635079e-02	2.848885e-01	4.544045e-01
2.538064538362083e-02	2.848885e-01	4.544222e-01
2.538065559505811e-02	2.848885e-01	4.544320e-01
2.538066471054386e-02	2.848885e-01	4.544408e-01
2.538067457233806e-02	2.848885e-01	4.544503e-01
2.538068490376574e-02	2.848885e-01	4.544602e-01
2.538069595149915e-02	2.848885e-01	4.544708e-01
2.538070652524956e-02	2.848885e-01	4.544810e-01
2.538071896519870e-02	2.848885e-01	4.544930e-01
2.538073228213995e-02	2.848885e-01	4.545058e-01
2.538075411293000e-02	2.848885e-01	4.545268e-01
2.538078463797428e-02	2.848885e-01	4.545561e-01
2.538081580421855e-02	2.848885e-01	4.545861e-01
2.538084965711703e-02	2.848885e-01	4.546186e-01
2.538088941163662e-02	2.848885e-01	4.546568e-01
2.538093443553403e-02	2.848885e-01	4.547001e-01
2.538100765891638e-02	2.848885e-01	4.547705e-01
2.538110555465331e-02	2.848885e-01	4.548647e-01
2.538121619120859e-02	2.848885e-01	4.549710e-01
2.538143746431915e-02	2.848885e-01	4.551838e-01
2.538171546276395e-02	2.848885e-01	4.554511e-01
2.538227145965356e-02	2.848885e-01	4.559857e-01
2.538284845853297e-02	2.848885e-01	4.565405e-01
2.538371197182021e-02	2.848885e-01	4.573708e-01
2.538470796673701e-02	2.848885e-01	4.583285e-01
2.538655947376516e-02	2.848885e-01	4.601087e-01
2.538947932852804e-02	2.848885e-01	4.629162e-01
2.539586651082185e-02	2.848885e-01	4.690576e-01
2.539593251833077e-02	2.848885e-01	4.691210e-01
2.539595892133435e-02	2.848885e-01	4.691464e-01
2.539599068445858e-02	2.848885e-01	4.691770e-01
2.539602102128277e-02	2.848885e-01	4.692062e-01
2.539604421184390e-02	2.848885e-01	4.692284e-01
2.539607547899352e-02	2.848885e-01	4.692585e-01
2.539607645609194e-02	2.848885e-01	4.692594e-01
2.539607841028879e-02	2.848885e-01	4.692613e-01
2.539608231868249e-02	2.848885e-01	4.692651e-01
2.539609013546990e-02	2.848885e-01	4.692726e-01
2.539610576904471e-02	2.848885e-01	4.692876e-01
2.539610967743841e-02	2.848885e-01	4.692914e-01
2.539611749422582e-02	2.848885e-01	4.692989e-01
2.539611944842267e-02	2.848885e-01	4.693008e-01
2.539612253228916e-02	2.848885e-01	4.693038e-01
2.539612437723146e-02	2.848885e-01	4.693055e-01
2.539612577399758e-02	2.848885e-01	4.693069e-01
2.539612703352132e-02	2.848885e-01	4.693081e-01
2.539612826891609e-02	2.848885e-01	4.693093e-01
2.539612895062847e-02	2.848885e-01	4.693099e-01
2.539612962996523e-02	2.848885e-01	4.693106e-01
2.539613038392311e-02	2.848885e-01	4.693113e-01
2.539613086559184e-02	2.848885e-01	4.693118e-01
2.539613142539798e-02	2.848885e-01	4.693123e-01
2.539613201082773e-02	2.848885e-01	4.693129e-01
2.539613294640731e-02	2.848885e-01	4.693138e-01
2.539613392350955e-02	2.848885e-01	4.693147e-01
2.539613521280785e-02	2.848885e-01	4.693159e-01
2.539613663668251e-02	2.848885e-01	4.693173e-01
2.539613831105277e-02	2.848885e-01	4.693189e-01
2.539614012645349e-02	2.848885e-01	4.693207e-01
2.539614314504223e-02	2.848885e-01	4.693236e-01
2.539614918221971e-02	2.848885e-01	4.693294e-01
2.539615883547694e-02	2.848885e-01	4.693387e-01
2.539616917667584e-02	2.848885e-01	4.693486e-01
2.539618292777402e-02	2.848885e-01	4.693618e-01
2.539619995694524e-02	2.848885e-01	4.693782e-01
2.539621622665083e-02	2.848885e-01	4.693938e-01
2.539623634824372e-02	2.848885e-01	4.694132e-01
2.539625485009229e-02	2.848885e-01	4.694310e-01
2.539627704838847e-02	2.848885e-01	4.694523e-01
2.539629996998662e-02	2.848885e-01	4.694743e-01
2.539631025845753e-02	2.848885e-01	4.694842e-01
2.539631794798447e-02	2.848885e-01	4.694916e-01
2.539632725554207e-02	2.848885e-01	4.695006e-01
2.539633635795118e-02	2.848885e-01	4.695093e-01
2.539634688016851e-02	2.848885e-01	4.695195e-01
2.539635729118542e-02	2.848885e-01	4.695295e-01
2.539636943973389e-02	2.848885e-01	4.695412e-01
2.539638619604283e-02	2.848885e-01	4.695573e-01
2.539640885459588e-02	2.848885e-01	4.695790e-01
2.539644335420873e-02	2.848885e-01	4.696122e-01
2.539647626942210e-02	2.848885e-01	4.696439e-01
2.539651359936960e-02	2.848885e-01	4.696798e-01
2.539655671149701e-02	2.848885e-01	4.697212e-01
2.539660996247188e-02	2.848885e-01	4.697724e-01
2.539697670514857e-02	2.848885e-01	4.701250e-01
2.540353483348711e-02	2.848885e-01	4.764308e-01
2.540797894226564e-02	2.848885e-01	4.807039e-01
2.540799681913768e-02	2.848885e-01	4.807211e-01
2.540801018781588e-02	2.848885e-01	4.807339e-01
2.540801827623591e-02	2.848885e-01	4.807417e-01
2.540802431729790e-02	2.848885e-01	4.807475e-01
2.540802954275009e-02	2.848885e-01	4.807525e-01
2.540803385744806e-02	2.848885e-01	4.807567e-01
2.540803833767478e-02	2.848885e-01	4.807610e-01
2.540804267460138e-02	2.848885e-01	4.807652e-01
2.540804884537567e-02	2.848885e-01	4.807711e-01
2.540805469271464e-02	2.848885e-01	4.807767e-01
2.540806059408990e-02	2.848885e-01	4.807824e-01
2.540806511081352e-02	2.848885e-01	4.807867e-01
2.540807030206938e-02	2.848885e-01	4.807917e-01
2.540807609639575e-02	2.848885e-01	4.807973e-01
2.540808369318136e-02	2.848885e-01	4.808046e-01
2.540809324961919e-02	2.848885e-01	4.808138e-01
2.540810785140333e-02	2.848885e-01	4.808278e-01
2.540812552630383e-02	2.848885e-01	4.808448e-01
2.540814524169776e-02	2.848885e-01	4.808638e-01
2.540816385990419e-02	2.848885e-01	4.808817e-01
2.540818374798627e-02	2.848885e-01	4.809008e-01
2.540820579168605e-02	2.848885e-01	4.809220e-01
2.540822011586741e-02	2.848885e-01	4.809358e-01
2.540822897386142e-02	2.848885e-01	4.809443e-01
2.540823840717239e-02	2.848885e-01	4.809534e-01
2.540824828615980e-02	2.848885e-01	4.809629e-01
2.540825908647364e-02	2.848885e-01	4.809732e-01
2.540826984930696e-02	2.848885e-01	4.809836e-01
2.540828093911639e-02	2.848885e-01	4.809943e-01
2.540829335356619e-02	2.848885e-01	4.810062e-01
2.540830850083222e-02	2.848885e-01	4.810207e-01
2.540833154647972e-02	2.848885e-01	4.810429e-01
2.540836776410403e-02	2.848885e-01	4.810777e-01
2.540839686909317e-02	2.848885e-01	4.811057e-01
2.540843103090587e-02	2.848885e-01	4.811386e-01
2.540847067469261e-02	2.848885e-01	4.811767e-01
2.540852135501455e-02	2.848885e-01	4.812254e-01
2.540861212697283e-02	2.848885e-01	4.813127e-01
2.540871657778259e-02	2.848885e-01	4.814131e-01
2.540884598556727e-02	2.848885e-01	4.815376e-01
2.540910480113664e-02	2.848885e-01	4.817864e-01
2.540942915858776e-02	2.848885e-01	4.820983e-01
2.541007787349001e-02	2.848885e-01	4.827220e-01
2.541067699348418e-02	2.848885e-01	4.832981e-01
2.541166372694357e-02	2.848885e-01	4.842469e-01
2.541317622153657e-02	2.848885e-01	4.857011e-01
2.541468871612958e-02	2.848885e-01	4.871554e-01
2.541620121072259e-02	2.848885e-01	4.886097e-01
