;Scopy version,f4beeb1
;Exported on,Wednesday May 15/05/2024
;Device,M2K
;Nr of samples,6400
;Sample rate,100000
;Tool,Oscilloscope
;Additional Information,
Sample,Time(S),CH1(V),CH2(V)
545,-0.02655,3.62471,0.0334074
546,-0.02654,3.608,0.0334074
547,-0.02653,3.64141,0.0334074
548,-0.02652,3.62471,0.0334074
549,-0.02651,3.65811,0.0334074
550,-0.0265,3.64141,0.0334074
551,-0.02649,3.67482,0.0334074
552,-0.02648,3.65811,0.0334074
553,-0.02647,3.70823,0.0334074
554,-0.02646,3.67482,0.0334074
555,-0.02645,3.72493,0.0334074
556,-0.02644,3.70823,0.0334074
557,-0.02643,3.74163,0.0334074
558,-0.02642,3.72493,0.0334074
559,-0.02641,3.75834,0.0334074
560,-0.0264,3.74163,0.0334074
561,-0.02639,3.77504,0.0334074
562,-0.02638,3.77504,0.0334074
563,-0.02637,3.77504,0.0334074
564,-0.02636,3.79174,0.0334074
565,-0.02635,3.79174,0.0334074
566,-0.02634,3.79174,0.0334074
567,-0.02633,3.82515,0.0334074
568,-0.02632,3.80845,0.0334074
569,-0.02631,3.84186,0.0334074
570,-0.0263,3.84186,0.0334074
571,-0.02629,3.84186,0.0334074
572,-0.02628,3.84186,0.0334074
573,-0.02627,3.87526,0.0334074
574,-0.02626,3.85856,0.0334074
575,-0.02625,3.89197,0.0334074
576,-0.02624,3.87526,0.0334074
577,-0.02623,3.90867,0.0334074
578,-0.02622,3.89197,0.0334074
579,-0.02621,3.94208,0.0334074
580,-0.0262,3.90867,0.0334074
581,-0.02619,3.95878,0.0334074
582,-0.02618,3.95878,0.0334074
583,-0.02617,3.97549,0.0334074
584,-0.02616,3.97549,0.0334074
585,-0.02615,3.99219,0.0334074
586,-0.02614,3.99219,0.0334074
587,-0.02613,3.99219,0.0334074
588,-0.02612,3.99219,0.0334074
589,-0.02611,4.0256,0.0334074
590,-0.0261,4.00889,0.0334074
591,-0.02609,4.0423,0.0334074
592,-0.02608,4.0256,0.0334074
593,-0.02607,4.059,0.0334074
594,-0.02606,4.059,0.0334074
595,-0.02605,4.059,0.0334074
596,-0.02604,4.07571,0.0334074
597,-0.02603,4.07571,0.0334074
598,-0.02602,4.09241,0.0334074
599,-0.02601,4.09241,0.0334074
600,-0.026,4.09241,0.0334074
601,-0.02599,4.12582,0.0334074
602,-0.02598,4.10912,0.0334074
603,-0.02597,4.14252,0.0334074
604,-0.02596,4.12582,0.0334074
605,-0.02595,4.15923,0.0334074
606,-0.02594,4.15923,0.0334074
607,-0.02593,4.15923,0.0334074
608,-0.02592,4.15923,0.0334074
609,-0.02591,4.20934,0.0334074
610,-0.0259,4.20934,0.0334074
611,-0.02589,4.20934,0.0334074
612,-0.02588,4.24275,0.0334074
613,-0.02587,4.24275,0.0334074
614,-0.02586,4.24275,0.0334074
615,-0.02585,4.25945,0.0334074
616,-0.02584,4.25945,0.0334074
617,-0.02583,4.27615,0.0334074
618,-0.02582,4.25945,0.0334074
619,-0.02581,4.29286,0.0334074
620,-0.0258,4.29286,0.0334074
621,-0.02579,4.29286,0.0334074
622,-0.02578,4.30956,0.0334074
623,-0.02577,4.30956,0.0334074
624,-0.02576,4.32626,0.0334074
625,-0.02575,4.32626,0.0334074
626,-0.02574,4.34297,0.0334074
627,-0.02573,4.34297,0.0334074
628,-0.02572,4.34297,0.0334074
629,-0.02571,4.37638,0.0334074
630,-0.0257,4.35967,0.0334074
631,-0.02569,4.39308,0.0334074
632,-0.02568,4.37638,0.0334074
633,-0.02567,4.40978,0.0334074
634,-0.02566,4.39308,0.0334074
635,-0.02565,4.44319,0.0334074
636,-0.02564,4.40978,0.0334074
637,-0.02563,4.45989,0.0334074
638,-0.02562,4.45989,0.0334074
639,-0.02561,4.45989,0.0334074
640,-0.0256,4.4766,0.0334074
641,-0.02559,4.4766,0.0334074
642,-0.02558,4.4933,0.0334074
643,-0.02557,4.4766,0.0334074
644,-0.02556,4.51,0.0334074
645,-0.02555,4.51,0.0334074
646,-0.02554,4.52671,0.0334074
647,-0.02553,4.51,0.0334074
648,-0.02552,4.54341,0.0334074
649,-0.02551,4.52671,0.0334074
650,-0.0255,4.56012,0.0334074
651,-0.02549,4.54341,0.0334074
652,-0.02548,4.57682,0.0334074
653,-0.02547,4.56012,0.0334074
654,-0.02546,4.59352,0.0334074
655,-0.02545,4.57682,0.0334074
656,-0.02544,4.61023,0.0334074
657,-0.02543,4.61023,0.0334074
658,-0.02542,4.62693,0.0334074
659,-0.02541,4.62693,0.0334074
660,-0.0254,4.64363,0.0334074
661,-0.02539,4.62693,0.0334074
662,-0.02538,4.67704,0.0334074
663,-0.02537,4.64363,0.0334074
664,-0.02536,4.69375,0.0334074
665,-0.02535,4.67704,0.0334074
666,-0.02534,4.71045,0.0334074
667,-0.02533,4.71045,0.0334074
668,-0.02532,4.72715,0.0334074
669,-0.02531,4.71045,0.0334074
670,-0.0253,4.74386,0.0334074
671,-0.02529,4.74386,0.0334074
672,-0.02528,4.76056,0.0334074
673,-0.02527,4.74386,0.0334074
674,-0.02526,4.77726,0.0334074
675,-0.02525,4.76056,0.0334074
