;Scopy version,f4beeb1
;Exported on,Wednesday May 15/05/2024
;Device,M2K
;Nr of samples,6400
;Sample rate,100000
;Tool,Oscilloscope
;Additional Information,
Sample,Time(S),CH1(V)
584,-0.02616,0.200445
585,-0.02615,0.200445
586,-0.02614,0.200445
587,-0.02613,0.200445
588,-0.02612,0.200445
589,-0.02611,0.200445
590,-0.0261,0.200445
591,-0.02609,0.200445
592,-0.02608,0.200445
593,-0.02607,0.200445
594,-0.02606,0.200445
595,-0.02605,0.200445
596,-0.02604,0.200445
597,-0.02603,0.200445
598,-0.02602,0.200445
599,-0.02601,0.200445
600,-0.026,0.200445
601,-0.02599,0.200445
602,-0.02598,0.200445
603,-0.02597,0.200445
604,-0.02596,0.200445
605,-0.02595,0.200445
606,-0.02594,0.200445
607,-0.02593,0.200445
608,-0.02592,0.200445
609,-0.02591,0.200445
610,-0.0259,0.200445
611,-0.02589,0.200445
612,-0.02588,0.200445
613,-0.02587,0.200445
614,-0.02586,0.200445
615,-0.02585,0.200445
616,-0.02584,0.200445
617,-0.02583,0.200445
618,-0.02582,0.200445
619,-0.02581,0.200445
620,-0.0258,0.200445
621,-0.02579,0.200445
622,-0.02578,0.200445
623,-0.02577,0.200445
624,-0.02576,0.200445
625,-0.02575,0.200445
626,-0.02574,0.200445
627,-0.02573,0.200445
628,-0.02572,0.200445
629,-0.02571,0.200445
630,-0.0257,0.200445
631,-0.02569,0.200445
632,-0.02568,0.200445
633,-0.02567,0.200445
634,-0.02566,0.200445
635,-0.02565,0.200445
636,-0.02564,0.200445
637,-0.02563,0.200445
638,-0.02562,0.200445
639,-0.02561,0.200445
640,-0.0256,0.200445
641,-0.02559,0.200445
642,-0.02558,0.200445
643,-0.02557,0.200445
644,-0.02556,0.200445
645,-0.02555,0.200445
646,-0.02554,0.200445
647,-0.02553,0.200445
648,-0.02552,0.200445
649,-0.02551,0.200445
650,-0.0255,0.200445
651,-0.02549,0.200445
652,-0.02548,0.200445
653,-0.02547,0.200445
654,-0.02546,0.200445
655,-0.02545,0.200445
656,-0.02544,0.200445
657,-0.02543,0.200445
658,-0.02542,0.200445
659,-0.02541,0.200445
660,-0.0254,0.200445
661,-0.02539,0.200445
662,-0.02538,0.200445
663,-0.02537,0.200445
664,-0.02536,0.200445
665,-0.02535,0.200445
666,-0.02534,0.200445
667,-0.02533,0.200445
668,-0.02532,0.200445
669,-0.02531,0.200445
670,-0.0253,0.200445
671,-0.02529,0.200445
672,-0.02528,0.200445
673,-0.02527,0.200445
674,-0.02526,0.200445
675,-0.02525,0.200445
676,-0.02524,0.200445
677,-0.02523,0.200445
678,-0.02522,0.200445
679,-0.02521,0.200445
680,-0.0252,0.200445
681,-0.02519,0.200445
682,-0.02518,0.200445
683,-0.02517,0.200445
684,-0.02516,0.200445
685,-0.02515,0.200445
686,-0.02514,0.200445
687,-0.02513,0.200445
688,-0.02512,0.200445
689,-0.02511,0.200445
690,-0.0251,0.200445
691,-0.02509,0.200445
692,-0.02508,0.200445
693,-0.02507,0.200445
694,-0.02506,0.200445
695,-0.02505,0.200445
696,-0.02504,0.200445
697,-0.02503,0.200445
698,-0.02502,0.200445
699,-0.02501,0.200445
700,-0.025,0.200445
701,-0.02499,0.200445
702,-0.02498,0.200445
703,-0.02497,0.200445
704,-0.02496,0.200445
705,-0.02495,0.200445
706,-0.02494,0.200445
707,-0.02493,0.200445
708,-0.02492,0.200445
709,-0.02491,0.200445
710,-0.0249,0.200445
711,-0.02489,0.200445
712,-0.02488,0.200445
713,-0.02487,0.200445
714,-0.02486,0.200445
715,-0.02485,0.200445
716,-0.02484,0.200445
717,-0.02483,0.200445
718,-0.02482,0.200445
719,-0.02481,0.200445
720,-0.0248,0.200445
721,-0.02479,0.200445
722,-0.02478,0.200445
723,-0.02477,0.200445
724,-0.02476,0.200445
725,-0.02475,0.200445
726,-0.02474,0.200445
727,-0.02473,0.200445
728,-0.02472,0.200445
729,-0.02471,0.200445
730,-0.0247,0.200445
731,-0.02469,0.200445
732,-0.02468,0.200445
733,-0.02467,0.200445
734,-0.02466,0.200445
735,-0.02465,0.200445
736,-0.02464,0.200445
737,-0.02463,0.200445
738,-0.02462,0.200445
739,-0.02461,0.200445
740,-0.0246,0.200445
741,-0.02459,0.200445
742,-0.02458,0.200445
743,-0.02457,0.200445
744,-0.02456,0.200445
745,-0.02455,0.200445
746,-0.02454,0.200445
747,-0.02453,0.200445
748,-0.02452,0.200445
749,-0.02451,0.200445
750,-0.0245,0.200445
751,-0.02449,0.200445
752,-0.02448,0.200445
753,-0.02447,0.200445
754,-0.02446,0.200445
755,-0.02445,0.200445
756,-0.02444,0.200445
757,-0.02443,0.200445
758,-0.02442,0.200445
759,-0.02441,0.200445
760,-0.0244,0.200445
761,-0.02439,0.200445
762,-0.02438,0.200445
763,-0.02437,0.200445
764,-0.02436,0.200445
765,-0.02435,0.200445
766,-0.02434,0.200445
767,-0.02433,0.200445
768,-0.02432,0.200445
769,-0.02431,0.200445
770,-0.0243,0.200445
771,-0.02429,0.200445
772,-0.02428,0.200445
773,-0.02427,0.200445
774,-0.02426,0.200445
775,-0.02425,0.200445
776,-0.02424,0.200445
777,-0.02423,0.200445
778,-0.02422,0.200445
779,-0.02421,0.200445
780,-0.0242,0.200445
781,-0.02419,0.200445
782,-0.02418,0.200445
783,-0.02417,0.200445
784,-0.02416,0.200445
785,-0.02415,0.200445
786,-0.02414,0.200445
787,-0.02413,0.200445
788,-0.02412,0.200445
789,-0.02411,0.200445
790,-0.0241,0.200445
791,-0.02409,0.200445
792,-0.02408,0.200445
793,-0.02407,0.200445
794,-0.02406,0.200445
795,-0.02405,0.200445
796,-0.02404,0.200445
797,-0.02403,0.200445
798,-0.02402,0.200445
799,-0.02401,0.200445
800,-0.024,0.200445
801,-0.02399,0.200445
802,-0.02398,0.200445
803,-0.02397,0.200445
804,-0.02396,0.200445
805,-0.02395,0.200445
806,-0.02394,0.200445
807,-0.02393,0.200445
808,-0.02392,0.200445
809,-0.02391,0.200445
810,-0.0239,0.200445
811,-0.02389,0.200445
812,-0.02388,0.200445
813,-0.02387,0.200445
814,-0.02386,0.200445
815,-0.02385,0.200445
816,-0.02384,0.200445
817,-0.02383,0.200445
818,-0.02382,0.200445
819,-0.02381,0.200445
820,-0.0238,0.200445
821,-0.02379,0.200445
822,-0.02378,0.200445
823,-0.02377,0.200445
824,-0.02376,0.200445
825,-0.02375,0.200445
826,-0.02374,0.200445
827,-0.02373,0.200445
828,-0.02372,0.200445
829,-0.02371,0.200445
830,-0.0237,0.200445
831,-0.02369,0.200445
832,-0.02368,0.200445
833,-0.02367,0.200445
834,-0.02366,0.200445
835,-0.02365,0.200445
836,-0.02364,0.200445
837,-0.02363,0.200445
838,-0.02362,0.200445
839,-0.02361,0.200445
840,-0.0236,0.200445
841,-0.02359,0.200445
842,-0.02358,0.200445
843,-0.02357,0.200445
844,-0.02356,0.200445
845,-0.02355,0.200445
846,-0.02354,0.200445
847,-0.02353,0.200445
848,-0.02352,0.200445
849,-0.02351,0.200445
850,-0.0235,0.200445
851,-0.02349,0.200445
852,-0.02348,0.200445
853,-0.02347,0.200445
854,-0.02346,0.200445
855,-0.02345,0.200445
856,-0.02344,0.200445
857,-0.02343,0.200445
858,-0.02342,0.200445
859,-0.02341,0.200445
860,-0.0234,0.200445
861,-0.02339,0.200445
862,-0.02338,0.200445
863,-0.02337,0.200445
864,-0.02336,0.200445
865,-0.02335,0.200445
866,-0.02334,0.200445
867,-0.02333,0.200445
868,-0.02332,0.200445
869,-0.02331,0.200445
870,-0.0233,0.200445
871,-0.02329,0.200445
872,-0.02328,0.200445
873,-0.02327,0.200445
874,-0.02326,0.200445
875,-0.02325,0.200445
876,-0.02324,0.200445
877,-0.02323,0.200445
878,-0.02322,0.200445
879,-0.02321,0.200445
880,-0.0232,0.200445
881,-0.02319,0.200445
882,-0.02318,0.200445
883,-0.02317,0.200445
884,-0.02316,0.200445
885,-0.02315,0.200445
886,-0.02314,0.200445
887,-0.02313,0.200445
888,-0.02312,0.200445
889,-0.02311,0.200445
890,-0.0231,0.200445
891,-0.02309,0.200445
892,-0.02308,0.200445
893,-0.02307,0.200445
894,-0.02306,0.200445
895,-0.02305,0.200445
896,-0.02304,0.200445
897,-0.02303,0.200445
898,-0.02302,0.200445
899,-0.02301,0.200445
900,-0.023,0.200445
901,-0.02299,0.200445
902,-0.02298,0.200445
903,-0.02297,0.200445
904,-0.02296,0.200445
905,-0.02295,0.200445
906,-0.02294,0.200445
907,-0.02293,0.200445
908,-0.02292,0.200445
909,-0.02291,0.200445
910,-0.0229,0.200445
911,-0.02289,0.200445
912,-0.02288,0.200445
913,-0.02287,0.200445
914,-0.02286,0.200445
915,-0.02285,0.200445
916,-0.02284,0.200445
917,-0.02283,0.200445
918,-0.02282,0.200445
919,-0.02281,0.200445
920,-0.0228,0.200445
921,-0.02279,0.200445
922,-0.02278,0.200445
923,-0.02277,0.200445
924,-0.02276,0.200445
925,-0.02275,0.200445
926,-0.02274,0.200445
927,-0.02273,0.200445
928,-0.02272,0.200445
929,-0.02271,0.200445
930,-0.0227,0.200445
931,-0.02269,0.200445
932,-0.02268,0.200445
933,-0.02267,0.200445
934,-0.02266,0.200445
935,-0.02265,0.200445
936,-0.02264,0.200445
937,-0.02263,0.200445
938,-0.02262,0.200445
939,-0.02261,0.200445
940,-0.0226,0.200445
941,-0.02259,0.200445
942,-0.02258,0.200445
943,-0.02257,0.200445
944,-0.02256,0.200445
945,-0.02255,0.200445
946,-0.02254,0.200445
947,-0.02253,0.200445
948,-0.02252,0.200445
949,-0.02251,0.200445
950,-0.0225,0.200445
951,-0.02249,0.200445
952,-0.02248,0.200445
953,-0.02247,0.200445
954,-0.02246,0.200445
955,-0.02245,0.200445
956,-0.02244,0.200445
957,-0.02243,0.200445
958,-0.02242,0.200445
959,-0.02241,0.200445
960,-0.0224,0.200445
961,-0.02239,0.200445
962,-0.02238,0.200445
963,-0.02237,0.200445
964,-0.02236,0.200445
965,-0.02235,0.200445
966,-0.02234,0.200445
967,-0.02233,0.200445
968,-0.02232,0.200445
969,-0.02231,0.200445
970,-0.0223,0.200445
971,-0.02229,0.200445
972,-0.02228,0.200445
973,-0.02227,0.200445
974,-0.02226,0.200445
975,-0.02225,0.200445
976,-0.02224,0.200445
977,-0.02223,0.200445
978,-0.02222,0.200445
979,-0.02221,0.200445
980,-0.0222,0.200445
981,-0.02219,0.200445
982,-0.02218,0.200445
983,-0.02217,0.200445
984,-0.02216,0.200445
985,-0.02215,0.200445
986,-0.02214,0.200445
987,-0.02213,0.200445
988,-0.02212,0.200445
989,-0.02211,0.200445
990,-0.0221,0.200445
991,-0.02209,0.200445
992,-0.02208,0.200445
993,-0.02207,0.200445
994,-0.02206,0.200445
995,-0.02205,0.200445
996,-0.02204,0.200445
997,-0.02203,0.200445
998,-0.02202,0.200445
999,-0.02201,0.200445
1000,-0.022,0.200445
1001,-0.02199,0.200445
1002,-0.02198,0.200445
1003,-0.02197,0.200445
1004,-0.02196,0.200445
1005,-0.02195,0.200445
1006,-0.02194,0.200445
1007,-0.02193,0.200445
1008,-0.02192,0.200445
1009,-0.02191,0.200445
1010,-0.0219,0.200445
1011,-0.02189,0.200445
1012,-0.02188,0.200445
1013,-0.02187,0.200445
1014,-0.02186,0.200445
1015,-0.02185,0.200445
1016,-0.02184,0.200445
1017,-0.02183,0.200445
1018,-0.02182,0.200445
1019,-0.02181,0.200445
1020,-0.0218,0.200445
1021,-0.02179,0.200445
1022,-0.02178,0.200445
1023,-0.02177,0.200445
1024,-0.02176,0.200445
1025,-0.02175,0.200445
