;Scopy version,f4beeb1
;Exported on,Wednesday May 15/05/2024
;Device,M2K
;Nr of samples,6400
;Sample rate,100000
;Tool,Oscilloscope
;Additional Information,
Sample,Time(S),CH1(V),CH2(V)
634,-0.02566,0.26726,0.818482
635,-0.02565,0.250556,0.818482
636,-0.02564,0.167037,0.818482
637,-0.02563,0.367482,0.818482
638,-0.02562,0.317371,0.818482
639,-0.02561,0.283963,0.818482
640,-0.0256,0.400889,0.818482
641,-0.02559,0.317371,0.818482
642,-0.02558,0.283963,0.818482
643,-0.02557,0.217148,0.818482
644,-0.02556,0.384186,0.818482
645,-0.02555,0.334074,0.818482
646,-0.02554,0.300667,0.818482
647,-0.02553,0.26726,0.818482
648,-0.02552,0.217148,0.818482
649,-0.02551,0.384186,0.818482
650,-0.0255,0.334074,0.818482
651,-0.02549,0.317371,0.818482
652,-0.02548,0.283963,0.818482
653,-0.02547,0.200445,0.818482
654,-0.02546,0.26726,0.818482
655,-0.02545,0.350778,0.818482
656,-0.02544,0.300667,0.818482
657,-0.02543,0.26726,0.818482
658,-0.02542,0.250556,0.818482
659,-0.02541,0.334074,0.818482
660,-0.0254,0.26726,0.818482
661,-0.02539,0.26726,0.818482
662,-0.02538,0.384186,0.818482
663,-0.02537,0.334074,0.818482
664,-0.02536,0.317371,0.818482
665,-0.02535,0.250556,0.818482
666,-0.02534,0.300667,0.818482
667,-0.02533,0.350778,0.818482
668,-0.02532,0.300667,0.818482
669,-0.02531,0.26726,0.818482
670,-0.0253,0.200445,0.818482
671,-0.02529,0.367482,0.818482
672,-0.02528,0.317371,0.818482
673,-0.02527,0.283963,0.818482
674,-0.02526,0.250556,0.818482
675,-0.02525,0.217148,0.818482
676,-0.02524,0.400889,0.818482
677,-0.02523,0.317371,0.818482
678,-0.02522,0.300667,0.818482
679,-0.02521,0.300667,0.818482
680,-0.0252,0.200445,0.818482
681,-0.02519,0.26726,0.818482
682,-0.02518,0.367482,0.818482
683,-0.02517,0.300667,0.818482
684,-0.02516,0.250556,0.818482
685,-0.02515,0.367482,0.818482
