;Scopy version,f4beeb1
;Exported on,samedi mai 18/05/2024
;Device,M2K
;Nr of samples,3200
;Sample rate,100000
;Tool,Oscilloscope
;Additional Information,
Sample,Time(S),CH1(V),CH2(V)
308,-0.01292,1.58685,-1.13585
309,-0.01291,1.45322,0.684853
310,-0.0129,1.31959,1.01893
311,-0.01289,1.16926,-0.300667
312,-0.01288,1.05233,0.317371
313,-0.01287,0.935408,0.684853
314,-0.01286,0.835186,0.13363
315,-0.01285,0.71826,0.0835186
316,-0.01284,0.868594,0.918705
317,-0.01283,0.85189,-0.0668149
318,-0.01282,0.785075,-0.167037
319,-0.01281,0.768371,0.835186
320,-0.0128,0.952112,0.517815
321,-0.01279,0.818482,-0.818482
322,-0.01278,0.952112,0.968816
323,-0.01277,1.45322,0.668149
324,-0.01276,1.21937,-0.935408
325,-0.01275,1.13585,0.801779
326,-0.01274,0.98552,-0.13363
327,-0.01273,0.885297,-0.334074
328,-0.01272,0.785075,0.618038
329,-0.01271,0.902001,0.751667
330,-0.0127,0.801779,-0.434297
331,-0.01269,0.684853,0.100222
332,-0.01268,1.08574,1.13585
333,-0.01267,0.98552,-0.551223
334,-0.01266,0.85189,-0.233852
335,-0.01265,1.26948,1.353
336,-0.01264,1.16926,-0.434297
337,-0.01263,1.08574,-0.0835186
338,-0.01262,0.968816,1.00222
339,-0.01261,0.85189,0.0167037
340,-0.0126,0.734964,0.0835186
341,-0.01259,0.701556,0.668149
342,-0.01258,0.634741,0.451
343,-0.01257,0.517815,-0.434297
344,-0.01256,0.734964,0.835186
345,-0.01255,1.03563,0.26726
346,-0.01254,0.885297,-0.651445
347,-0.01253,0.968816,1.01893
348,-0.01252,1.21937,0.400889
349,-0.01251,1.05233,-0.451
350,-0.0125,0.952112,0.517815
351,-0.01249,0.85189,0.618038
352,-0.01248,0.768371,0.0334074
353,-0.01247,0.618038,0.0501112
354,-0.01246,1.48663,1.48663
355,-0.01245,1.3363,-1.36971
356,-0.01244,1.353,0.634741
357,-0.01243,2.72271,1.46993
358,-0.01242,2.27171,-2.07126
359,-0.01241,2.57237,2.83963
360,-0.0124,2.6726,-1.46993
361,-0.01239,2.40534,0.417593
362,-0.01238,3.44097,1.90422
363,-0.01237,2.93986,-2.6726
364,-0.01236,3.1403,3.35745
365,-0.01235,3.27393,-1.70378
366,-0.01234,2.83963,0.384186
367,-0.01233,3.37415,1.85411
368,-0.01232,2.95656,-2.2383
369,-0.01231,2.6893,2.72271
370,-0.0123,2.42204,-1.52004
371,-0.01229,2.15478,0.98552
372,-0.01228,2.60578,0.835186
373,-0.01227,2.2383,-1.38641
374,-0.01226,2.28841,2.38863
375,-0.01225,2.18819,-1.43652
376,-0.01224,1.97104,1.00222
377,-0.01223,1.77059,0.484408
378,-0.01222,1.57015,-0.517815
379,-0.01221,1.41982,1.23608
380,-0.0122,1.23608,-0.651445
381,-0.01219,1.15256,0.918705
382,-0.01218,1.01893,0.0668149
383,-0.01217,0.902001,0.0167037
384,-0.01216,0.85189,0.801779
385,-0.01215,0.71826,0.0167037
386,-0.01214,0.668149,0.601334
387,-0.01213,0.601334,0.100222
388,-0.01212,0.517815,0.283963
389,-0.01211,0.467704,0.283963
390,-0.0121,0.417593,0.200445
391,-0.01209,0.384186,0.300667
392,-0.01208,0.334074,0.200445
393,-0.01207,0.451,0.501112
394,-0.01206,0.451,0.0167037
395,-0.01205,0.417593,0.283963
396,-0.01204,0.384186,0.317371
397,-0.01203,0.350778,0.283963
398,-0.01202,0.300667,0.0835186
399,-0.01201,0.300667,0.367482
400,-0.012,0.58463,0.350778
401,-0.01199,0.467704,-0.0334074
402,-0.01198,0.451,0.534519
403,-0.01197,0.567927,0.0668149
404,-0.01196,0.484408,0.283963
405,-0.01195,0.451,0.367482
406,-0.01194,0.367482,0.100222
407,-0.01193,0.517815,0.551223
408,-0.01192,0.534519,-0.0501112
409,-0.01191,0.467704,0.434297
410,-0.0119,0.618038,0.26726
411,-0.01189,0.517815,0.0668149
412,-0.01188,0.601334,0.634741
413,-0.01187,0.618038,-0.13363
414,-0.01186,0.567927,0.484408
415,-0.01185,0.534519,0.367482
416,-0.01184,0.434297,0.0835186
417,-0.01183,0.400889,0.451
418,-0.01182,0.334074,0.0334074
419,-0.01181,0.517815,0.58463
420,-0.0118,0.618038,-0.0668149
421,-0.01179,0.517815,0.367482
422,-0.01178,0.818482,0.501112
423,-0.01177,0.684853,-0.183741
424,-0.01176,0.651445,0.634741
425,-0.01175,0.58463,0.150333
426,-0.01174,0.484408,0.200445
427,-0.01173,0.451,0.367482
428,-0.01172,0.400889,0.100222
429,-0.01171,0.400889,0.451
430,-0.0117,0.534519,0.116926
431,-0.01169,0.434297,0.334074
432,-0.01168,0.400889,0.26726
433,-0.01167,0.334074,0.0835186
434,-0.01166,0.567927,0.58463
435,-0.01165,0.567927,0
436,-0.01164,0.517815,0.367482
437,-0.01163,0.451,0.217148
438,-0.01162,0.400889,0.250556
439,-0.01161,0.367482,0.283963
440,-0.0116,0.300667,0.200445
441,-0.01159,0.567927,0.484408
